Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07052024,1793742021,0002446
Trade Date <07-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,840,775,92.26
20,2,1003ISFL28,N4,454,454,100.00
20,3,1018GS2026,GS,1628,1628,100.00
20,4,1025UCL25,N8,4,4,100.00
20,5,1030ICC26,NJ,6,6,100.00
20,6,1030ICCL28,NM,115,115,100.00
20,7,1040NFL26,NA,100,100,100.00
20,8,1040UCL25,N4,264,239,90.53
20,9,1049DLS25A,Y5,46,46,100.00
20,10,1050NFL26,N7,52,52,100.00
20,11,1050UCL25,N7,592,592,100.00
20,12,105UCL2026,NB,25,25,100.00
20,13,1060ECL29,NS,570,570,100.00
20,14,1061DLSL24,NG,229,229,100.00
20,15,1065NFL27,NC,98,98,100.00
20,16,10CAGL27,N5,2295,2210,96.30
20,17,10IHFL30A,BV,143,61,42.66
20,18,10IIFL28,N4,51,51,100.00
20,19,10IIFL28A,NE,217,217,100.00
20,20,10IIFL29,N6,9,9,100.00
20,21,10NIDO26,N6,695,695,100.00
20,22,182D011124,TB,100,100,100.00
20,23,182D040724,TB,400,400,100.00
20,24,182D050924,TB,300,300,100.00
20,25,182D060624,TB,200,200,100.00
20,26,182D110724,TB,100,100,100.00
20,27,182D120924,TB,300,200,66.67
20,28,182D150824,TB,400,400,100.00
20,29,182D181024,TB,34500,34500,100.00
20,30,182D190924,TB,200,200,100.00
20,31,182D200624,TB,100,100,100.00
20,32,182D241024,TB,500,500,100.00
20,33,182D250724,TB,700,700,100.00
20,34,182D270624,TB,1600,1600,100.00
20,35,182D290824,TB,3100,3100,100.00
20,36,20MICRONS,EQ,106133,51015,48.07
20,37,360ONE,EQ,872091,459066,52.64
20,38,364D020125,TB,100,100,100.00
20,39,364D020525,TB,100,100,100.00
20,40,364D030425,TB,200,200,100.00
20,41,364D060225,TB,100,100,100.00
20,42,364D060624,TB,7700,7700,100.00
20,43,364D110425,TB,7000,7000,100.00
20,44,364D130225,TB,100,100,100.00
20,45,364D160524,TB,1500,1500,100.00
20,46,364D180724,TB,200,200,100.00
20,47,364D230125,TB,6000,6000,100.00
20,48,364D240425,TB,3000,3000,100.00
20,49,364D300524,TB,1400,1400,100.00
20,50,3IINFOLTD,EQ,755090,349858,46.33
20,51,3MINDIA,EQ,2882,1047,36.33
20,52,3PLAND,EQ,6474,4835,74.68
20,53,522GS2025,GS,2,2,100.00
20,54,574GS2026,GS,20566,20566,100.00
20,55,5PAISA,EQ,78590,30883,39.30
20,56,63MOONS,EQ,81521,45586,55.92
20,57,654GS2032,GS,101560,101560,100.00
20,58,664GS2035,GS,397,199,50.13
20,59,667GS2035,GS,22,11,50.00
20,60,667GS2050,GS,16,16,100.00
20,61,669GS2024,GS,2750,2750,100.00
20,62,689GS2025,GS,1706,1695,99.36
20,63,699GS2026,GS,400,400,100.00
20,64,699GS2051,GS,34677,29018,83.68
20,65,706GS2028,GS,830,830,100.00
20,66,710GS2029,GS,22501,22476,99.89
20,67,717GS2030,GS,5052,5050,99.96
20,68,718GS2033,GS,100,100,100.00
20,69,718GS2037,GS,20200,20100,99.50
20,70,719HUDCO28,N7,1,1,100.00
20,71,71GS2034,GS,870,870,100.00
20,72,725GS2063,GS,3503,3503,100.00
20,73,726GS2029,GS,34,34,100.00
20,74,726GS2032,GS,2622,2622,100.00
20,75,726GS2033,GS,552,500,90.58
20,76,729IRFC26,NN,1,1,100.00
20,77,732GS2030,GS,27700,27700,100.00
20,78,732IRFC25,NI,11,11,100.00
20,79,733GS2026,GS,2173,2173,100.00
20,80,734GS2064,GS,15800,15800,100.00
20,81,734IRFC28,N4,390,330,84.62
20,82,737GS2028,GS,2005171,2005171,100.00
20,83,738GS2027,GS,178976,135920,75.94
20,84,738REC27TF,N2,4,2,50.00
20,85,739NHAI26,N8,478,450,94.14
20,86,73GS2053,GS,22223,22223,100.00
20,87,741GS2036,GS,15000,15000,100.00
20,88,746GS2073,GS,14035,14035,100.00
20,89,74GS2062,GS,1000,1000,100.00
20,90,750IRFC35,NK,46,46,100.00
20,91,751HUDCO28,N5,301,301,100.00
20,92,753IRFC30,NJ,12,12,100.00
20,93,754GS2036,GS,320209,317992,99.31
