MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,971SCL28,SEC RE NCD 9.71% SR.VIII,       941.00,       940.00,       940.00,       940.00,       940.00,                    18800.00,20, ,1,       994.00,       810.21
N,AT,SCLZC25B,SEC RE NCD SR III,      1055.00,      1055.00,      1070.00,      1055.00,      1062.41,                    35052.16,33, ,5,      1070.00,       830.10
N,AZ,1015SCL28B,SEC RE NCD 10.15% SR VII,       920.00,       920.00,       920.00,       920.00,       920.00,                     9200.00,10, ,1,      1135.00,       804.00
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       866.00,       901.00,       901.00,       901.00,       901.00,                     6307.00,7, ,1,      1020.00,       820.00
N,BI,SCL25B,SEC RE NCD SR III,      1033.40,      1033.00,      1057.90,      1033.00,      1056.00,                    62833.70,60, ,5,      1080.00,       930.00
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,       849.00,       849.00,       849.00,       849.00,       849.00,                     1698.00,2, ,1,      1240.00,       770.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1013.99,      1004.80,      1016.80,      1004.80,      1016.80,                   242593.60,240, ,6,      1039.70,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1055.00,      1055.00,      1055.00,      1055.00,      1055.00,                   422000.00,400, ,9,      1184.40,       901.00
N,N0,965SCL25C,SEC RE NCD 9.39% SR.VIII,       905.00,       901.00,       901.00,       901.00,       901.00,                     9010.00,10, ,2,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       999.00,      1000.00,      1000.00,       990.05,       992.16,                   184249.75,185, ,9,      1010.00,       912.20
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       249.99,       247.50,       247.50,       247.50,       247.50,                     5445.00,22, ,2,       260.00,       241.00
N,N1,735NABAR31,7.35% TAX FREE TRI SRIIA,      1160.00,      1120.00,      1120.00,      1120.00,      1120.00,                  8960000.00,8000, ,16,      1335.00,      1005.00
