Confirmed list of securities to be auctioned in A 2024176 to be held on Sep 19 2024.

Sr No,Symbol,Series,Total Qty
1,3IINFOLTD,EQ,3771
2,5PAISA,EQ,13
3,63MOONS,EQ,1008
4,AADHARHFC,EQ,1
5,AARTECH,EQ,10
6,AARTIDRUGS,EQ,1
7,AARTIIND,EQ,898
8,AARTISURF,EQ,10677
9,AAVAS,EQ,50
10,ABB,EQ,9
11,ABCAPITAL,EQ,1068
12,ABFRL,EQ,3666
13,ABSLLIQUID,EQ,156
14,ABSLPSE,EQ,2799
15,ACE,EQ,4
16,ACI,EQ,1000
17,ACL,EQ,34
18,ADANIENSOL,EQ,6
19,ADANIENT,EQ,2
20,ADANIGREEN,EQ,56
21,ADANIPORTS,EQ,8
22,ADANIPOWER,EQ,6
23,ADFFOODS,EQ,6
24,ADL,EQ,34
25,ADORWELD,EQ,3
26,ADROITPP1,E1,5
27,ADSL,EQ,59
28,ADVENZYMES,EQ,264
29,AEGISLOG,EQ,5
30,AEROFLEX,EQ,1531
31,AGI,EQ,1
32,AGIIL,EQ,1
33,AGSTRA,EQ,14
34,AHL,EQ,5941
35,AHLUCONT,EQ,10
36,AIRTELPP,E1,3
37,AKASH,EQ,60
38,AMBER,EQ,4
39,AMBUJACEM,EQ,5
40,AMDIND,EQ,10
41,AMNPLST,EQ,15
42,ANANTRAJ,EQ,10
43,ANDHRAPAP,EQ,40
44,ANGELONE,EQ,10
45,APCL,EQ,17
46,APEX,EQ,13
47,APLLTD,EQ,2
48,APOLLOTYRE,EQ,354
49,APTUS,EQ,30
50,ARCHIES,EQ,1
51,ARIES,EQ,11
52,AROGRANITE,EQ,50
53,ARTEMISMED,EQ,2
54,ARVINDFASN,EQ,5
55,ASHAPURMIN,EQ,2
56,ASHOKAMET,EQ,152
57,ASKAUTOLTD,EQ,21
58,ASMS,EQ,1028
59,ASTEC,EQ,5
60,ASTERDM,EQ,11
61,ASTRAL,EQ,6
62,ATAM,EQ,14
63,ATFL,EQ,10
64,ATGL,EQ,5
65,ATL,EQ,142
66,AUROPHARMA,EQ,26
67,AUTOAXLES,EQ,2
68,AUTOIETF,EQ,25
69,AVG,EQ,3
70,AWHCL,EQ,43
71,AWL,EQ,1250
72,AXISBANK,EQ,16
73,AZAD,EQ,6
74,BAGFILMS,EQ,1000
75,BAJAJ-AUTO,EQ,5
76,BAJAJCON,EQ,19
77,BAJAJFINSV,EQ,12
78,BAJAJHFL,EQ,1074904
79,BAJAJHIND,EQ,79
80,BAJAJHLDNG,EQ,1
81,BAJFINANCE,EQ,77
82,BALKRISHNA,EQ,113
83,BALKRISIND,EQ,1
84,BALUFORGE,EQ,4
85,BANARISUG,EQ,4
86,BANDHANBNK,EQ,200
87,BANG,EQ,1000
88,BANKBARODA,EQ,60
89,BANKBEES,EQ,8
90,BANKINDIA,EQ,802
91,BANSALWIRE,EQ,24
92,BASF,EQ,1
93,BCLIND,EQ,100
94,BCONCEPTS,EQ,10
95,BDL,EQ,4
96,BEDMUTHA,EQ,1
97,BERGEPAINT,EQ,10
98,BESTAGRO,EQ,50
99,BFUTILITIE,EQ,10
100,BHAGCHEM,EQ,8
101,BHAGERIA,EQ,300
102,BHAGYANGR,EQ,62
103,BHARATFORG,EQ,7
104,BHARATRAS,EQ,1
105,BHEL,EQ,63
106,BIGBLOC,EQ,24
107,BIKAJI,EQ,4
108,BIOCON,EQ,200
109,BIOFILCHEM,EQ,21
110,BIRLACORPN,EQ,4180
111,BLISSGVS,EQ,246
112,BLS,EQ,522
113,BLSE,EQ,138
114,BLUEDART,EQ,1
115,BLUESTARCO,EQ,4
116,BODALCHEM,EQ,11000
117,BOMDYEING,EQ,4
118,BORORENEW,EQ,7
119,BPCL,EQ,109
120,BRITANNIA,EQ,5
121,BSE,EQ,13
122,BSE500IETF,EQ,21
123,BSOFT,EQ,15
124,BVCL,EQ,38
125,CANFINHOME,EQ,15
126,CANTABIL,EQ,28
127,CAPACITE,EQ,4
128,CARBORUNIV,EQ,2
129,CARTRADE,EQ,4
130,CASTROLIND,EQ,14
131,CCCL,EQ,20756
132,CCL,EQ,10
133,CDSL,EQ,14
134,CENTRALBK,EQ,12
135,CENTURYTEX,EQ,2
136,CGCL,EQ,9
137,CGPOWER,EQ,52
138,CHALET,EQ,8
139,CHAMBLFERT,EQ,500
140,CHEMCON,EQ,14
141,CHEMPLASTS,EQ,26
142,CHOICEIN,EQ,7
143,CHOLAFIN,EQ,3
144,CHOLAHLDNG,EQ,1
145,CIEINDIA,EQ,5
146,CINELINE,EQ,50
147,CLSEL,EQ,41
148,CMSINFO,EQ,2
149,COALINDIA,EQ,19
150,COCHINSHIP,EQ,19
151,COMPUSOFT,EQ,200
152,CONCORDBIO,EQ,3
153,CONFIPET,EQ,100
154,COROMANDEL,EQ,3
155,CPSEETF,EQ,3
156,CREST,EQ,15
157,CRISIL,EQ,1
