Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27082024,1629388340,0002501
Trade Date <27-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,148,148,100.00
20,2,0MOFSL27,N3,100,60,60.00
20,3,1003ICCL28,NX,500,500,100.00
20,4,1003ISFL28,N4,13,13,100.00
20,5,1015ECL29,NR,304,302,99.34
20,6,1015SCFL29,YY,40,40,100.00
20,7,1018GS2026,GS,3055,3055,100.00
20,8,1025SCL34A,ZT,4,4,100.00
20,9,1030ICCL28,NM,43,43,100.00
20,10,1040UCL25,N4,20,20,100.00
20,11,1049DLS25A,Y5,1476,1381,93.56
20,12,1050ISFL28,N5,500,500,100.00
20,13,1050NFL26,N7,20,20,100.00
20,14,1050UCL25,N7,104,104,100.00
20,15,105IIFL29,N7,18,18,100.00
20,16,1060ECL29,NS,220,220,100.00
20,17,1065NFL27,NC,220,220,100.00
20,18,10CAGL27,N5,87,51,58.62
20,19,10IIFL28,N4,95,95,100.00
20,20,10IIFL28A,NE,20,20,100.00
20,21,10IIFL29,N6,15,15,100.00
20,22,10NIDO26,N6,55,55,100.00
20,23,1119NFL27,ND,15,15,100.00
20,24,182D031024,TB,1700,1700,100.00
20,25,182D050924,TB,900,900,100.00
20,26,182D120924,TB,1100,1100,100.00
20,27,182D181024,TB,100,100,100.00
20,28,182D190924,TB,100,100,100.00
20,29,182D191224,TB,1100,1100,100.00
20,30,182D230125,TB,100,100,100.00
20,31,20MICRONS,EQ,229777,91048,39.62
20,32,360ONE,EQ,242583,170791,70.41
20,33,364D020125,TB,3700,3700,100.00
20,34,364D030425,TB,100,100,100.00
20,35,364D030725,TB,100,100,100.00
20,36,364D100725,TB,200,200,100.00
20,37,364D141124,TB,22900,22900,100.00
20,38,364D150825,TB,4500,4500,100.00
20,39,364D211124,TB,100,100,100.00
20,40,364D230525,TB,2000,2000,100.00
20,41,364D261224,TB,100,100,100.00
20,42,3IINFOLTD,EQ,546475,266951,48.85
20,43,3MINDIA,EQ,8506,3489,41.02
20,44,515GS2025,GS,61,31,50.82
20,45,563GS2026,GS,271,271,100.00
20,46,574GS2026,GS,1750,1750,100.00
20,47,5PAISA,EQ,84375,36649,43.44
20,48,610GS2031,GS,3,3,100.00
20,49,622GS2035,GS,6,3,50.00
20,50,63MOONS,EQ,69378,36657,52.84
20,51,653KA30,SG,10000,10000,100.00
20,52,654GS2032,GS,5,5,100.00
20,53,664GS2035,GS,5,4,80.00
20,54,667GS2035,GS,800,400,50.00
20,55,667GS2050,GS,6,6,100.00
20,56,676GS2061,GS,1000,1000,100.00
20,57,68GS2060,GS,1239,1239,100.00
20,58,695GS2061,GS,1300,1300,100.00
20,59,697GR2034,GS,100,100,100.00
20,60,699GS2051,GS,279,278,99.64
20,61,702GS2027,GS,4000,4000,100.00
20,62,702GS2031,GS,300,200,66.67
20,63,704GS2029,GS,501,501,100.00
20,64,706GS2028,GS,376378,376078,99.92
20,65,710GS2029,GS,10,5,50.00
20,66,716GS2050,GS,99,99,100.00
20,67,717GS2030,GS,53000,53000,100.00
20,68,718GS2033,GS,14810,14710,99.32
20,69,718GS2037,GS,34271,34271,100.00
20,70,71GS2034,GS,5200,5200,100.00
20,71,723GS2039,GS,100,100,100.00
20,72,725GS2063,GS,17500,17400,99.43
20,73,726GS2029,GS,250,200,80.00
20,74,726GS2032,GS,347829,345329,99.28
20,75,726GS2033,GS,520000,490000,94.23
20,76,729IRFC26,NN,500,500,100.00
20,77,729NHAI26,NC,1,1,100.00
20,78,732GS2030,GS,6400,6400,100.00
20,79,733GS2026,GS,13711,8711,63.53
20,80,734GS2064,GS,11000,9300,84.55
20,81,736GS2052,GS,140,140,100.00
20,82,736NTPC25D,NB,20,20,100.00
20,83,737GS2028,GS,55700,55700,100.00
20,84,738GS2027,GS,102363,68598,67.01
20,85,739NHAI26,N8,199,199,100.00
20,86,73GS2053,GS,5801,5500,94.81
20,87,740IIFCL33,N1,750,525,70.00
20,88,741GS2036,GS,25492,25492,100.00
20,89,743REC35,NH,216,159,73.61
20,90,746GS2073,GS,76220,76220,100.00
20,91,74GS2062,GS,421,421,100.00
20,92,751HUDCO28,N5,706,547,77.48
