Confirmed list of securities to be auctioned in A 2024160 to be held on Aug 27 2024.

Sr No,Symbol,Series,Total Qty
1,105UCL2026,NB,10
2,AARTIDRUGS,EQ,4486
3,ACE,EQ,16
4,ADSL,EQ,400
5,ADVENZYMES,EQ,4
6,AFFLE,EQ,50
7,AGI,EQ,105
8,AIAENG,EQ,1
9,AJOONI,EQ,2720
10,AKSHAR,EQ,7
11,ARIES,EQ,100
12,ARVINDFASN,EQ,2
13,ARVSMART,EQ,50
14,ASHIANA,EQ,7
15,ASIANENE,EQ,8521
16,ASMS,EQ,1364
17,ASTERDM,EQ,1
18,ASTRAL,EQ,218
19,AUROPHARMA,EQ,38
20,AXISBANK,EQ,250
21,BAGFILMS,EQ,1075
22,BAJAJFINSV,EQ,1
23,BALUFORGE,EQ,5
24,BANCOINDIA,EQ,168
25,BANDHANBNK,EQ,83
26,BATAINDIA,EQ,40
27,BCLIND,EQ,1000
28,BEL,EQ,100
29,BHARATWIRE,EQ,3
30,BHARTIARTL,EQ,275
31,BLS,EQ,2224
32,BOROLTD,EQ,32
33,BOROSCI,EQ,17
34,BRIGADE,EQ,1
35,BSE,EQ,10
36,CAMS,EQ,2
37,CAPLIPOINT,EQ,20
38,CEIGALL,EQ,6
39,CERA,EQ,17
40,CGPOWER,EQ,400
41,CHALET,EQ,1
42,CHOLAFIN,EQ,200
43,CIPLA,EQ,93
44,COALINDIA,EQ,3018
45,COASTCORP,EQ,3
46,CYBERTECH,EQ,25
47,DCBBANK,EQ,4000
48,DCW,EQ,200
49,DEEPAKFERT,EQ,75
50,DELHIVERY,EQ,1000
51,DLF,EQ,1
52,EFACTOR,SM,1600
53,EICHERMOT,EQ,41
54,ELIN,EQ,144
55,ERIS,EQ,2
56,ETHOSLTD,EQ,11
57,EVEREADY,EQ,2250
58,EXIDEIND,EQ,452
59,FIEMIND,EQ,1
60,FILATEX,EQ,50
61,FLAIR,EQ,99
62,FMNL,EQ,5000
63,FSL,EQ,500
64,GLOBALPET,SM,1500
65,GODREJCP,EQ,100
66,GOLDETFADD,EQ,12
67,GOYALALUM,EQ,1
68,GPPL,EQ,6
69,GRINDWELL,EQ,71
70,GSLSU,EQ,408
71,GSPL,EQ,2725
72,HBLPOWER,EQ,50
73,HCLTECH,EQ,1
74,HDFCAMC,EQ,39
75,HDFCBANK,EQ,506
76,HEXATRADEX,EQ,58
77,HFCL,EQ,530
78,HINDALCO,EQ,60
79,HINDPETRO,EQ,2
80,HINDZINC,EQ,579
81,HONASA,EQ,108
82,HUDCO,EQ,6500
83,ICICIB22,EQ,28
84,ICICIBANK,EQ,325
85,IDEA,EQ,4
86,IDFC,EQ,500
87,IEL,EQ,254
88,IGARASHI,EQ,103
89,IMAGICAA,EQ,14
90,INDIAMART,EQ,56
91,INDOTHAI,EQ,50
92,INDUSTOWER,EQ,132600
93,INTERARCH,EQ,32
94,IONEXCHANG,EQ,50
95,IRB,EQ,283
96,IREDA,EQ,700
97,IRFC,EQ,374
98,JAGSNPHARM,EQ,1
99,JAIPURKURT,EQ,3287
100,JETFREIGHT,EQ,9802
101,JINDALSAW,EQ,5
102,JIOFIN,EQ,10
103,JMFINANCIL,EQ,30
104,JUNIPER,EQ,40
105,KAJARIACER,EQ,12
106,KALYANKJIL,EQ,100
107,KCP,EQ,500
