Symbol,Security,From Series,To Series,Change Date,Remarks
BROOKS,BROOKS LABORATORIES LIMITED,EQ,BE,28-AUG-2024,"-"
LYPSAGEMS,LYPSA GEMS & JEWELLERY LIMITED,EQ,BE,28-AUG-2024,"-"
MIRCELECTR,MIRC ELECTRONICS LIMITED,EQ,BE,28-AUG-2024,"-"
NAGREEKEXP,NAGREEKA EXPORTS LIMITED,EQ,BE,28-AUG-2024,"-"
ORIENTALTL,ORIENTAL TRIMEX LIMITED,EQ,BE,28-AUG-2024,"-"
RTNPOWER,RATTANINDIA POWER LIMITED,EQ,BE,28-AUG-2024,"-"
