Confirmed list of securities to be auctioned in A 2024111 to be held on Jun 14 2024.

Sr No,Symbol,Series,Total Qty
1,AARON,EQ,25
2,ABB,EQ,2
3,ABCAPITAL,EQ,727
4,ABINFRA,SM,24000
5,ABSLAMC,EQ,4
6,ACCURACY,EQ,500
7,ACE,EQ,1
8,ADL,EQ,5
9,AKI,EQ,24
10,ALMONDZ,EQ,1
11,ALOKINDS,EQ,400
12,ALPEXSOLAR,SM,4000
13,AMEYA,SM,2000
14,ANDHRAPAP,EQ,1
15,APARINDS,EQ,1
16,APEX,EQ,1
17,APOLLOHOSP,EQ,3
18,APTUS,EQ,16
19,ARTEMISMED,EQ,178
20,ASHIMASYN,EQ,2000
21,ASHOKA,EQ,77
22,ASHOKAMET,EQ,1000
23,ASIANPAINT,EQ,3
24,ASIANTILES,EQ,1
25,ASTRAMICRO,EQ,51
26,ATMASTCO,SM,800
27,AUROPHARMA,EQ,12
28,AYMSYNTEX,EQ,75
29,BAJAJFINSV,EQ,1
30,BAJAJHIND,EQ,950
31,BAJAJHLDNG,EQ,1
32,BAJFINANCE,EQ,5
33,BANKBARODA,EQ,75
34,BAYERCROP,EQ,8
35,BBL,EQ,6
36,BDL,EQ,10
37,BEDMUTHA,EQ,360
38,BEL,EQ,48751
39,BHAGCHEM,EQ,10
40,BHARATRAS,EQ,1581
41,BHARTIARTL,EQ,55
42,BLKASHYAP,EQ,1
43,BLUEDART,EQ,10
44,BOMDYEING,EQ,30
45,BVCL,EQ,124
46,CAMS,EQ,1
47,CANFINHOME,EQ,55
48,CELEBRITY,EQ,250
49,CENTURYPLY,EQ,70
50,CENTURYTEX,EQ,1
51,CESC,EQ,5
52,CHEMBOND,EQ,285
53,CHEMFAB,EQ,1
54,CINELINE,EQ,4
55,COFORGE,EQ,19
56,CONSUMIETF,EQ,1
57,CROMPTON,EQ,58
58,DABUR,EQ,3
59,DANGEE,EQ,830
60,DBL,EQ,60
61,DCMSHRIRAM,EQ,12
62,DIAMONDYD,EQ,36
63,DIGISPICE,EQ,1233
64,DISHTV,EQ,1754
65,DIVISLAB,EQ,1
66,DIXON,EQ,1
67,DLF,EQ,15
68,DMCC,EQ,28
69,DRCSYSTEMS,EQ,47811
70,DRREDDY,EQ,13
71,DSSL,EQ,1
72,DWARKESH,EQ,50
73,EPIGRAL,EQ,61
74,ESABINDIA,EQ,7
75,ESCORTS,EQ,1
76,EXIDEIND,EQ,1
77,FCSSOFT,EQ,1000
78,FEDERALBNK,EQ,5
79,FIEMIND,EQ,2
80,GENUSPOWER,EQ,2600
81,GICHSGFIN,EQ,10
82,GICRE,EQ,30
83,GLAXO,EQ,25
84,GLENMARK,EQ,102
85,GODHA,EQ,14129
86,GOLDTECH,EQ,10
87,GSFC,EQ,117
88,HAL,EQ,34
89,HAPPYFORGE,EQ,42
90,HAVELLS,EQ,3
91,HDFCAMC,EQ,100
92,HFCL,EQ,50
93,HGS,EQ,35
94,HIL,EQ,2
95,HINDALCO,EQ,57
96,HINDCOMPOS,EQ,4
97,HUBTOWN,EQ,12
98,HUDCO,EQ,419
99,IBULHSGFIN,EQ,25
100,ICICIB22,EQ,1
101,ICICIBANK,EQ,70
102,IDEA,EQ,40850
103,IDEAFORGE,EQ,10
104,INDGN,EQ,30
105,INDHOTEL,EQ,8
106,INDIASHLTR,EQ,8
107,INDIGO,EQ,25
108,INDOSTAR,EQ,35
109,INDTERRAIN,EQ,50
110,INDUSINDBK,EQ,20
111,INFIBEAM,EQ,707
112,INFOBEAN,EQ,25
113,INOXINDIA,EQ,2
114,IPL,EQ,50
115,IREDA,EQ,25
116,IRFC,EQ,25
117,ITC,EQ,3
118,IVP,EQ,3276
119,JASH,EQ,8
120,JGCHEM,EQ,67
121,JINDALSAW,EQ,5500
122,JITFINFRA,EQ,3
123,JKPAPER,EQ,1274
124,JNKINDIA,EQ,20
125,JPPOWER,EQ,252254
126,JSWENERGY,EQ,60
127,JUBLINDS,EQ,15
128,KAMATHOTEL,EQ,138
129,KAYA,EQ,45036
130,KCPSUGIND,EQ,2500
131,KIOCL,EQ,1336
132,KIRLPNU,EQ,500
133,KODYTECH,SM,600
134,KOPRAN,EQ,64
135,KOTAKBANK,EQ,50
136,KPIL,EQ,2400
137,KRITI,EQ,15659
138,KRYSTAL,EQ,9
139,KSHITIJPOL,EQ,3124
140,LALPATHLAB,EQ,10
141,LEMONTREE,EQ,60
142,LICHSGFIN,EQ,48
143,LICI,EQ,56
144,LIQUIDBEES,EQ,1
145,LIQUIDBETF,EQ,10
146,LIQUIDIETF,EQ,100
147,LODHA,EQ,1
148,LOWVOLIETF,EQ,100
149,LTF,EQ,1
150,LXCHEM,EQ,51
151,M&M,EQ,100
152,MAHABANK,EQ,1
153,MAHEPC,EQ,553
154,MAITHANALL,EQ,5
155,MARICO,EQ,800
156,MARKSANS,EQ,1
157,MAWANASUG,EQ,388
158,MAXESTATES,EQ,20
159,MAZDOCK,EQ,45
160,MCLEODRUSS,EQ,2839
161,MCX,EQ,21
162,METROPOLIS,EQ,1
163,MGL,EQ,120
164,MICEL,EQ,100
165,MOHEALTH,EQ,50
166,MOTILALOFS,EQ,305
167,MRPL,EQ,49
168,MSPL,EQ,500
169,MUKTAARTS,EQ,1
170,NAGAFERT,EQ,6905
171,NATCOPHARM,EQ,53
172,NATIONALUM,EQ,10
173,NDTV,EQ,1
174,NH,EQ,4
175,NIBL,EQ,5
176,NIFTYBEES,EQ,403
177,NILAINFRA,EQ,194
178,NINSYS,EQ,20
179,NRBBEARING,EQ,1
180,NRL,EQ,89
181,NSLNISP,EQ,2
182,NXST,RR,5
183,OFSS,EQ,2
184,OLECTRA,EQ,3
185,OMINFRAL,EQ,10754
186,ONGC,EQ,100
187,ORIENTHOT,EQ,25
188,ORISSAMINE,EQ,4
189,PAYTM,EQ,110
190,PERFECT,SM,3000
191,PFC,EQ,1
192,PGHH,EQ,1
193,PNB,EQ,570
194,PODDARMENT,EQ,1
195,POWERGRID,EQ,2
196,PRAJIND,EQ,100
197,PREMEXPLN,EQ,7
198,PRICOLLTD,EQ,25
199,PRINCEPIPE,EQ,1
200,PSUBANK,EQ,2
201,PVP,EQ,11569
202,RAILTEL,EQ,58
203,RAJSREESUG,EQ,50
204,RAMASTEEL,EQ,208
205,RAMCOCEM,EQ,596
206,RBLBANK,EQ,75
207,RBMINFRA,SM,200
208,RECLTD,EQ,4025
209,REFRACTORY,SM,4000
210,RELIANCE,EQ,14
211,RENUKA,EQ,500
212,REPL,EQ,4
213,RITCO,EQ,1
214,ROSSELLIND,EQ,1
215,RUSTOMJEE,EQ,2
216,RVNL,EQ,1769
217,SAFARI,EQ,13
218,SAIL,EQ,7
219,SALASAR,EQ,958
220,SAMPANN,EQ,108
221,SANGHIIND,EQ,24234
222,SBIN,EQ,159
223,SCHAEFFLER,EQ,11
224,SCHNEIDER,EQ,1
225,SELAN,EQ,26065
226,SENCO,EQ,10
227,SETFNN50,EQ,52
228,SHAILY,EQ,1
229,SHARDAMOTR,EQ,1
230,SHOPERSTOP,EQ,3
231,SHREECEM,EQ,7
232,SHRIRAMFIN,EQ,9260
233,SJLOGISTIC,SM,500
234,SOFTTECH,EQ,624
235,SOMANYCERA,EQ,1
236,SPARC,EQ,122
237,SPLIL,EQ,77
238,SRF,EQ,25
239,STLTECH,EQ,143
240,SUPERSPIN,EQ,27356
241,SUPRAJIT,EQ,1
242,SUZLON,EQ,1000
243,SWANENERGY,EQ,1500
244,TATAELXSI,EQ,5
245,TATAINVEST,EQ,16
246,TATASTEEL,EQ,500
247,TCLCONS,EQ,25
248,TCS,EQ,8
249,TECHM,EQ,100
250,TECILCHEM,EQ,424
251,TEXRAIL,EQ,606
252,TIINDIA,EQ,1
253,TIMETECHNO,EQ,2200
254,TIMKEN,EQ,19
255,TIPSFILMS,EQ,1
256,TRIVENI,EQ,175
257,TRUST,SM,1200
258,TVSMOTOR,EQ,18
259,TVTODAY,EQ,50
260,UCOBANK,EQ,2
261,UFLEX,EQ,2
262,UGROCAP,EQ,1
263,ULTRACEMCO,EQ,50
264,UNIDT,EQ,1
265,UNIONBANK,EQ,215
266,UNOMINDA,EQ,10
267,UPL,EQ,1
268,USHAMART,EQ,60
269,VARDMNPOLY,EQ,1620
270,VGUARD,EQ,21
271,VOLTAS,EQ,22
272,WIPRO,EQ,486
273,YATRA,EQ,2
274,YESBANK,EQ,14
275,ZENITHEXPO,EQ,2262
276,ZENITHSTL,EQ,2687
