MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       980.00,       962.36,       962.36,       962.36,       962.36,                    14435.40,15, ,1,      1110.00,       900.10
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       998.95,       993.20,       993.20,       993.00,       993.00,                    74482.50,75, ,3,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1024.06,      1024.00,      1024.00,      1024.00,      1024.00,                    10240.00,10, ,1,      1184.40,       901.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       980.00,       979.99,       979.99,       970.00,       978.00,                   129907.80,133, ,10,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       901.93,       905.00,       905.00,       902.00,       902.00,                   142586.00,158, ,6,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       991.00,       999.00,       999.00,       991.00,       991.00,                     2982.00,3, ,3,      1007.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       254.95,       252.00,       254.90,       245.10,       254.90,                    12583.40,50, ,4,       265.98,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.27,       306.30,       306.30,       304.46,       304.50,                   597597.40,1960, ,18,       316.90,       295.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       245.00,       250.00,       254.00,       250.00,       254.00,                    31168.41,124, ,6,       263.74,       240.00
N,N2,736PFCL28,7.36% TAX FREE NCD,      1108.00,      1099.60,      1099.60,      1099.60,      1099.60,                    17593.60,16, ,1,      1179.95,      1010.60
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1096.00,      1094.35,      1094.35,      1094.35,      1094.35,                    77698.85,71, ,2,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1130.65,      1140.00,      1140.00,      1132.00,      1132.33,                   396465.00,350, ,13,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       304.05,       307.25,       307.30,       305.50,       305.50,                   342425.00,1115, ,3,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1121.90,      1118.00,      1119.00,      1117.87,      1119.00,                  1549366.00,1385, ,5,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1090.60,      1099.00,      1099.00,      1099.00,      1099.00,                     1099.00,1, ,1,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1128.20,      1127.01,      1129.00,      1127.01,      1128.07,                  1099463.00,975, ,13,      1177.00,      1062.20
N,N2,91MOFSL27,SEC RE NCD 9.10% SR III,      1000.00,      1005.00,      1005.00,      1005.00,      1005.00,                     5025.00,5, ,1,      1010.00,       991.00
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       971.00,       975.00,       975.00,       970.00,       970.00,                   364387.00,375, ,10,      1009.00,       927.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       254.50,       252.00,       256.00,       252.00,       256.00,                     9652.00,38, ,2,       262.98,       241.00
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       406.60,       406.60,       406.60,       406.60,       406.60,                    98397.20,242, ,1,       428.46,       392.00
N,N3,863NHB34,BOND 8.76%PA TF TR-I S 3A,      6660.00,      6710.00,      6710.00,      6710.00,      6710.00,                    13420.00,2, ,2,      6822.00,      5149.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       970.00,      1000.85,      1000.85,      1000.85,      1000.85,                    50042.50,50, ,1,      1011.00,       901.00
N,N3,ABFL28,SEC RE NCD SR IV,       951.00,      1039.00,      1039.00,      1039.00,      1039.00,                    72730.00,70, ,2,      1039.00,       860.01
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       254.00,       254.00,       254.00,       254.00,       254.00,                    21082.00,83, ,3,       266.50,       241.81
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       996.50,       996.00,       996.00,       996.00,       996.00,                   199200.00,200, ,1,      1018.99,       951.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,      1000.00,      1000.00,      1000.00,       990.00,       995.00,                   202806.90,204, ,10,      1010.00,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,      1001.00,      1001.00,      1009.00,      1001.00,      1009.00,                   172252.00,172, ,5,      1082.00,       937.00
