MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AG,965IBHFL25,SEC RE NCD SR.III,      1055.00,      1055.00,      1055.00,      1055.00,      1055.00,                    52750.00,50, ,2,      1099.00,       900.00
N,AY,IBHFZC26B,SEC RE NCD SR VI,      1000.00,       982.00,       982.00,       982.00,       982.00,                     9820.00,10, ,1,      1005.00,       982.00
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       973.79,       930.20,       930.20,       930.20,       930.20,                     9302.00,10, ,4,       990.00,       810.85
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       977.99,       955.00,       955.00,       954.00,       954.00,                   190809.00,200, ,3,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       909.00,       892.64,       892.64,       892.64,       892.64,                    24101.28,27, ,2,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       994.98,       985.00,       987.00,       982.01,       983.00,                   416286.35,423, ,7,      1007.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1035.50,      1037.00,      1037.00,      1037.00,      1037.00,                   103700.00,100, ,1,      1040.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       253.50,       250.00,       250.00,       245.00,       250.00,                    72645.00,291, ,3,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       303.45,       303.50,       305.91,       302.01,       305.70,                  1196667.00,3945, ,21,       316.90,       295.00
N,N1,ABFL26,SEC RE NCD SR II,      1016.01,      1016.02,      1016.02,      1016.02,      1016.02,                     5080.10,5, ,1,      1016.02,       852.40
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       251.00,       246.49,       246.49,       245.00,       245.00,                     7624.90,31, ,4,       263.74,       240.00
N,N2,736PFCL28,7.36% TAX FREE NCD,      1090.00,      1089.20,      1089.20,      1069.00,      1069.00,                   861260.00,800, ,2,      1179.95,      1010.60
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1092.20,      1101.02,      1101.02,      1090.01,      1090.01,                   103921.63,95, ,6,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1133.27,      1134.00,      1134.00,      1130.00,      1130.75,                   939091.45,830, ,16,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       303.80,       303.85,       303.90,       302.40,       303.00,                   530916.39,1749, ,11,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1122.00,      1122.50,      1122.50,      1112.01,      1115.00,                  1417034.28,1271, ,18,      1180.00,      1065.00
