Sr. No,Symbol,Series,Security Name,From,To
1,COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,20,10
2,TECHNOE,EQ,TECHNO ELECTRIC & ENGINEERING COMPANY LIMITED,20,10
3,SOLARA-RE,BE,SOLAR ACT PHA SCI LTD-RE,40,20
4,ABSMARINE,SM,ABS MARINE SERVICES LIMITED,5,20
5,JHS,BE,JHS SVENDGAARD LABORATORIES LIMITED,5,2
6,MANDEEP,SM,MANDEEP AUTO INDUSTRIES LIMITED,5,20
7,VERITAAS,SM,VERITAAS ADVERTISING LIMITED,5,20
