Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04062024,4315971670,0002495
Trade Date <04-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,17,15,88.24
20,2,1003ISFL28,N4,390,390,100.00
20,3,1013DLSL24,NF,13,13,100.00
20,4,1015ECL29,NR,158,156,98.73
20,5,1018GS2026,GS,10000,10000,100.00
20,6,1025IHF34,Z8,110,110,100.00
20,7,1025IHF34A,ZT,1,1,100.00
20,8,1035UCL26,NA,710,710,100.00
20,9,1040UCL25,N4,61,61,100.00
20,10,1049DLSL25,NX,50,50,100.00
20,11,1050NFL26,N7,86,84,97.67
20,12,1060ECL29,NS,10,10,100.00
20,13,1061DLSL24,NG,47,47,100.00
20,14,1065NFL27,NC,102,102,100.00
20,15,1075UCL25,N9,67,62,92.54
20,16,10CAGL27,N5,142,100,70.42
20,17,10IHFL30A,BV,10,10,100.00
20,18,10IIFL28,N4,233,231,99.14
20,19,10IIFL28A,NE,2,1,50.00
20,20,10NIDO26,N6,1337,1337,100.00
20,21,182D010824,TB,1300,1300,100.00
20,22,182D031024,TB,1600,1600,100.00
20,23,182D040724,TB,14200,14200,100.00
20,24,182D050924,TB,1800,1800,100.00
20,25,182D080824,TB,400,400,100.00
20,26,182D110724,TB,100,100,100.00
20,27,182D120924,TB,800,800,100.00
20,28,182D130624,TB,500,500,100.00
20,29,182D150824,TB,800,800,100.00
20,30,182D180724,TB,800,500,62.50
20,31,182D190924,TB,11300,11300,100.00
20,32,182D200624,TB,500,400,80.00
20,33,182D220824,TB,1700,1700,100.00
20,34,182D221124,TB,1200,1200,100.00
20,35,182D241024,TB,200,200,100.00
20,36,182D250724,TB,200,200,100.00
20,37,182D270624,TB,600,500,83.33
20,38,182D281124,TB,300,300,100.00
20,39,182D290824,TB,600,600,100.00
20,40,20MICRONS,EQ,270455,137679,50.91
20,41,360ONE,EQ,514488,310861,60.42
20,42,364D121224,TB,1300,1300,100.00
20,43,364D150525,TB,100,100,100.00
20,44,364D160125,TB,1100,1100,100.00
20,45,364D200225,TB,900,900,100.00
20,46,364D230525,TB,2000,2000,100.00
20,47,364D290525,TB,6900,6900,100.00
20,48,364D290824,TB,5100,5100,100.00
20,49,364D311024,TB,200,200,100.00
20,50,3IINFOLTD,EQ,2046339,1169142,57.13
20,51,3MINDIA,EQ,17091,5833,34.13
20,52,3PLAND,EQ,17442,12398,71.08
20,53,574GS2026,GS,30,30,100.00
20,54,5PAISA,EQ,101224,51904,51.28
20,55,63MOONS,EQ,125898,79355,63.03
20,56,667GS2035,GS,1,1,100.00
20,57,667GS2050,GS,362,362,100.00
20,58,669GS2024,GS,10632,10632,100.00
20,59,676GS2061,GS,2,2,100.00
20,60,689GS2025,GS,100,100,100.00
20,61,695GS2061,GS,1000,1000,100.00
20,62,699GS2026,GS,349,349,100.00
20,63,704GS2029,GS,1700,1700,100.00
20,64,706GS2028,GS,92286,85308,92.44
20,65,710GS2029,GS,92000,56996,61.95
20,66,714NHAI26,N7,2275,2275,100.00
20,67,716GS2050,GS,644,644,100.00
20,68,717GS2030,GS,1004,504,50.20
20,69,718GS2033,GS,100,100,100.00
20,70,718GS2037,GS,105351,105350,100.00
20,71,718MH30,SG,100,100,100.00
20,72,71GS2034,GS,51,51,100.00
20,73,723GS2039,GS,899,899,100.00
20,74,725GS2063,GS,4100,4000,97.56
20,75,726GS2032,GS,1403,1403,100.00
20,76,729NHAI26,NC,885,885,100.00
20,77,732GS2030,GS,2194,2194,100.00
20,78,733GS2026,GS,1580,1580,100.00
20,79,733TN52,SG,100,100,100.00
