MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       890.00,       915.00,       915.00,       915.00,       915.00,                    45750.00,50, ,1,       994.00,       800.00
N,AT,IBHFZC25B,SEC RE NCD SR III,      1043.53,      1045.00,      1045.00,      1045.00,      1045.00,                    15675.00,15, ,1,      1060.00,       830.10
N,AV,990IHFL26I,SEC RE NCD 9.90% SR IV,      1040.40,      1050.10,      1050.10,      1050.10,      1050.10,                     5250.50,5, ,1,      1050.10,       820.30
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       966.00,       961.00,       970.00,       961.00,       970.00,                     6772.00,7, ,2,      1065.00,       900.31
N,AZ,1015IHF28B,SEC RE NCD 10.15% SR VII,      1025.10,      1030.10,      1030.10,      1030.10,      1030.10,                     5150.50,5, ,1,      1030.10,       835.00
N,BC,971IHFL28I,SEC RE NCD 9.71% SR VIII,       950.40,       952.20,       952.20,       952.20,       952.20,                     4761.00,5, ,1,      1000.00,       820.00
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1019.53,      1020.00,      1027.76,      1019.63,      1021.83,                    27630.41,27, ,8,      1060.00,       910.20
N,BS,925IHFL28C,SEC RE NCD 10.15% SR VII,       979.23,      1025.13,      1025.13,      1025.13,      1025.13,                     8201.04,8, ,1,      1025.13,       972.18
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       938.33,       952.00,       952.00,       952.00,       952.00,                     9520.00,10, ,1,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       901.00,       905.50,       905.50,       901.10,       901.10,                   159150.80,176, ,3,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       998.95,      1001.12,      1001.12,       992.25,       992.25,                    89090.81,89, ,2,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       255.00,       251.00,       255.00,       251.00,       254.99,                   161203.44,635, ,6,       265.98,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.00,       306.00,       306.00,       305.00,       305.62,                  1161525.34,3802, ,18,       316.90,       295.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1041.16,      1050.00,      1050.00,      1050.00,      1050.00,                    10500.00,10, ,1,      1050.00,       983.87
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       995.05,      1005.00,      1005.00,      1005.00,      1005.00,                   100500.00,100, ,1,      1020.00,       876.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1010.00,      1009.00,      1009.00,      1008.00,      1008.00,                    40345.00,40, ,2,      1032.00,       901.00
N,N1,ABFL26,SEC RE NCD SR II,      1001.64,      1011.00,      1016.10,      1011.00,      1016.10,                    35511.15,35, ,4,      1029.00,       852.40
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       249.43,       249.43,       255.00,       249.43,       254.50,                    21230.25,84, ,6,       263.74,       240.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,      1023.06,      1025.00,      1025.00,      1025.00,      1025.00,                    30750.00,30, ,1,      1200.00,       912.20
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1127.99,      1130.45,      1130.45,      1130.45,      1130.45,                   118697.25,105, ,3,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       307.90,       302.36,       307.89,       302.36,       306.00,                   221759.04,723, ,8,       320.00,       298.45
N,N2,805ABFL28,SEC RE NCD 8.05% SR III,      1090.00,      1010.00,      1010.00,      1010.00,      1010.00,                     2020.00,2, ,1,      1099.00,       840.00
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1115.15,      1115.15,      1123.80,      1115.15,      1123.67,                  6185084.66,5533, ,11,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1097.00,      1091.00,      1095.00,      1091.00,      1094.15,                   740588.88,678, ,15,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1130.00,      1130.35,      1133.00,      1128.00,      1130.10,                   772740.85,684, ,17,      1177.00,      1062.20
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       970.00,       995.00,       995.00,       985.00,       985.00,                   618105.00,623, ,7,      1009.00,       927.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1012.55,      1010.51,      1016.80,      1010.51,      1013.00,                   733475.20,724, ,16,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       248.60,       248.00,       248.50,       248.00,       248.05,                   101190.30,408, ,6,       262.98,       241.00
N,N3,760PFCL35,7.60% TAX FREE NCD,      1239.85,      1239.79,      1239.79,      1239.79,      1239.79,                     1239.79,1, ,1,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       406.50,       405.15,       407.02,       405.15,       407.02,                     4475.35,11, ,2,       428.46,       392.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       990.00,       995.00,       995.00,       995.00,       995.00,                     9950.00,10, ,1,      1025.00,       990.00
N,N3,ABFL28,SEC RE NCD SR IV,      1040.00,      1040.00,      1040.00,      1040.00,      1040.00,                   104000.00,100, ,1,      1040.00,       860.01
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.32,       250.00,       255.02,       250.00,       255.02,                    81523.22,326, ,5,       266.50,       241.81
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,      1010.00,       978.00,       999.50,       965.00,       999.50,                  1159074.50,1177, ,54,      1018.99,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       995.00,       995.00,      1000.00,       995.00,       998.00,                   153510.80,154, ,6,      1082.00,       937.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1107.00,      1101.01,      1101.01,      1101.01,      1101.01,                    58353.53,53, ,1,      1169.90,      1050.50
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.00,      1000.01,      1001.00,       998.00,      1001.00,                   512002.50,512, ,25,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       990.00,       999.99,       999.99,       996.00,       996.00,                   106987.98,107, ,4,      1080.00,       975.11
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1010.00,      1010.00,      1010.00,      1001.00,      1001.98,                  1187809.50,1182, ,19,      1015.90,       990.35
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       993.33,       993.00,       993.00,       993.00,       993.00,                     9930.00,10, ,2,      1170.00,       941.00
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,       990.02,       994.00,       994.00,       994.00,       994.00,                   248500.00,250, ,15,      1180.00,       931.35
N,N5,1050ISFL28,SEC RE NCD 10.50% SR 6,       965.00,      1001.00,      1001.00,      1001.00,      1001.00,                    10010.00,10, ,1,      1050.00,       936.00
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1024.00,      1017.00,      1017.00,      1010.05,      1013.27,                   152464.40,150, ,7,      1065.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1090.76,      1090.55,      1090.94,      1090.55,      1090.91,                    32723.70,30, ,3,      1154.98,      1065.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1128.99,      1128.99,      1129.50,      1128.99,      1128.99,                    21455.40,19, ,8,      1179.90,      1054.00
N,N5,873NTPC28,8.73%S-R-NCD SERIES 2B,      1212.00,      1169.00,      1169.00,      1169.00,      1169.00,                    29225.00,25, ,2,      1374.90,      1103.66
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1167.49,      1167.00,      1167.00,      1167.00,      1167.00,                    35010.00,30, ,1,      1299.90,      1090.53
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1150.00,      1179.00,      1181.99,      1179.00,      1181.99,                    59027.74,50, ,2,      1288.00,      1130.01
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       905.10,       909.00,       909.00,       905.00,       905.00,                   126945.50,140, ,4,       955.00,       825.80
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       943.50,       941.20,       947.98,       930.22,       946.99,                  1199885.48,1279, ,29,       997.00,       910.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,      1000.00,      1000.00,      1009.00,      1000.00,      1009.00,                   120180.00,120, ,2,      1050.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,      1045.00,      1052.00,      1052.00,      1052.00,      1052.00,                  1004660.00,955, ,14,      1070.00,       913.50
N,N6,704IRFC28,BOND 7.04% PA TAX FREE S2,      1052.29,      1052.29,      1095.00,      1052.29,      1095.00,                   429458.00,400, ,2,      1235.90,      1032.00
N,N6,83TCHF25,SEC RED NCD 8.30% SR.III,      1030.01,      1023.15,      1026.70,      1023.15,      1026.70,                   373849.61,365, ,10,      1160.00,       977.44
N,N6,85PCHFL24,SEC RE NCD 8.50% SR.III,      1075.00,      1079.50,      1079.50,      1078.00,      1078.00,                    15107.50,14, ,5,      1079.50,       985.05
N,N6,85TCAPS24,SERENCD8.50%SR.IICIII&IV,      1071.99,      1068.04,      1069.79,      1065.00,      1069.00,                  1837864.61,1722, ,21,      1072.00,       985.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1159.10,      1159.25,      1165.00,      1154.00,      1164.00,                   153826.67,133, ,10,      1250.00,      1130.00
N,N6,880IREDA34,IREDA 8.80NCDTR I SR IIIB,      1290.00,      1230.10,      1230.10,      1230.10,      1230.10,                   369030.00,300, ,1,      1399.80,      1230.10
N,N6,891NTPC33,8.91%S-R-NCD SERIES 3B,      1319.99,      1319.90,      1325.00,      1319.90,      1325.00,                   680837.53,515, ,6,      1379.90,      1258.00
N,N6,893NHB29,NHB 8.93 NCD TR II SR 2 B,      5800.00,      5900.00,      5900.00,      5900.00,      5900.00,                     5900.00,1, ,1,      6300.99,      5400.01
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6750.00,      6750.00,      6750.00,      6690.00,      6690.00,                   582750.00,87, ,3,      7000.00,      6433.00
N,N6,925ERFL28,SEC RED NCD 9.25% SR. VI,       943.20,       943.00,       943.00,       935.00,       935.00,                   105523.00,112, ,7,      1020.00,       833.50
N,N6,925IHFL25D,SEC RE NCD 8.25% SR 1,      1059.80,      1046.10,      1059.80,      1040.00,      1059.80,                   230081.50,220, ,6,      1141.00,       987.10
N,N6,93MOFSL34,SEC RE NCD 9.30% SR VII,      1010.00,      1020.00,      1034.00,      1010.00,      1013.00,                   731638.00,717, ,7,      1043.45,       980.00
N,N6,965IFSL26,SEC RE NCD 9.65% SR.III,      1009.90,      1009.90,      1009.90,      1009.90,      1009.90,                    10099.00,10, ,1,      1009.90,       961.00
N,N6,IIFLZC28C,UNSEC RE NCD 0% SR.III,      1170.00,      1170.00,      1170.00,      1170.00,      1170.00,                    14040.00,12, ,4,      1299.90,      1046.60
N,N7,1050NFL26,SEC RE NCD 10.50% SR.IV,      1004.00,      1004.10,      1015.00,      1004.00,      1004.00,                    74642.80,74, ,8,      1050.00,       950.00
N,N7,1050UCL25,SEC RED NCD 10.50% SR.III,       991.11,       993.00,       993.00,       993.00,       993.00,                   198600.00,200, ,1,      1025.00,       950.00
N,N7,105IIFL29,UNSEC RED NCD 10.5% SR.VI,      1148.00,       971.00,       980.00,       950.00,       980.00,                   859039.39,890, ,18,      1360.00,       945.10
