Confirmed list of securities to be auctioned in A 2024121 to be held on Jul 01 2024.

Sr No,Symbol,Series,Total Qty
1,360ONE,EQ,2
2,888ERFL28,N5,80
3,AAKASH,EQ,1897
4,AARTIIND,EQ,89
5,ABCAPITAL,EQ,26
6,ABSLNN50ET,EQ,84
7,ACL,EQ,1
8,ADANIGREEN,EQ,1
9,ADANIPORTS,EQ,100
10,ADSL,EQ,50
11,AIAENG,EQ,10
12,AJOONI,EQ,50299
13,ALBERTDAVD,EQ,6
14,ALKALI,EQ,5
15,ALPHAETF,EQ,244
16,AMBUJACEM,EQ,251
17,ARE&M,EQ,280
18,ARIHANTCAP,EQ,1
19,ASHIMASYN,EQ,281
20,ASTERDM,EQ,5
21,AUBANK,EQ,427
22,AURUM,EQ,10
23,AUTOIETF,EQ,390
24,AUTOIND,EQ,1
25,AXISBANK,EQ,700
26,AXISGOLD,EQ,164
27,BANDHANBNK,EQ,1
28,BANKBARODA,EQ,4925
29,BBOX,EQ,100
30,BEL,EQ,537
31,BHANDARI,EQ,3200
32,BHARTIARTL,EQ,5003
33,BHEL,EQ,495
34,BIGBLOC,EQ,1
35,BIRLACABLE,EQ,1
36,BIRLACORPN,EQ,3
37,BLISSGVS,EQ,1
38,BOMDYEING,EQ,1
39,BPCL,EQ,3759
40,BURNPUR,EQ,1095
41,BVCL,EQ,3
42,CANFINHOME,EQ,341
43,CAPACITE,EQ,10
44,CAPITALSFB,EQ,1
45,CARYSIL,EQ,6
46,CDSL,EQ,144663
47,CHOLAHLDNG,EQ,1
48,CLOUD,SM,1000
49,COCHINSHIP,EQ,130
50,COFORGE,EQ,89
51,COMSYN,EQ,200
52,CONCOR,EQ,42
53,COROMANDEL,EQ,700
54,CPSEETF,EQ,100
55,CREATIVE,EQ,6
56,CROMPTON,EQ,100
57,CSBBANK,EQ,40
58,DALBHARAT,EQ,475
59,DCBBANK,EQ,400
60,DCG,SM,4800
61,DIGISPICE,EQ,874
62,DONEAR,EQ,2999
63,DRREDDY,EQ,38
64,DYNPRO,EQ,201
65,EGOLD,EQ,5
66,EROSMEDIA,EQ,100
67,ESCORTS,EQ,4
68,FACT,EQ,432
69,FEDERALBNK,EQ,2813
70,FEDFINA,EQ,10
71,GAIL,EQ,50
72,GILLETTE,EQ,11
73,GMRINFRA,EQ,30500
74,GNFC,EQ,1
75,GODHA,EQ,1604882
76,GODREJPROP,EQ,5
77,GOLDBEES,EQ,660
78,GOLDCASE,EQ,875
79,GOLDETFADD,EQ,278
80,GOLDTECH,EQ,84
81,GREENPANEL,EQ,190
82,GTLINFRA,EQ,29009
83,GVKPIL,EQ,281
84,HAL,EQ,12
85,HAPPSTMNDS,EQ,4
86,HARRMALAYA,EQ,185
87,HBSL,EQ,111
88,HDFCAMC,EQ,3
89,HDFCGOLD,EQ,160
90,HDFCMID150,EQ,481
91,HDFCNIFIT,EQ,47
92,HDFCPSUBK,EQ,135
93,HDFCSILVER,EQ,14
94,HEROMOTOCO,EQ,35
95,HEXATRADEX,EQ,52
96,HIKAL,EQ,1
97,HINDALCO,EQ,20
98,HINDPETRO,EQ,2025
99,HITECHCORP,EQ,12
100,HNGSNGBEES,EQ,132
101,HOMEFIRST,EQ,10
102,ICEMAKE,EQ,5
103,IDEAFORGE,EQ,500
104,IFBIND,EQ,1
105,IFCI,EQ,700
106,IIFL,EQ,2
107,INDHOTEL,EQ,645
108,INDIACEM,EQ,103
109,INDIAGLYCO,EQ,50
110,INDTERRAIN,EQ,18
111,INDUSINDBK,EQ,230
112,INDUSTOWER,EQ,11193
113,INTELLECT,EQ,1
114,IOB,EQ,945
115,IPCALAB,EQ,2
116,IPL,EQ,200
117,IRB,EQ,114
118,IRCTC,EQ,3
119,ISMTLTD,EQ,8
