Confirmed list of securities to be auctioned in A 2024095 to be held on May 24 2024.

Sr No,Symbol,Series,Total Qty
1,AADHARHFC,EQ,301
2,AARTISURF,EQ,2
3,ADANIPOWER,EQ,1
4,AKSHARCHEM,EQ,12
5,ALKEM,EQ,4
6,AMBUJACEM,EQ,100
7,APARINDS,EQ,1
8,APOLLOHOSP,EQ,5
9,ARIES,EQ,1
10,ARVINDFASN,EQ,60
11,AUBANK,EQ,19
12,AUSOMENT,EQ,2186
13,BAJAJ-AUTO,EQ,3
14,BAJAJFINSV,EQ,1
15,BAJFINANCE,EQ,25
16,BALKRISHNA,EQ,1
17,BALKRISIND,EQ,406
18,BALMLAWRIE,EQ,250
19,BANKINDIA,EQ,1800
20,BATAINDIA,EQ,19
21,BBL,EQ,87
22,BBOX,EQ,25
23,BEDMUTHA,EQ,166
24,BEL,EQ,162
25,BHAGCHEM,EQ,31
26,BHEL,EQ,123
27,BINANIIND,EQ,9
28,BLSE,EQ,7
29,BOMDYEING,EQ,875
30,BOSCHLTD,EQ,1
31,BSE,EQ,30
32,BSOFT,EQ,4
33,BTML,EQ,100
34,CAPACITE,EQ,200
35,CCL,EQ,1
36,CDSL,EQ,20
37,CESC,EQ,200
38,CHAMBLFERT,EQ,91
39,CIPLA,EQ,78
40,COASTCORP,EQ,32
41,COCHINSHIP,EQ,5
42,CONCOR,EQ,420
43,CONCORDBIO,EQ,2
44,CONFIPET,EQ,400
45,CREST,EQ,118
46,CYIENT,EQ,1
47,CYIENTDLM,EQ,1
48,DABUR,EQ,25
49,DATAPATTNS,EQ,5
50,DBCORP,EQ,1275
51,DBL,EQ,1
52,DEEPAKNTR,EQ,5
53,DIGIKORE,SM,200
54,DNAMEDIA,EQ,4201
55,DRCSYSTEMS,EQ,1
56,DREDGECORP,EQ,3307
57,DRREDDY,EQ,12
58,DSSL,EQ,77
59,EICHERMOT,EQ,23
60,EIHAHOTELS,EQ,1
61,EMMBI,EQ,1
62,ENDURANCE,EQ,2
63,ENGINERSIN,EQ,1
64,ERIS,EQ,30
65,FEDERALBNK,EQ,1
66,FINCABLES,EQ,200
67,GAIL,EQ,40
68,GEECEE,EQ,8212
69,GENSOL,EQ,62
70,GICRE,EQ,2
71,GLENMARK,EQ,5
72,GODREJPROP,EQ,39
73,GSLSU,EQ,335
74,GTLINFRA,EQ,2
75,HAL,EQ,109
76,HAVELLS,EQ,60
77,HBSL,EQ,51
78,HCLTECH,EQ,250
79,HDFCBANK,EQ,1
80,HFCL,EQ,1248
81,HINDCOPPER,EQ,92
82,HINDPETRO,EQ,100
83,HINDUNILVR,EQ,1
84,HINDZINC,EQ,190
85,HIRECT,EQ,19
86,HSCL,EQ,5
87,HYBRIDFIN,EQ,1825
88,ICICIPRULI,EQ,211
89,IGARASHI,EQ,49
90,INDIANHUME,EQ,5
91,IRB,EQ,100
92,JAYBARMARU,EQ,143
93,JCHAC,EQ,114
94,JINDRILL,EQ,100
95,JISLJALEQS,EQ,16
96,JKCEMENT,EQ,19
97,JKIL,EQ,166
98,JOCIL,EQ,7
99,JPASSOCIAT,EQ,8746
100,JUSTDIAL,EQ,100
101,JYOTICNC,EQ,10
102,KAJARIACER,EQ,45
103,KECL,EQ,5
104,KIOCL,EQ,1000
105,KODYTECH,SM,100
106,KPIGREEN,EQ,20
107,KRYSTAL,EQ,1
108,LANCORHOL,EQ,34
109,LEMONTREE,EQ,3100
110,LGBFORGE,EQ,50
111,LICHSGFIN,EQ,22
112,LICMFGOLD,EQ,10
113,LICNMID100,EQ,96
114,LIQUIDBEES,EQ,1
115,LIQUIDIETF,EQ,25
116,LTGILTBEES,EQ,1
117,M&M,EQ,1
118,MAHABANK,EQ,501
119,MANGALAM,EQ,5883
120,MASFIN,EQ,1
121,MBECL,EQ,1
122,MEGASTAR,EQ,31
123,MICEL,EQ,639
124,MINDACORP,EQ,5
125,MINDSPACE,RR,7
126,MOLDTECH,EQ,100
127,MOTISONS,EQ,1
128,MTARTECH,EQ,5
129,MUNJALSHOW,EQ,92
130,MUTHOOTFIN,EQ,170
131,NAVKARCORP,EQ,710
