MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,965IHFL25,SEC RE NCD 9.65% SR.I,      1004.90,       979.78,       979.78,       979.78,       979.78,                    22534.94,23, ,1,      1063.80,       911.00
N,AC,925IBHFL25,SEC RE NCD 9.25% SR.II,       991.00,       991.00,       991.00,       991.00,       991.00,                    19820.00,20, ,2,       995.00,       915.00
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       925.00,       925.00,       925.00,       901.88,       901.88,                   193232.52,209, ,6,       994.00,       800.00
N,AP,950NFL23A,SEC RE NCD 9.65% SR I,      1028.00,      1044.23,      1044.23,      1029.41,      1029.41,                    13441.61,13, ,3,      1148.00,       900.10
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       950.20,       979.00,       979.00,       959.77,       959.77,                     1938.77,2, ,2,      1110.00,       900.10
N,AY,IBHFZC26B,SEC RE NCD SR VI,       990.00,      1000.00,      1000.00,      1000.00,      1000.00,                     1000.00,1, ,1,      1005.00,       990.00
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1000.00,       999.00,       999.00,       999.00,       999.00,                     9990.00,10, ,1,      1039.00,       910.20
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       955.11,       950.00,       950.00,       950.00,       950.00,                   137750.00,145, ,3,       990.00,       810.85
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       985.10,      1000.00,      1000.00,       976.50,       985.02,                   493758.13,502, ,15,      1002.00,       950.00
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       918.00,       890.00,       915.00,       880.00,       915.00,                    24135.00,27, ,6,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       995.00,       996.50,       996.50,       990.00,       994.00,                   345387.50,347, ,7,      1007.00,       960.49
N,N0,9ICCL23A,SEC RE NCD 8.25% SR.I,       993.00,      1001.00,      1001.00,      1001.00,      1001.00,                   100100.00,100, ,1,      1075.00,       978.00
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1035.55,      1033.50,      1033.50,      1033.50,      1033.50,                    10335.00,10, ,1,      1036.00,       985.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1162.36,      1170.34,      1170.34,      1170.33,      1170.33,                  1754338.20,1499, ,2,      1298.00,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       303.00,       303.00,       304.00,       302.95,       303.03,                   458508.13,1511, ,11,       316.90,       295.00
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       992.00,      1002.00,      1002.00,       996.15,       996.45,                   293728.25,294, ,4,      1020.00,       876.00
N,N2,736PFCL28,7.36% TAX FREE NCD,      1090.00,      1090.00,      1090.00,      1090.00,      1090.00,                   754280.00,692, ,1,      1179.95,      1010.60
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1103.99,      1102.02,      1102.02,      1102.02,      1102.02,                    81549.48,74, ,3,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1131.00,      1133.01,      1135.00,      1133.01,      1134.00,                  3003181.00,2650, ,12,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       303.05,       303.25,       306.00,       303.25,       303.42,                   253469.92,829, ,9,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1118.51,      1127.70,      1127.70,      1117.61,      1117.61,                   636629.59,569, ,8,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1090.00,      1090.00,      1091.00,      1090.00,      1091.00,                  1651895.00,1515, ,10,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1129.77,      1129.77,      1129.77,      1129.00,      1129.00,                   467417.55,414, ,4,      1177.00,      1062.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1040.00,      1040.00,      1040.00,      1040.00,      1040.00,                    15600.00,15, ,1,      1070.00,       991.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1003.00,      1003.00,      1003.00,      1003.00,      1003.00,                   145435.00,145, ,3,      1131.00,      1003.00
N,N3,10ISFL26,SEC RE NCD 10% SR 4,      1020.00,      1020.00,      1020.00,      1020.00,      1020.00,                   102000.00,100, ,1,      1028.00,       973.19
N,N3,760PFCL35,7.60% TAX FREE NCD,      1236.99,      1213.50,      1213.50,      1213.50,      1213.50,                   268183.50,221, ,1,      1279.84,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       407.50,       406.00,       407.25,       406.00,       407.25,                    52093.00,128, ,2,       428.46,       392.00
N,N3,863NHB34,BOND 8.76%PA TF TR-I S 3A,      5149.00,      5900.00,      5900.00,      5900.00,      5900.00,                     5900.00,1, ,1,      6822.00,      5149.00
N,N3,866IIFC34B,8.66% TAX FREE NCD,      1109.00,      1328.00,      1328.00,      1110.00,      1110.00,                   410499.00,356, ,8,      1354.00,      1102.00
N,N3,935PEL33,SEC RE NCD 9.35% SR IV,      1057.55,      1046.00,      1046.00,      1046.00,      1046.00,                    47070.00,45, ,1,      1115.01,       983.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,      1019.75,      1005.00,      1005.00,      1005.00,      1005.00,                  1179870.00,1174, ,8,      1025.00,       990.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       253.00,       259.00,       259.00,       259.00,       259.00,                    73815.00,285, ,4,       268.55,       218.00
N,N3,M&MFIN,UNSECURED NCD,      1987.00,      1992.00,      1992.00,      1992.00,      1992.00,                   398400.00,200, ,4,      2244.00,      1728.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       984.01,       984.00,       994.00,       984.00,       994.00,                    18716.00,19, ,2,      1018.99,       951.10
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       998.00,       998.00,       998.00,       998.00,       998.00,                      998.00,1, ,1,      1010.00,       967.50
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1101.10,      1100.11,      1101.00,      1100.11,      1101.00,                    36306.30,33, ,2,      1169.90,      1050.50
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       980.00,       980.00,       989.00,       980.00,       986.57,                  1289134.50,1314, ,19,      1070.00,       975.11
N,N4,888IHFL25E,SEC RE NCD 10.25% SR XII,       972.00,       980.00,       980.00,       980.00,       980.00,                     1960.00,2, ,1,      1010.00,       900.00
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1015.00,      1014.00,      1014.00,      1012.00,      1012.00,                   121480.00,120, ,2,      1015.90,       996.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       970.00,       970.00,       981.00,       970.00,       981.00,                    16556.00,17, ,4,      1170.00,       941.00
N,N5,1050ISFL28,SEC RE NCD 10.50% SR 6,      1015.00,      1015.00,      1015.00,      1015.00,      1015.00,                    10150.00,10, ,1,      1050.00,       936.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1092.90,      1092.90,      1092.90,      1091.30,      1091.61,                   187949.90,172, ,3,      1154.98,      1065.00
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1150.00,      1154.49,      1154.79,      1154.49,      1154.79,                   115466.70,100, ,2,      1299.90,      1090.53
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1155.00,      1157.00,      1157.00,      1156.00,      1156.50,                    57825.00,50, ,2,      1288.00,      1130.01
N,N5,935LTF29,SE RE NCD 9.35% SR.V OP2,      1057.03,      1054.01,      1054.01,      1054.00,      1054.00,                    73780.10,70, ,4,      1150.00,      1032.00
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       931.00,       931.00,       937.00,       926.00,       930.00,                  3045860.21,3270, ,38,      1002.99,       910.00
N,N6,1075NFL25,SEC RE NCD 10.75% SR.III,      1054.75,      1054.50,      1054.50,      1054.50,      1054.50,                     5272.50,5, ,1,      1064.33,       982.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       993.99,       993.99,       993.99,       993.99,       993.99,                     1987.98,2, ,2,      1078.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,      1049.95,      1054.97,      1055.00,      1054.97,      1055.00,                   380850.26,361, ,6,      1075.00,       913.50
N,N6,829PFL29,SEC RED NCD 10.27% SR. VI,      1030.00,      1031.00,      1031.00,      1031.00,      1031.00,                    51550.00,50, ,3,      1250.00,       960.80
N,N6,83TCHF25,SEC RED NCD 8.30% SR.III,      1021.43,      1036.90,      1036.90,      1026.00,      1028.99,                   316814.33,306, ,6,      1160.00,       977.44
N,N6,85TCAPS24,SERENCD8.50%SR.IICIII&IV,      1057.80,      1057.80,      1062.00,      1057.80,      1062.00,                   254796.00,240, ,4,      1062.00,       985.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1175.00,      1160.20,      1174.00,      1160.20,      1170.20,                    73833.69,63, ,10,      1250.00,      1130.00
N,N6,892NHPC33,8.92% SEC RED BOND S3B,      1265.00,      1275.00,      1285.00,      1275.00,      1282.69,                    83375.00,65, ,2,      1400.00,      1203.11
