Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24052024,2530567680,0002474
Trade Date <24-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL27,YW,10,10,100.00
20,2,1003ISFL28,N4,19,17,89.47
20,3,1013DLSL24,NF,175,175,100.00
20,4,1015ECL29,NR,576,556,96.53
20,5,1018GS2026,GS,3002,3001,99.97
20,6,1025IHF34,Z8,180,170,94.44
20,7,1025UCL25,N8,217,217,100.00
20,8,1035UCL26,NA,10,10,100.00
20,9,1040UCL25,N4,1,1,100.00
20,10,1049DLS25A,Y5,52,52,100.00
20,11,1049DLSL25,NX,10,10,100.00
20,12,1050ISFL28,N5,10,10,100.00
20,13,1050NFL26,N7,286,285,99.65
20,14,1061DLSL24,NG,2,2,100.00
20,15,1065NFL27,NC,238,238,100.00
20,16,1075NFL25,N6,5,5,100.00
20,17,10IFSL26,N7,7,7,100.00
20,18,10IHFL30A,BV,145,110,75.86
20,19,10IIFL28A,NE,618,618,100.00
20,20,10IIFL29,N6,2,2,100.00
20,21,10ISFL26,N3,100,100,100.00
20,22,10NFL25,N9,2,2,100.00
20,23,10NIDO26,N6,361,361,100.00
20,24,1102NFL26,N8,250,250,100.00
20,25,182D010824,TB,300,300,100.00
20,26,182D031024,TB,100,100,100.00
20,27,182D040724,TB,100,100,100.00
20,28,182D050924,TB,9000,9000,100.00
20,29,182D060624,TB,1500,1500,100.00
20,30,182D110724,TB,100,100,100.00
20,31,182D130624,TB,100,100,100.00
20,32,182D150824,TB,200,200,100.00
20,33,182D181024,TB,100,100,100.00
20,34,182D190924,TB,300,300,100.00
20,35,182D200624,TB,1100,1000,90.91
20,36,182D220824,TB,200,200,100.00
20,37,182D241024,TB,100,100,100.00
20,38,182D250724,TB,11700,11700,100.00
20,39,182D260924,TB,100,100,100.00
20,40,182D270624,TB,200,200,100.00
20,41,182D290824,TB,2400,2400,100.00
20,42,20MICRONS,EQ,180249,90278,50.09
20,43,360ONE,EQ,543175,386260,71.11
20,44,364D030425,TB,100,100,100.00
20,45,364D051224,TB,1000,1000,100.00
20,46,364D060225,TB,25000,25000,100.00
20,47,364D071124,TB,25000,25000,100.00
20,48,364D080824,TB,15000,15000,100.00
20,49,364D110425,TB,100,100,100.00
20,50,364D110724,TB,1000,1000,100.00
20,51,364D121224,TB,1700,1600,94.12
20,52,364D130325,TB,100,100,100.00
20,53,364D191224,TB,100,100,100.00
20,54,364D211124,TB,200,200,100.00
20,55,364D230125,TB,100,100,100.00
20,56,364D240425,TB,100,100,100.00
20,57,3IINFOLTD,EQ,620578,286464,46.16
20,58,3MINDIA,EQ,2085,980,47.00
20,59,3PLAND,EQ,13044,7893,60.51
20,60,574GS2026,GS,2056,2056,100.00
20,61,5PAISA,EQ,25517,14111,55.30
20,62,622GS2035,GS,2562,2562,100.00
20,63,63MOONS,EQ,251824,127917,50.80
20,64,667GS2035,GS,1515,909,60.00
20,65,667GS2050,GS,3450,3450,100.00
20,66,669GS2024,GS,2118,2117,99.95
20,67,676GS2061,GS,2,2,100.00
20,68,689GS2025,GS,100,100,100.00
20,69,68GS2060,GS,111302,111298,100.00
20,70,695GS2061,GS,65,65,100.00
20,71,699GS2026,GS,201,200,99.50
20,72,699GS2051,GS,20000,20000,100.00
20,73,706GS2028,GS,44221,44211,99.98
20,74,710GS2029,GS,32621,32121,98.47
20,75,717GS2030,GS,166030,166030,100.00
20,76,718GS2033,GS,420,420,100.00
20,77,718GS2037,GS,185800,185500,99.84
20,78,71GS2034,GS,25000,25000,100.00
20,79,723GS2039,GS,100,100,100.00
20,80,725GS2063,GS,119568,113167,94.65
20,81,726GS2032,GS,6800,6800,100.00
20,82,726GS2033,GS,1410,1410,100.00
20,83,728IRFC30,NG,1,1,100.00
20,84,729IRFC26,NN,20,20,100.00
20,85,732GS2030,GS,1220,910,74.59
20,86,733GS2026,GS,4579,4579,100.00
20,87,734GS2064,GS,1318,976,74.05
20,88,734IRFC28,N4,33,33,100.00
20,89,736GS2052,GS,47051,47051,100.00
20,90,736NTPC25D,NB,4,4,100.00
20,91,736PFCL28,N2,692,692,100.00
20,92,737GS2028,GS,11134,11134,100.00
20,93,738GS2027,GS,70848,61703,87.09
20,94,738REC27TF,N2,74,74,100.00
20,95,739NHAI26,N8,1031,1031,100.00
20,96,73GS2053,GS,2000,1500,75.00
20,97,740IIFCL33,N1,1499,1499,100.00
20,98,741GS2036,GS,10711,10710,99.99
20,99,743CG29,SG,100,100,100.00
20,100,743REC35,NH,339,339,100.00
20,101,746GS2073,GS,3050,3050,100.00
20,102,74GS2062,GS,5521,5519,99.96
20,103,750IRFC35,NK,942,942,100.00
20,104,751HUDCO28,N5,172,172,100.00
20,105,753IRFC30,NJ,672,672,100.00
20,106,754GS2036,GS,620472,602886,97.17
20,107,757GS2033,GS,400,400,100.00
20,108,760PFCL35,N3,221,221,100.00
20,109,763GS2059,GS,100,100,100.00
20,110,764HUDCO31,N8,650,650,100.00
20,111,764IRFC31,NO,20,20,100.00
20,112,764NABAR31,N2,2650,2640,99.62
20,113,766GJ30A,SG,100,100,100.00
20,114,769HUDCO31,N9,185,185,100.00
20,115,769NHAI31,NE,5455,5455,100.00
20,116,76NHAI31,NA,4169,3969,95.20
20,117,772GS2025,GS,613,613,100.00
20,118,772GS2049,GS,53,53,100.00
20,119,772TN34,SG,100,100,100.00
20,120,773UP34,SG,100,100,100.00
20,121,774IREDA31,N7,463,279,60.26
20,122,79IGT28,NF,500,500,100.00
20,123,79NHIT35,N1,1511,929,61.48
20,124,79NHIT40,N2,829,828,99.88
20,125,79NHIT47,N3,128,128,100.00
20,126,810IRFC27,N2,569,500,87.87
20,127,812REC27,NI,6104,6078,99.57
20,128,813GS2045,GS,8270,4270,51.63
20,129,820IIFL27,N9,2000,2000,100.00
20,130,824GS2027,GS,7433,7433,100.00
20,131,825IIFL25,N7,403,403,100.00
20,132,828GS2027,GS,1,1,100.00
20,133,829LTF24,NL,2,2,100.00
20,134,829PFL29,N6,50,50,100.00
20,135,82HUDCO27,N2,1515,1015,67.00
20,136,82IGT31,NJ,1610,1580,98.14
20,137,830NHAI27,N2,414,414,100.00
20,138,835IFL25,NV,194,194,100.00
20,139,835IHFL23B,YM,69,69,100.00
20,140,835PCHF23,NN,130,130,100.00
20,141,83TCHF25,N6,306,253,82.68
20,142,840CIFCL28,N4,1314,1195,90.94
20,143,842IIFL26,NL,605,605,100.00
20,144,843IHFL29,NC,1604,701,43.70
20,145,849NTPC25,N7,9948,9939,99.91
20,146,84TCHF28,NA,3102,3001,96.74
20,147,85IIFL25,NO,100,100,100.00
20,148,85TCAPS24,N6,240,240,100.00
20,149,862REC33,NA,163,163,100.00
20,150,863NHB34,N3,1,1,100.00
20,151,865IIFL28,NS,15111,15102,99.94
20,152,865IRFC29,NA,648,648,100.00
20,153,865LTF26,NN,200,200,100.00
20,154,865TCAPS27,N8,277,277,100.00
20,155,866IIFC34B,N3,356,200,56.18
20,156,866SFL25,ZE,100,100,100.00
20,157,86LTF24,NJ,198,171,86.36
20,158,871REC28,N9,231,231,100.00
20,159,875CIFC23B,NJ,10,10,100.00
20,160,875NHAI29,N6,63,47,74.60
20,161,876HUDCO28,ND,100,100,100.00
20,162,879NHPC28,N5,100,100,100.00
20,163,87IHFL27A,ZK,5,5,100.00
20,164,880IREDA29,N5,50,50,100.00
20,165,885MOFSL26,N0,502,502,100.00
20,166,888IHFL25E,N4,2,2,100.00
20,167,888IHFL25F,NC,20,20,100.00
20,168,888IRFC29,NE,7,7,100.00
20,169,889IHFL27,YC,5,5,100.00
20,170,892NHPC33,N6,65,65,100.00
20,171,892PFCL33,N8,134,134,100.00
20,172,894IHFL27,ZY,10,10,100.00
20,173,897MOFSL29,N4,120,120,100.00
20,174,898LTF29,N7,90,90,100.00
20,175,901HUDCO34,NE,872,777,89.11
20,176,901NHB34,N6,281,224,79.72
20,177,905LTF27,NF,205,140,68.29
20,178,910CAGL25,N7,10,10,100.00
20,179,91D020824,TB,200,200,100.00
20,180,91D040724,TB,3200,3000,93.75
20,181,91D060624,TB,200,200,100.00
20,182,91D080824,TB,300,300,100.00
20,183,91D120724,TB,600,600,100.00
20,184,91D130624,TB,100,100,100.00
20,185,91D150824,TB,300,300,100.00
20,186,91D200624,TB,4300,4300,100.00
20,187,91D250724,TB,1800,1800,100.00
20,188,91D300524,TB,900,900,100.00
20,189,91SFL27,ZI,54,54,100.00
20,190,920PEL28,N2,15,15,100.00
20,191,925ERFL28,N6,30,30,100.00
20,192,925IBHFL25,AC,20,20,100.00
20,193,925IHFL25B,Y3,5,5,100.00
20,194,925IHFL25C,AR,2,2,100.00
20,195,925IHFL25D,N6,46,45,97.83
20,196,925IHFL26B,YQ,5,5,100.00
20,197,92GS2030,GS,6010,5509,91.66
20,198,935LTF29,N5,70,70,100.00
20,199,935PEL33,N3,45,45,100.00
20,200,93IHF25,ZH,20,20,100.00
20,201,93MOFSL34,N6,500,500,100.00
20,202,943ECL28,NJ,280,280,100.00
20,203,945CAGL24,N1,294,261,88.78
