MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       970.00,       972.00,       972.00,       972.00,       972.00,                   116640.00,120, ,3,      1110.00,       900.10
N,AT,IBHFZC25B,SEC RE NCD SR III,      1040.00,      1021.28,      1043.53,      1021.28,      1043.53,                    61944.30,60, ,2,      1060.00,       830.10
N,AY,IBHFZC26B,SEC RE NCD SR VI,      1005.00,      1005.00,      1005.00,      1005.00,      1005.00,                    10050.00,10, ,1,      1007.11,       982.00
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,       980.10,      1019.00,      1019.00,      1019.00,      1019.00,                    11209.00,11, ,1,      1060.00,       910.20
N,BI,IBHF25B,SEC RE NCD SR III,      1016.36,       998.07,       998.07,       998.07,       998.07,                     9980.70,10, ,1,      1080.00,       930.00
N,BS,925IHFL28C,SEC RE NCD 10.15% SR VII,       990.00,       972.18,      1007.47,       972.18,       997.17,                    23932.25,24, ,3,      1007.47,       972.18
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       970.00,       973.79,       975.00,       973.79,       974.41,                    94518.31,97, ,5,       990.00,       810.85
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       990.00,       990.00,       990.10,       990.00,       990.00,                   379170.50,383, ,10,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       252.50,       253.00,       253.00,       253.00,       253.00,                     2530.00,10, ,1,       265.98,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,       989.00,       989.00,       989.00,       989.00,       989.00,                     8901.00,9, ,1,      1000.00,       860.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       304.10,       303.80,       305.25,       303.80,       305.25,                   221962.40,730, ,6,       316.90,       295.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1028.25,      1029.50,      1042.00,      1029.50,      1041.16,                   985602.96,950, ,7,      1043.00,       983.87
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       994.68,       995.05,       995.05,       995.05,       995.05,                    32836.65,33, ,1,      1020.00,       876.00
N,N1,ABFL26,SEC RE NCD SR II,      1020.00,      1020.00,      1020.00,      1001.64,      1001.64,                    30508.20,30, ,2,      1029.00,       852.40
N,N2,736PFCL28,7.36% TAX FREE NCD,      1091.51,      1090.81,      1095.00,      1090.81,      1095.00,                  2185810.00,2000, ,6,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1132.43,      1132.43,      1133.00,      1120.00,      1127.00,                  2381256.87,2116, ,27,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       304.71,       304.90,       305.00,       304.72,       305.00,                   131409.96,431, ,8,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1124.10,      1121.30,      1121.40,      1121.00,      1121.40,                    38120.30,34, ,3,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1092.00,      1092.00,      1092.99,      1091.00,      1091.97,                  1315310.17,1205, ,11,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1135.00,      1135.00,      1135.00,      1130.00,      1134.00,                    78050.00,69, ,4,      1177.00,      1062.20
N,N2,855IREDA29,IREDA 8.55NCDTR I SR II A,      1298.60,      1144.00,      1144.00,      1144.00,      1144.00,                    57200.00,50, ,1,      1650.00,      1011.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1013.50,      1013.00,      1014.00,      1013.00,      1014.00,                   244134.00,241, ,2,      1131.00,       996.00
N,N3,0MOFSL27,SEC RE NCD SR IV,       990.05,      1001.00,      1001.00,      1001.00,      1001.00,                    20020.00,20, ,1,      1001.00,       860.15
N,N3,760PFCL35,7.60% TAX FREE NCD,      1210.00,      1202.35,      1202.35,      1202.35,      1202.35,                    33665.80,28, ,1,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       405.15,       405.60,       407.99,       405.00,       407.00,                   767643.56,1889, ,21,       428.46,       392.00
N,N3,863NHB34,BOND 8.76%PA TF TR-I S 3A,      6710.00,      6520.00,      6520.00,      6520.00,      6520.00,                    13040.00,2, ,1,      6822.00,      5149.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,      1010.00,      1010.00,      1010.00,      1007.00,      1007.00,                   369348.00,366, ,10,      1082.00,       937.00
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,      1000.00,      1070.00,      1070.00,      1070.00,      1070.00,                     5350.00,5, ,1,      1070.00,       960.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.02,      1000.00,      1000.21,       998.00,       999.26,                   636563.37,637, ,16,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       995.00,       995.10,       995.10,       986.00,       995.00,                  1007886.40,1016, ,25,      1080.00,       975.11
N,N4,888IHFL25E,SEC RE NCD 10.25% SR XII,       930.00,       930.00,       930.00,       913.27,       913.27,                    12969.81,14, ,3,      1010.00,       900.00
