Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24062024,2154014584,0002514
Trade Date <24-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,9,9,100.00
20,2,0MOFSL27,N3,20,20,100.00
20,3,1004DLSL24,NO,214,107,50.00
20,4,1015ECL29,NR,92,82,89.13
20,5,1018GS2026,GS,172,172,100.00
20,6,1025IHF34,Z8,1301,1301,100.00
20,7,1025NFL25,N5,12,6,50.00
20,8,1040NFL26,NA,160,160,100.00
20,9,1050ISFL28,N5,8,8,100.00
20,10,1050NFL26,N7,41,41,100.00
20,11,1050UCL25,N7,300,300,100.00
20,12,1052DLSL24,NP,3,3,100.00
20,13,1060ECL29,NS,60,60,100.00
20,14,1065NFL27,NC,1020,1020,100.00
20,15,10CAGL27,N5,164,164,100.00
20,16,10IHFL30A,BV,97,97,100.00
20,17,10IIFL28,N4,366,366,100.00
20,18,10IIFL28A,NE,696,696,100.00
20,19,10IIFL29,N6,48,48,100.00
20,20,10NIDO26,N6,212,212,100.00
20,21,182D011124,TB,5000,5000,100.00
20,22,182D071124,TB,2000,2000,100.00
20,23,182D150824,TB,2000,2000,100.00
20,24,182D180724,TB,100,100,100.00
20,25,182D181024,TB,1100,1100,100.00
20,26,182D221124,TB,2000,2000,100.00
20,27,182D241024,TB,20000,20000,100.00
20,28,182D250724,TB,100,100,100.00
20,29,20MICRONS,EQ,2244437,764119,34.05
20,30,360ONE,EQ,281621,139919,49.68
20,31,364D040724,TB,700,700,100.00
20,32,364D071124,TB,200,200,100.00
20,33,364D110724,TB,4000,4000,100.00
20,34,364D120625,TB,100,100,100.00
20,35,364D150525,TB,100,100,100.00
20,36,364D180724,TB,2900,2900,100.00
20,37,364D190625,TB,6700,6600,98.51
20,38,364D211124,TB,9000,9000,100.00
20,39,364D230125,TB,100,100,100.00
20,40,364D230525,TB,10100,10100,100.00
20,41,364D281124,TB,300,300,100.00
20,42,364D290525,TB,5000,5000,100.00
20,43,3IINFOLTD,EQ,838480,375087,44.73
20,44,3MINDIA,EQ,4404,1970,44.73
20,45,3PLAND,EQ,47683,36674,76.91
20,46,515GS2025,GS,10,10,100.00
20,47,522GS2025,GS,1,1,100.00
20,48,563GS2026,GS,220,220,100.00
20,49,574GS2026,GS,22,22,100.00
20,50,579GS2030,GS,100,100,100.00
20,51,5PAISA,EQ,42484,20833,49.04
20,52,610GS2031,GS,1500,1300,86.67
20,53,618GS2024,GS,4,4,100.00
20,54,619GS2034,GS,101,100,99.01
20,55,63MOONS,EQ,104384,65111,62.38
20,56,654GS2032,GS,3968,3000,75.60
20,57,664GS2035,GS,1,1,100.00
20,58,667GS2035,GS,37737,19737,52.30
20,59,669GS2024,GS,188607,188607,100.00
20,60,676GS2061,GS,1,1,100.00
20,61,68GS2060,GS,1,1,100.00
20,62,699GS2026,GS,5010,5010,100.00
20,63,702GS2027,GS,2,2,100.00
20,64,702GS2031,GS,2200,2200,100.00
20,65,704GS2029,GS,250,250,100.00
20,66,704IRFC26,NL,10,10,100.00
20,67,706GS2028,GS,955,955,100.00
20,68,706GS2046,GS,200,200,100.00
20,69,707IRFC25,NF,10,10,100.00
20,70,710GS2029,GS,10401,9501,91.35
20,71,716GS2050,GS,9100,9100,100.00
20,72,717GS2030,GS,10203,10200,99.97
20,73,718GS2033,GS,1301,1000,76.86
20,74,718GS2037,GS,3913,3911,99.95
20,75,719GS2060,GS,5,5,100.00
20,76,719HUDCO28,N7,3,3,100.00
20,77,71GS2034,GS,1100,1100,100.00
20,78,723GS2039,GS,500,500,100.00
20,79,725GS2063,GS,19845,19650,99.02
20,80,726GS2032,GS,4760,4509,94.73
20,81,732GS2030,GS,650,650,100.00
20,82,732IRFC25,NI,11,11,100.00
20,83,733GS2026,GS,301,300,99.67
20,84,734GS2064,GS,3604,3604,100.00
20,85,736GS2052,GS,5512,5500,99.78
20,86,736PFCL28,N2,2000,0,0.00
20,87,737GS2028,GS,1300,1300,100.00
20,88,737NTPC35C,NA,55,55,100.00
20,89,738GS2027,GS,139502,131822,94.49
20,90,739NHAI26,N8,2,2,100.00
20,91,73GS2053,GS,6480,4500,69.44
20,92,741GS2036,GS,21401,21401,100.00
20,93,743REC35,NH,232,232,100.00
20,94,746GS2073,GS,14200,14100,99.30
20,95,749MH30,SG,1000,1000,100.00
20,96,74GS2062,GS,11689,11689,100.00
20,97,751HUDCO28,N5,620,310,50.00
20,98,753IRFC30,NJ,250,250,100.00
20,99,754GS2036,GS,349804,349800,100.00
20,100,760PFCL35,N3,28,28,100.00
20,101,762GS2039,GS,509,509,100.00
20,102,762NTPC35F,ND,78,78,100.00
20,103,764HUDCO31,N8,1,1,100.00
20,104,764NABAR31,N2,2116,1400,66.16
20,105,769HUDCO31,N9,192,191,99.48
20,106,769NHAI31,NE,1,1,100.00
