Confirmed list of securities to be auctioned in A 2024116 to be held on Jun 24 2024.

Sr No,Symbol,Series,Total Qty
1,3MINDIA,EQ,15
2,AARTIIND,EQ,649
3,ABB,EQ,222
4,ACCURACY,EQ,3553
5,ADANIENSOL,EQ,10
6,ADANIENT,EQ,7578
7,ADANIPORTS,EQ,3678
8,AEGISLOG,EQ,96
9,AETHER,EQ,1
10,AIAENG,EQ,79
11,AKSHARCHEM,EQ,791
12,ALKEM,EQ,162
13,AMBUJACEM,EQ,101410
14,APOLLOHOSP,EQ,349
15,ASALCBR,EQ,50
16,ASHOKLEY,EQ,9932
17,ASIANPAINT,EQ,1026
18,ASTERDM,EQ,158
19,ASTRAL,EQ,388
20,ATGL,EQ,894
21,ATUL,EQ,1
22,AUROPHARMA,EQ,1102
23,AURUMPP1,E1,42
24,AWFIS,EQ,1
25,AXISBANK,EQ,4037
26,AXISCADES,EQ,1
27,BAJAJ-AUTO,EQ,397
28,BAJAJFINSV,EQ,1271
29,BAJAJHLDNG,EQ,81
30,BAJEL,EQ,200
31,BAJFINANCE,EQ,928
32,BALKRISIND,EQ,260
33,BANDHANBNK,EQ,2556
34,BANKBARODA,EQ,3360
35,BANKBETF,EQ,67
36,BATAINDIA,EQ,211
37,BAYERCROP,EQ,53
38,BCONCEPTS,EQ,67
39,BEL,EQ,12544
40,BEPL,EQ,25
41,BERGEPAINT,EQ,940
42,BHARATFORG,EQ,512
43,BHEL,EQ,2202
44,BOSCHLTD,EQ,36
45,BPCL,EQ,213
46,BRITANNIA,EQ,418
47,BSOFT,EQ,20
48,BVCL,EQ,342
49,CASTROLIND,EQ,1928
50,CELEBRITY,EQ,1000
51,CENTENKA,EQ,1
52,CGPOWER,EQ,2649
53,CHAMBLFERT,EQ,10
54,CHOLAFIN,EQ,1398
55,CIPLA,EQ,1
56,COALINDIA,EQ,13138
57,COFORGE,EQ,254
58,COLPAL,EQ,553
59,CONCOR,EQ,892
60,COROMANDEL,EQ,376
61,CPSEETF,EQ,2
62,CREST,EQ,91
63,CROMPTON,EQ,1
64,CUMMINSIND,EQ,562
65,DABUR,EQ,2390
66,DALBHARAT,EQ,257
67,DALMIASUG,EQ,15
68,DEEPAKNTR,EQ,228
69,DIVISLAB,EQ,449
70,DIXON,EQ,121
71,DLF,EQ,2294
72,DREDGECORP,EQ,5
73,DRREDDY,EQ,377
74,DVL,EQ,25
75,EBBETF0431,EQ,125
76,EGOLD,EQ,135
77,EICHERMOT,EQ,491
78,EIMCOELECO,EQ,22
79,ELECTCAST,EQ,200
80,EMAMILTD,EQ,665
81,EMBASSY,RR,2841
82,ENIL,EQ,5000
83,ESSARSHPNG,EQ,50
84,EXIDEIND,EQ,1492
85,FACT,EQ,196
86,FCSSOFT,EQ,15000
87,FEDERALBNK,EQ,4768
88,FEDFINA,EQ,4
89,FINOPB,EQ,71
90,FINPIPE,EQ,10
91,FLUOROCHEM,EQ,129
92,GAIL,EQ,17784
93,GICRE,EQ,476
94,GIPCL,EQ,331
95,GLAXO,EQ,133
96,GLENMARK,EQ,534
97,GMBREW,EQ,5
98,GMRINFRA,EQ,449
99,GOCLCORP,EQ,3
100,GODREJCP,EQ,1273
101,GOKEX,EQ,30
102,GRANULES,EQ,42
103,GRAPHITE,EQ,2
104,GRASIM,EQ,8345
105,GRAVITA,EQ,1000
106,GTLINFRA,EQ,3201
107,GUFICBIO,EQ,353
108,GUJGASLTD,EQ,802
109,HAL,EQ,666
110,HAVELLS,EQ,986
111,HCC,EQ,5350
112,HCLTECH,EQ,5119
113,HDFCAMC,EQ,413
114,HDFCBANK,EQ,19380
115,HEROMOTOCO,EQ,503
116,HESTERBIO,EQ,5553
117,HFCL,EQ,2438
118,HINDALCO,EQ,17209
119,HINDPETRO,EQ,750
120,HINDUNILVR,EQ,4375
121,HINDZINC,EQ,749
122,HONAUT,EQ,7
123,HSCL,EQ,2
124,HUHTAMAKI,EQ,550
125,IBREALEST,EQ,1510
126,IBULHSGFIN,EQ,1
127,ICICIBANK,EQ,3
128,ICICIGI,EQ,867
129,ICICIPRULI,EQ,1
130,IDBI,EQ,1852
131,IDFCFIRSTB,EQ,1
132,IEX,EQ,1
133,IGL,EQ,1135
134,INDHOTEL,EQ,3140
135,INDIAMART,EQ,1
136,INDUSINDBK,EQ,392
137,INFIBEAM,EQ,1
138,INFY,EQ,16790
139,INOXGREEN,EQ,2250
140,INOXWIND,EQ,351
141,IOC,EQ,41447
142,IPCALAB,EQ,506
143,IRCON,EQ,327
144,IRCTC,EQ,973
145,IREDA,EQ,101112
146,ITC,EQ,12752
147,IXIGO,EQ,94
148,JGCHEM,EQ,1
149,JINDALPOLY,EQ,1
