MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,IBULHSGFIN,SEC RE NCD 9.25% SR II,       979.90,       970.00,       970.00,       970.00,       970.00,                    24250.00,25, ,2,      1110.00,       900.10
N,AX,IBULHSGFIN,SEC RE NCD 9.48% SR V,       999.99,       990.00,       999.99,       979.20,       999.99,                    12869.19,13, ,4,      1065.00,       900.31
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                   105000.00,105, ,2,      1075.00,      1000.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       920.00,       925.00,       925.00,       925.00,       925.00,                     2775.00,3, ,1,      1038.00,       815.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       254.88,       257.50,       257.50,       257.50,       257.50,                      257.50,1, ,1,       265.98,       242.78
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       985.00,      1004.99,      1004.99,      1004.99,      1004.99,                   140698.60,140, ,1,      1007.00,       960.49
N,N0,PEL,SEC RE NCD 9.00% SR I,      1025.30,      1025.30,      1025.30,      1025.30,      1025.30,                    20506.00,20, ,2,      1036.00,       985.00
N,N1,IIFCL,7.40% TAX FREETRI SRIII,      1151.00,      1150.19,      1150.19,      1150.19,      1150.19,                   345057.00,300, ,1,      1298.00,      1015.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       254.07,       254.00,       254.00,       253.10,       254.00,                      761.10,3, ,3,       263.74,       240.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       302.00,       301.40,       303.40,       301.40,       301.40,                   541999.75,1797, ,21,       316.90,       295.00
N,N2,CHOLAFIN,SEC RE NCD 8.30% SR.III,      1020.00,      1020.00,      1020.00,      1020.00,      1020.00,                    25500.00,25, ,4,      1224.00,       990.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1085.49,      1107.00,      1107.00,      1084.26,      1084.26,                  1412351.12,1281, ,9,      1209.99,      1060.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       253.81,       252.80,       255.00,       248.00,       249.00,                     8041.00,32, ,5,       262.98,       241.80
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1108.11,      1111.99,      1112.00,      1110.00,      1110.00,                   673983.50,607, ,9,      1180.00,      1065.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1077.15,      1098.98,      1131.00,      1098.98,      1131.00,                  1078564.00,975, ,21,      1131.00,      1011.00
