Confirmed list of securities to be auctioned in A 2024102 to be held on Jun 03 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,133
2,AADHARHFC,EQ,47
3,ADANIENT,EQ,72
4,ADANIGREEN,EQ,5
5,ADANIPOWER,EQ,434
6,ADORWELD,EQ,141
7,ADVANIHOTR,EQ,322
8,AMBUJACEM,EQ,1
9,APTECHT,EQ,5000
10,ARVIND,EQ,1
11,ASHOKAMET,EQ,137
12,ASHOKLEY,EQ,6009
13,ASTRAMICRO,EQ,1
14,AUBANK,EQ,702
15,AURIONPRO,EQ,1
16,AURUM,EQ,26
17,AVONMORE,EQ,251
18,AZAD,EQ,136
19,BAJAJFINSV,EQ,80
20,BAJAJHCARE,EQ,23
21,BALPHARMA,EQ,262
22,BANKBARODA,EQ,15
23,BANKBETF,EQ,94
24,BCONCEPTS,EQ,14
25,BDL,EQ,10
26,BEL,EQ,25
27,BERGEPAINT,EQ,2109
28,BHANDARI,EQ,908
29,BHARATRAS,EQ,1
30,BHARTIARTL,EQ,35
31,BHEL,EQ,7950
32,BIOCON,EQ,321
33,BLAL,EQ,100
34,BLKASHYAP,EQ,57
35,BLUESTARCO,EQ,201
36,BRIGADE,EQ,50
37,BRITANNIA,EQ,14
38,BSE500IETF,EQ,1615
39,CARYSIL,EQ,28
40,CCHHL,EQ,1072
41,CDSL,EQ,10
42,CELEBRITY,EQ,55
43,CESC,EQ,1000
44,COFFEEDAY,EQ,10
45,DABUR,EQ,50
46,DATAPATTNS,EQ,3
47,DBREALTY,EQ,1
48,DCMNVL,EQ,1
49,DCXINDIA,EQ,10
50,DHARMAJ,EQ,194
51,ECLERX,EQ,50
52,EIHOTEL,EQ,3
53,ELIN,EQ,400
54,EMAMILTD,EQ,250
55,ENIL,EQ,29
56,FINCABLES,EQ,50
57,FSL,EQ,10
58,GENUSPOWER,EQ,25
59,GICHSGFIN,EQ,10
60,GIPCL,EQ,295
61,GODREJPROP,EQ,2
62,GOLDIAM,EQ,500
63,GRASIM,EQ,10
64,GRAVITA,EQ,17
65,GUJGASLTD,EQ,2505
66,GVKPIL,EQ,1394
67,GVPTECH,EQ,3
68,HAL,EQ,50
69,HAVELLS,EQ,1888
70,HCG,EQ,44
71,HCLTECH,EQ,8
72,HDFCAMC,EQ,3
73,HDFCGROWTH,EQ,14
74,HDFCLOWVOL,EQ,54
75,HDFCSENSEX,EQ,1
76,HDFCVALUE,EQ,24
77,HEIDELBERG,EQ,10
78,HERITGFOOD,EQ,1
79,HFCL,EQ,500
80,HINDZINC,EQ,15
81,HNGSNGBEES,EQ,119
82,HOMEFIRST,EQ,25
83,HTMEDIA,EQ,209
84,IBULHSGFIN,EQ,250
85,ICEMAKE,EQ,6
86,ICICIBANK,EQ,332
87,IDEA,EQ,737040
88,IDFC,EQ,686
89,IDFCFIRSTB,EQ,1
90,IFCI,EQ,209
91,IGL,EQ,2693
92,INCREDIBLE,EQ,73
93,INDGN,EQ,50
94,INDIANB,EQ,50
95,INDNIPPON,EQ,500
96,INDOCO,EQ,105
97,INDUSINDBK,EQ,17
98,INFRABEES,EQ,108
99,INFY,EQ,4477
100,INOXWIND,EQ,143574
101,IOB,EQ,100
102,IPCALAB,EQ,11
103,IRB,EQ,1000
104,IRCTC,EQ,15
105,J&KBANK,EQ,595
106,JASH,EQ,16
107,JIOFIN,EQ,200
108,JISLJALEQS,EQ,7000
109,JKCEMENT,EQ,1
110,JKIL,EQ,5
111,JSWENERGY,EQ,35
112,JUBLINDS,EQ,2
113,JWL,EQ,61
114,KAPSTON,EQ,58
115,KHAITANLTD,EQ,1922
116,KIRIINDUS,EQ,1
117,KNRCON,EQ,105
118,KOLTEPATIL,EQ,14
119,KPIGREEN,EQ,5
120,LIBERTSHOE,EQ,62
121,LICHSGFIN,EQ,26
122,LICNETFSEN,EQ,94
123,LIQUIDBEES,EQ,1
124,LTF,EQ,100
125,LUPIN,EQ,725
126,M&M,EQ,150
127,MAHASTEEL,EQ,10
128,MAHSEAMLES,EQ,2000
129,MAZDA,EQ,73
130,MCLEODRUSS,EQ,3
131,MFSL,EQ,100
132,MIDQ50ADD,EQ,16
133,MOGSEC,EQ,104
134,MOL,EQ,38
135,MOVALUE,EQ,298
