MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AT,IBHFZC25B,SEC RE NCD SR III,      1020.00,      1039.88,      1039.88,      1039.88,      1039.88,                    31196.40,30, ,2,      1060.00,       830.10
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       972.00,       973.79,       973.80,       973.79,       973.79,                    49663.63,51, ,3,       990.00,       810.85
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       990.73,       989.00,       990.01,       976.50,       990.01,                   107570.70,109, ,8,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1032.00,      1032.00,      1032.00,      1021.01,      1021.01,                    35955.15,35, ,2,      1184.40,       901.00
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       910.00,       910.00,       910.00,       909.00,       909.00,                     5455.00,6, ,2,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       996.00,       990.10,       995.00,       983.09,       994.98,                   262128.88,264, ,12,      1007.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1037.00,      1037.00,      1037.00,      1035.50,      1035.50,                   150350.00,145, ,4,      1040.00,       985.00
N,N1,735PFCL35,7.35% TAX FREE NCD,      1040.20,      1242.00,      1242.00,      1242.00,      1242.00,                    55890.00,45, ,2,      1691.90,      1000.10
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1170.33,      1154.23,      1154.23,      1154.23,      1154.23,                    57711.50,50, ,1,      1298.00,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       305.00,       304.92,       304.92,       303.45,       303.45,                     4858.20,16, ,7,       316.90,       295.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1043.00,      1043.00,      1043.00,      1043.00,      1043.00,                   152278.00,146, ,2,      1043.00,       983.87
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1104.02,      1100.00,      1100.00,      1092.20,      1092.20,                   491794.60,450, ,10,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1130.00,      1330.00,      1330.00,      1130.00,      1133.27,                   659232.30,580, ,12,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       305.49,       309.90,       309.90,       303.80,       303.80,                     4563.10,15, ,2,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1116.55,      1117.00,      1122.00,      1116.00,      1122.00,                  8834456.50,7908, ,18,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1090.00,      1090.01,      1090.01,      1090.00,      1090.00,                   218001.00,200, ,2,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1125.86,      1130.50,      1130.50,      1123.00,      1125.86,                  9913130.22,8810, ,61,      1177.00,      1062.20
N,N2,855IREDA29,IREDA 8.55NCDTR I SR II A,      1055.10,      1150.00,      1150.00,      1150.00,      1150.00,                   230000.00,200, ,1,      1650.00,      1011.00
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1040.00,      1040.00,      1040.00,      1040.00,      1040.00,                    74880.00,72, ,3,      1070.00,       991.00
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       980.00,       980.00,       980.00,       980.00,       980.00,                    49000.00,50, ,1,      1009.00,       927.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1007.00,      1010.00,      1011.99,      1009.99,      1009.99,                   154629.49,153, ,5,      1131.00,      1003.00
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       407.45,       407.00,       409.90,       407.00,       408.50,                   251078.00,614, ,4,       428.46,       392.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       994.29,       994.29,       994.29,       994.29,       994.29,                   114343.35,115, ,7,      1018.99,       951.10
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       992.00,      1020.00,      1020.00,       995.01,      1010.00,                    15187.01,15, ,4,      1082.00,       937.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1101.10,      1101.11,      1101.11,      1101.11,      1101.11,                     1101.11,1, ,1,      1169.90,      1050.50
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,       999.30,       985.45,       998.00,       985.45,       997.00,                   118436.10,119, ,3,      1070.00,       960.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.00,      1000.00,      1001.49,      1000.00,      1001.49,                   264157.96,264, ,10,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       999.85,       980.00,       980.00,       980.00,       980.00,                   980000.00,1000, ,12,      1070.00,       975.11
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1278.10,      1298.85,      1298.85,      1298.00,      1298.85,                   649422.45,500, ,4,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1008.00,      1010.00,      1010.00,      1007.80,      1009.80,                  3169657.60,3145, ,6,      1015.90,       996.00
N,N5,1050ISFL28,SEC RE NCD 10.50% SR 6,      1015.00,      1015.00,      1015.00,      1015.00,      1015.00,                   131950.00,130, ,3,      1050.00,       936.00
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1060.00,      1024.00,      1024.00,      1004.00,      1009.09,                   608422.45,603, ,7,      1066.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1091.00,      1088.01,      1090.00,      1088.01,      1089.01,                   343073.91,315, ,4,      1154.98,      1065.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1125.00,      1125.00,      1125.00,      1120.44,      1120.44,                   634770.96,566, ,9,      1179.90,      1054.00
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1169.00,      1169.00,      1169.00,      1169.00,      1169.00,                   122745.00,105, ,3,      1299.90,      1090.53
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1169.70,      1165.00,      1165.00,      1165.00,      1165.00,                    52425.00,45, ,4,      1288.00,      1130.01
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       875.00,       885.80,       885.80,       877.00,       878.28,                   252589.18,287, ,16,       970.00,       825.80
N,N5,888NHB29,BOND 8.88%PA TF TR-I S 2B,      5999.99,      5999.99,      5999.99,      5999.99,      5999.99,                    17999.97,3, ,2,      6150.00,      5009.00
N,N5,935MOFSL29,SEC RE NCD 9.35% SR VI,       999.00,       981.00,       981.00,       981.00,       981.00,                    14715.00,15, ,1,      1000.00,       981.00
N,N5,957NIDO26,SEC RED NCD 9.57% SR. V,       954.00,       945.00,       974.00,       945.00,       973.00,                   727574.80,767, ,16,      1024.90,       894.01
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       939.70,       939.90,       939.90,       932.01,       938.77,                   620288.22,662, ,23,      1002.99,       910.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       980.00,       980.00,       995.00,       980.00,       980.00,                    62415.00,63, ,3,      1050.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,      1019.00,      1019.00,      1019.00,      1015.00,      1018.00,                  1176825.00,1155, ,23,      1067.00,       913.50
N,N6,704IRFC28,BOND 7.04% PA TAX FREE S2,      1089.00,      1089.00,      1089.00,      1089.00,      1089.00,                     5445.00,5, ,1,      1235.90,      1032.00
N,N6,846REC28,BOND 8.46% TAX FREE S2A,      1164.90,      1153.20,      1153.20,      1153.20,      1153.20,                   576600.00,500, ,1,      1259.00,      1070.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1159.99,      1160.00,      1164.00,      1160.00,      1162.00,                   641821.01,552, ,5,      1250.00,      1130.00
N,N6,893NHB29,NHB 8.93 NCD TR II SR 2 B,      5833.59,      5850.00,      5994.99,      5850.00,      5900.00,                  1129244.99,193, ,4,      6300.99,      5400.01
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6730.00,      6652.00,      6666.00,      6650.30,      6666.00,                    33284.60,5, ,3,      7000.00,      6433.00
N,N6,925ERFL28,SEC RED NCD 9.25% SR. VI,       897.98,       900.00,       900.00,       900.00,       900.00,                    90000.00,100, ,1,      1020.00,       833.50
N,N6,925IHFL25D,SEC RE NCD 8.25% SR 1,      1049.00,      1050.00,      1050.00,      1050.00,      1050.00,                   336000.00,320, ,2,      1141.00,       987.10
N,N7,1050NFL26,SEC RE NCD 10.50% SR.IV,      1000.00,      1009.00,      1010.00,      1009.00,      1009.00,                   128202.00,127, ,4,      1050.00,       950.00
N,N7,1050UCL25,SEC RED NCD 10.50% SR.III,       993.00,       993.00,       993.00,       993.00,       993.00,                     9930.00,10, ,3,      1025.00,       950.00
N,N7,105IIFL29,UNSEC RED NCD 10.5% SR.VI,       980.00,       980.00,       980.00,       980.00,       980.00,                     9800.00,10, ,1,      1360.00,       945.10
N,N7,714NHAI26,TAX FREE7.14% SR.IA,      1010.84,      1035.00,      1035.00,      1030.00,      1030.00,                  1159715.00,1125, ,2,      1348.40,      1010.00
N,N7,719HUDCO28,BOND 7.19% PA TAX FREE S2,      1012.23,      1012.30,      1012.30,      1012.30,      1012.30,                    10123.00,10, ,1,      1197.00,      1012.23
N,N7,825IIFL25,SEC RE NCD 8.25% SR.I,      1007.90,      1008.00,      1008.00,      1002.00,      1002.00,                   203604.00,202, ,3,      1040.00,       956.20
N,N7,849NTPC25,8.49% SEC NON-CUM RED NCD,         5.17,         5.15,         5.24,         5.11,         5.16,                   699317.60,134809, ,159,        11.51,         5.00
N,N7,898LTF29,SERENCD 8.98% SR.VI OP2,      1050.00,      1045.00,      1045.00,      1045.00,      1045.00,                   156750.00,150, ,4,      1100.00,      1020.00
N,N7,965IHFL25D,SEC RE NCD SR 2,      1051.00,      1050.00,      1050.00,      1050.00,      1050.00,                    21000.00,20, ,1,      1200.24,       887.80
N,N7,97MOFSL34,SEC RE NCD 9.70% SR VIII,      1010.00,      1007.01,      1007.01,      1005.00,      1006.00,                    65400.30,65, ,3,      1039.00,       995.00
N,N7,990IHFL26,SEC RE NCD 9.90% SR IV,      1035.25,      1035.25,      1035.25,      1035.25,      1035.25,                     1035.25,1, ,1,      1060.00,       970.00
N,N8,739NHAI26,TAX FREE7.39% SR.IB,      1036.00,      1040.39,      1040.39,      1040.39,      1040.39,                     2080.78,2, ,2,      1109.90,      1010.10
N,N8,764HUDCO31,7.64% TAX FREETRI SR2B,      1139.57,      1139.00,      1140.10,      1139.00,      1140.10,                    68351.00,60, ,2,      1198.40,      1106.00
N,N8,81TCHF28,SEC RED NCD 8.10% SR.IV,      1012.00,      1015.00,      1015.00,      1005.00,      1005.00,                   378060.00,376, ,15,      1066.00,       996.00
N,N8,865TCAPS27,SERENCD8.65%SR.IIICIII&IV,      1065.31,      1067.00,      1074.90,      1065.36,      1066.32,                  1062985.62,996, ,16,      1077.00,      1020.00
N,N8,892PFCL33,8.92% TAX FREE NCD,      1312.70,      1312.60,      1319.85,      1290.01,      1290.01,                  1246225.64,952, ,16,      1374.80,      1257.50
N,N9,769HUDCO31,7.69% TAX FREETRII SR2B,      1154.48,      1152.90,      1155.00,      1152.90,      1155.00,                   807811.90,700, ,4,      1209.90,      1120.02
N,N9,820IIFL27,SEC RE NCD 8.20% SR.III,       936.00,       926.00,       926.00,       925.00,       925.00,                   472050.00,510, ,2,       962.99,       850.00
N,NA,1035UCL26,SEC RE NCD 10.35% SR III,       917.00,       920.00,       920.00,       917.00,       917.00,                    87190.00,95, ,2,      1021.00,       851.20
N,NA,1040NFL26,SEC RE NCD 10.40% SR.II,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    80000.00,80, ,2,      1020.00,       958.00
N,NA,737NTPC35C,TFB 7.37% 2035 SR. 3A,      1380.00,      1238.00,      1238.00,      1238.00,      1238.00,                    12380.00,10, ,1,      1476.00,      1014.10
N,NA,76NHAI31,TAX FREE7.60% SR.IIB,      1129.27,      1130.01,      1130.01,      1125.00,      1128.13,                  4278373.92,3793, ,67,      1225.00,      1072.55
N,NA,84TCHF28,SEC RED NCD 8.40% SR.V,      1035.98,      1035.98,      1035.98,      1035.98,      1035.98,                     9323.82,9, ,3,      1095.00,      1006.23
N,NA,865IRFC29,BOND 8.65% PA TF TI-SIIB,      1159.90,      1158.00,      1158.00,      1152.00,      1152.00,                   292788.00,254, ,3,      1353.60,      1128.25
N,NA,9IBHFL26BA,SEC RED NCD 9.0% SR. VI,       984.20,       990.50,       990.50,       984.00,       984.00,                   203020.00,205, ,2,      1025.00,       815.00
N,NB,105UCL2026,SEC RE NCD 10.5% SR IV,      1001.49,      1002.00,      1002.00,      1002.00,      1002.00,                    80160.00,80, ,1,      1010.00,       980.00
N,NB,736NTPC25D,TFB 7.36% 2025 SR. 1B,      1078.16,      1077.99,      1077.99,      1077.99,      1077.99,                     1077.99,1, ,1,      1129.90,      1020.30
