Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03062024,2816491972,0002524
Trade Date <03-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,115,115,100.00
20,2,1015ECL29,NR,190,180,94.74
20,3,1018GS2026,GS,6185,6184,99.98
20,4,1025IHF34,Z8,366,356,97.27
20,5,1035UCL26,NA,95,95,100.00
20,6,1040NFL26,NA,80,80,100.00
20,7,1049DLS25A,Y5,479,479,100.00
20,8,1049DLSL25,NX,100,100,100.00
20,9,1050ISFL28,N5,130,130,100.00
20,10,1050NFL26,N7,127,127,100.00
20,11,1050UCL25,N7,10,10,100.00
20,12,105IIFL29,N7,10,10,100.00
20,13,105UCL2026,NB,80,80,100.00
20,14,1060ECL29,NS,9,9,100.00
20,15,1065NFL27,NC,230,230,100.00
20,16,10CAGL27,N5,603,603,100.00
20,17,10IHFL30A,BV,51,51,100.00
20,18,10IIFL28,N4,15,15,100.00
20,19,10IIFL29,N6,63,63,100.00
20,20,10NIDO26,N6,1155,1155,100.00
20,21,182D010824,TB,200,200,100.00
20,22,182D031024,TB,400,400,100.00
20,23,182D050924,TB,400,400,100.00
20,24,182D060624,TB,1200,700,58.33
20,25,182D080824,TB,5100,5100,100.00
20,26,182D120924,TB,500,500,100.00
20,27,182D130624,TB,100,100,100.00
20,28,182D150824,TB,200,200,100.00
20,29,182D190924,TB,100,100,100.00
20,30,182D200624,TB,600,600,100.00
20,31,182D220824,TB,500,500,100.00
20,32,182D221124,TB,500,500,100.00
20,33,182D250724,TB,100,100,100.00
20,34,182D270624,TB,100,100,100.00
20,35,182D281124,TB,100,100,100.00
20,36,182D290824,TB,100,100,100.00
20,37,20MICRONS,EQ,223671,125553,56.13
20,38,360ONE,EQ,758635,563027,74.22
20,39,364D020125,TB,900,900,100.00
20,40,364D020525,TB,10000,10000,100.00
20,41,364D160125,TB,100,100,100.00
20,42,364D200225,TB,100,100,100.00
20,43,364D200624,TB,100,100,100.00
20,44,364D220824,TB,1000,1000,100.00
20,45,364D230525,TB,200,200,100.00
20,46,364D240425,TB,300,300,100.00
20,47,364D290525,TB,1200,1200,100.00
20,48,3IINFOLTD,EQ,898043,583698,65.00
20,49,3MINDIA,EQ,12641,7392,58.48
20,50,3PLAND,EQ,15753,11525,73.16
20,51,515GS2025,GS,200,200,100.00
20,52,563GS2026,GS,450,300,66.67
20,53,574GS2026,GS,663,650,98.04
20,54,5PAISA,EQ,59434,33621,56.57
20,55,610GS2031,GS,12,12,100.00
20,56,618GS2024,GS,4,4,100.00
20,57,63MOONS,EQ,188636,127641,67.67
20,58,645GS2029,GS,4,4,100.00
