Confirmed list of securities to be auctioned in A 2024105 to be held on Jun 06 2024.

Sr No,Symbol,Series,Total Qty
1,93IHFL24,ZP,20
2,AADHARHFC,EQ,46
3,ABCAPITAL,EQ,50
4,ABFRL,EQ,11
5,ACC,EQ,70
6,ADANIPORTS,EQ,5
7,ADANIPOWER,EQ,1000
8,ADROITINFO,EQ,103
9,AEROFLEX,EQ,10
10,AFFLE,EQ,7
11,AHLUCONT,EQ,8
12,AKI,EQ,636
13,AKSHARCHEM,EQ,57
14,AKZOINDIA,EQ,1
15,ALMONDZ,EQ,23
16,AMNPLST,EQ,21
17,ANANTRAJ,EQ,1
18,ANDHRSUGAR,EQ,500
19,ANURAS,EQ,480
20,APARINDS,EQ,7
21,APOLLOTYRE,EQ,75
22,APTECHT,EQ,2
23,ARTNIRMAN,EQ,4
24,ARVIND,EQ,30
25,ASAHISONG,EQ,3
26,ASHIANA,EQ,1
27,ASHIMASYN,EQ,3134
28,ASHOKA,EQ,200
29,ASTERDM,EQ,150
30,ASTRAL,EQ,74
31,AUBANK,EQ,212
32,AWFIS,EQ,150
33,AXISGOLD,EQ,409
34,BAJFINANCE,EQ,51
35,BALAJITELE,EQ,1500
36,BALKRISHNA,EQ,13
37,BANDHANBNK,EQ,3
38,BANKBETF,EQ,181
39,BBNPPGOLD,EQ,2
40,BBTCL,EQ,10
41,BESTAGRO,EQ,52
42,BHAGCHEM,EQ,16777
43,BHANDARI,EQ,10959
44,BHARATFORG,EQ,2
45,BHARTIHEXA,EQ,87724
46,BIKAJI,EQ,7884
47,BIOCON,EQ,500
48,BOSCHLTD,EQ,1
49,BPCL,EQ,110
50,BSLSENETFG,EQ,4
51,BURNPUR,EQ,100
52,CAMPUS,EQ,10
53,CANBK,EQ,3500
54,CARYSIL,EQ,1
55,CDSL,EQ,10
56,CGPOWER,EQ,49
57,CHOLAFIN,EQ,45
58,COFFEEDAY,EQ,20
59,CONS,EQ,50
60,COROMANDEL,EQ,275
61,DABUR,EQ,95
62,DATAMATICS,EQ,4
63,DAVANGERE,EQ,2886
64,DBL,EQ,50
65,DCBBANK,EQ,101
66,DCW,EQ,210
67,DEEPAKNTR,EQ,5
68,DELTACORP,EQ,250
69,DMART,EQ,15
70,DMCC,EQ,3
71,DREDGECORP,EQ,22
72,EIHOTEL,EQ,100
73,ELECTCAST,EQ,10
74,EMKAY,EQ,1244
75,EPL,EQ,22
76,ESTER,EQ,946
77,FEDERALBNK,EQ,1
78,FIEMIND,EQ,2
79,FOCUS,EQ,2534
80,GAIL,EQ,1000
81,GANESHHOUC,EQ,2
82,GENUSPOWER,EQ,21
83,GICHSGFIN,EQ,1
84,GLAXO,EQ,25
85,GMRINFRA,EQ,250
86,GODIGIT,EQ,5
87,GODREJAGRO,EQ,286
88,GOLDETF,EQ,1
89,GOLDIAM,EQ,1
90,GPTHEALTH,EQ,250
91,GRASIM,EQ,5
92,GSEC10IETF,EQ,1
93,GVPTECH,EQ,405
94,HAVELLS,EQ,56
95,HCLTECH,EQ,60
96,HDFCBANK,EQ,1
97,HECPROJECT,EQ,3
98,HERITGFOOD,EQ,135342
99,HINDALCO,EQ,2804
100,HINDOILEXP,EQ,15
101,HINDUNILVR,EQ,2
102,HINDZINC,EQ,50
103,HUBTOWN,EQ,49
104,HUDCO,EQ,50
105,ICICIBANK,EQ,94
106,ICICIPRULI,EQ,251
107,IDEA,EQ,42195
108,IDFCFIRSTB,EQ,500
109,IDFNIFTYET,EQ,4
110,IEL,EQ,174
111,IEX,EQ,12
112,IFCI,EQ,500
113,INDHOTEL,EQ,7
114,INDIGO,EQ,55
115,INNOVACAP,EQ,10
116,INOXINDIA,EQ,30
117,IOB,EQ,24212
118,IPL,EQ,6137
119,IRCON,EQ,6842
120,IRFC,EQ,430
121,ITDCEM,EQ,250
122,JAICORPLTD,EQ,200
123,JBMA,EQ,50
124,JCHAC,EQ,3
125,JINDALSTEL,EQ,2
126,JIOFIN,EQ,1350
127,JISLJALEQS,EQ,77
128,JMFINANCIL,EQ,75
129,JSWSTEEL,EQ,2
130,JUBLINDS,EQ,20
131,JWL,EQ,10
132,KALYANIFRG,EQ,129
133,KCP,EQ,15
134,KEI,EQ,4500
135,KESORAMIND,EQ,10
136,KIRLOSENG,EQ,1
137,KNRCON,EQ,25
138,KOTAKBANK,EQ,10
139,KPIGREEN,EQ,15
140,KRITI,EQ,150
141,LALPATHLAB,EQ,10
142,LICNETFGSC,EQ,48
143,LIQUIDBEES,EQ,1
144,LIQUIDETF,EQ,500
145,LIQUIDIETF,EQ,12
146,LPDC,EQ,101
147,LTF,EQ,100
148,LTFOODS,EQ,10
149,LTIM,EQ,10
150,LTTS,EQ,4
151,M&M,EQ,39
152,MAHABANK,EQ,765
153,MAHLOG,EQ,1
154,MANAPPURAM,EQ,100
155,MANKIND,EQ,10
156,MAXHEALTH,EQ,1
157,MCDOWELL-N,EQ,40
158,MIDSELIETF,EQ,1251
159,MMP,EQ,88
160,MOIL,EQ,110
161,MOMOMENTUM,EQ,2
162,MOTHERSON,EQ,49651
163,MUFTI,EQ,5
164,MUTHOOTFIN,EQ,20
165,NAGAFERT,EQ,2436
166,NAGREEKCAP,EQ,15
167,NATIONALUM,EQ,132
168,NAVINFLUOR,EQ,26
169,NESTLEIND,EQ,89
170,NEULANDLAB,EQ,1
171,NGIL,EQ,3805
172,NOIDATOLL,EQ,2162
173,NTPC,EQ,29
174,NUVOCO,EQ,100
175,ORIENTCER,EQ,1595
176,ORIENTPPR,EQ,300
177,ORISSAMINE,EQ,5
178,PANSARI,EQ,58
179,PCBL,EQ,10
180,PERSISTENT,EQ,36
181,PGEL,EQ,1
182,PIDILITIND,EQ,5
183,PIONEEREMB,EQ,44
184,PNB,EQ,50
185,PNBHOUSING,EQ,1
186,POLYCAB,EQ,6
187,PREMEXPLN,EQ,10
188,PRESTIGE,EQ,1
189,PRIMESECU,EQ,5000
190,PTCIL,EQ,915
191,PVP,EQ,3896
192,PVRINOX,EQ,411
193,RADIOCITY,EQ,20
194,RAJESHEXPO,EQ,1
195,RAMAPHO,EQ,64
196,RAMCOIND,EQ,1
197,RAMRAT,EQ,4
198,RANASUG,EQ,70
199,RCF,EQ,1000
200,RELIANCE,EQ,11
201,REMSONSIND,EQ,1
202,REPL,EQ,150
203,RIIL,EQ,1
204,RTNINDIA,EQ,2
205,RUCHINFRA,EQ,5969
206,SAHANA,SM,250
207,SAIL,EQ,3615
208,SAMHI,EQ,300
209,SANGHVIMOV,EQ,1
210,SAPPHIRE,EQ,85
211,SASTASUNDR,EQ,1
212,SBC,EQ,450
213,SBILIFE,EQ,70
214,SBIN,EQ,5
215,SCHAEFFLER,EQ,9
216,SCI,EQ,6800
217,SDBL,EQ,128
218,SDL26BEES,EQ,25
219,SELMC,EQ,10
220,SENCO,EQ,1
221,SERVOTECH,EQ,925
222,SHAH,EQ,4500
223,SHAKTIPUMP,EQ,5
224,SHANTIGEAR,EQ,1
225,SHRIPISTON,EQ,10
226,SIL,EQ,65
227,SNOWMAN,EQ,500
228,SOFTTECH,EQ,114
229,SOLARINDS,EQ,5
230,SPARC,EQ,10
231,STARCEMENT,EQ,9
232,SUBEXLTD,EQ,2500
233,SULA,EQ,75
234,SUNDARMHLD,EQ,1
235,SVLL,EQ,4
236,SWSOLAR,EQ,2
237,SYNCOMF,EQ,3
238,TAKE,EQ,969
239,TATACONSUM,EQ,20
240,TATAMOTORS,EQ,10
241,TATAPOWER,EQ,238
242,TATASTEEL,EQ,2
243,TATATECH,EQ,180
244,TCNSBRANDS,EQ,1
245,TEXINFRA,EQ,50
246,THOMASCOOK,EQ,600
247,TI,EQ,1000
248,TIPSINDLTD,EQ,2
249,TIRUPATIFL,EQ,6242
250,TRENT,EQ,13
251,TRIDENT,EQ,1000
252,TVSMOTOR,EQ,10
253,UCOBANK,EQ,5
254,UDAICEMENT,EQ,300
255,UNIONBANK,EQ,2000
256,VBL,EQ,100
257,VIMTALABS,EQ,1
258,VISHNU,EQ,2
259,VOLTAMP,EQ,100
260,WELSPUNLIV,EQ,10
261,WIPRO,EQ,44
262,YESBANK,EQ,2000
263,YUKEN,EQ,100
264,ZEEMEDIA,EQ,1000
265,JUBLFOOD,RL,18
266,VEDL,RL,1
