Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06062024,1890131493,0002481
Trade Date <06-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,20,20,100.00
20,2,0MOFSL27,N3,100,100,100.00
20,3,1015ECL29,NR,191,191,100.00
20,4,1025IHF34,Z8,52,52,100.00
20,5,1025IHF34A,ZT,964,964,100.00
20,6,1025UCL25,N8,4,4,100.00
20,7,1030ICCL28,NM,5,5,100.00
20,8,1035UCL26,NA,100,75,75.00
20,9,1049DLS25A,Y5,325,325,100.00
20,10,1049DLSL25,NX,64,64,100.00
20,11,1050ISFL28,N5,960,960,100.00
20,12,1060ECL29,NS,25,25,100.00
20,13,1065NFL27,NC,326,326,100.00
20,14,10CAGL27,N5,134,134,100.00
20,15,10IHFL30A,BV,1,1,100.00
20,16,10IIFL28,N4,260,259,99.62
20,17,10IIFL28A,NE,30,30,100.00
20,18,10IIFL29,N6,283,283,100.00
20,19,182D011124,TB,500,500,100.00
20,20,182D040724,TB,100,100,100.00
20,21,182D050924,TB,2100,2100,100.00
20,22,182D110724,TB,100,100,100.00
20,23,182D111024,TB,100,100,100.00
20,24,182D120924,TB,200,200,100.00
20,25,182D130624,TB,200,200,100.00
20,26,182D141124,TB,300,300,100.00
20,27,182D190924,TB,100,100,100.00
20,28,182D220824,TB,100,100,100.00
20,29,182D250724,TB,100,100,100.00
20,30,182D270624,TB,100,100,100.00
20,31,182D281124,TB,800,800,100.00
20,32,20MICRONS,EQ,92781,49953,53.84
20,33,360ONE,EQ,662900,512591,77.33
20,34,364D020125,TB,100,100,100.00
20,35,364D050924,TB,1000,1000,100.00
20,36,364D110425,TB,200,100,50.00
20,37,364D121224,TB,100,100,100.00
20,38,364D130624,TB,2000,2000,100.00
20,39,364D141124,TB,500,500,100.00
20,40,364D241024,TB,500,500,100.00
20,41,3IINFOLTD,EQ,2000944,1043378,52.14
20,42,3MINDIA,EQ,9949,5852,58.82
20,43,3PLAND,EQ,4723,3737,79.12
20,44,574GS2026,GS,3235,3101,95.86
20,45,5PAISA,EQ,29297,15283,52.17
20,46,618GS2024,GS,682,682,100.00
20,47,63MOONS,EQ,169759,97066,57.18
20,48,654GS2032,GS,7,6,85.71
20,49,667GS2050,GS,2,1,50.00
20,50,669GS2024,GS,101649,101644,100.00
20,51,676GS2061,GS,3,3,100.00
20,52,68GS2060,GS,5,2,40.00
20,53,695GS2061,GS,2520,2520,100.00
20,54,699GS2026,GS,1200,1000,83.33
20,55,702GS2027,GS,1091,1091,100.00
20,56,704GS2029,GS,350,350,100.00
20,57,706GS2028,GS,22907,12507,54.60
20,58,710GS2029,GS,30701,30701,100.00
20,59,717GS2030,GS,2461,2461,100.00
20,60,718GS2033,GS,1200,1200,100.00
20,61,718GS2037,GS,252002,218201,86.59
20,62,71GS2034,GS,26449,19949,75.42
20,63,723GS2039,GS,1000,1000,100.00
20,64,725GS2063,GS,20226,20226,100.00
20,65,726GS2032,GS,14500,13750,94.83
20,66,726GS2033,GS,22001,22001,100.00
20,67,729IRFC26,NN,1150,700,60.87
20,68,729NHAI26,NC,1,1,100.00
20,69,732GS2030,GS,2911,2911,100.00
20,70,733GS2026,GS,13800,12347,89.47
20,71,734GS2064,GS,15463,15463,100.00
20,72,735PFCL35,N1,90,90,100.00
20,73,736GS2052,GS,18329,18329,100.00
20,74,736NTPC25D,NB,110,110,100.00
20,75,737GS2028,GS,5300,5300,100.00
20,76,738GS2027,GS,69157,69157,100.00
20,77,739NHAI26,N8,185,185,100.00
20,78,73GS2053,GS,4500,4500,100.00
20,79,741GS2036,GS,26456,26456,100.00
20,80,743REC35,NH,5,5,100.00
20,81,746GS2073,GS,53400,50400,94.38
20,82,747PN43,SG,1000,1000,100.00
20,83,749MH36,SG,100,100,100.00
20,84,74GS2062,GS,7099,7094,99.93
20,85,750IRFC35,NK,1238,791,63.89
20,86,751HUDCO28,N5,250,250,100.00
20,87,753IRFC30,NJ,34,34,100.00
20,88,754GS2036,GS,665110,464864,69.89
20,89,764HUDCO31,N8,658,483,73.40
20,90,764NABAR31,N2,553,540,97.65
20,91,765UP34,SG,100,100,100.00
20,92,769NHAI31,NE,100,100,100.00
20,93,76NHAI31,NA,2047,1073,52.42
20,94,772KA35,SG,1100,1100,100.00
20,95,774IREDA31,N7,100,100,100.00
20,96,779PN36,SG,100,100,100.00
20,97,797IGT31,NL,231,231,100.00
20,98,79NHIT35,N1,10370,9970,96.14
20,99,79NHIT40,N2,1,1,100.00
20,100,79NHIT47,N3,1166,1160,99.49
20,101,801TCH25,N4,174,172,98.85
20,102,810IRFC27,N2,191,191,100.00
20,103,812REC27,NI,414,414,100.00
20,104,820IIFL27,N9,625,623,99.68
20,105,825IIFL25,N7,45,45,100.00
20,106,828GS2032,GS,2,2,100.00
20,107,82IGT31,NJ,725,725,100.00
20,108,830NHAI27,N2,1120,1045,93.30
20,109,833IHFL24,YX,10,10,100.00
20,110,835PCHF23,NN,5,5,100.00
20,111,83GS2040,GS,6,6,100.00
20,112,83TCHF25,N6,100,70,70.00
20,113,840CIFCL28,N4,50,50,100.00
20,114,840IRFC29,N8,40,20,50.00
20,115,842IIFL26,NL,2449,2422,98.90
20,116,843IHFL29,NC,155,155,100.00
20,117,846REC28,N6,300,300,100.00
20,118,849NTPC25,N7,109561,109544,99.98
20,119,84TCHF28,NA,100,100,100.00
20,120,850NHAI29,N5,6,2,33.33
20,121,85IFL26,NX,100,100,100.00
20,122,85IIFL25,NO,20,20,100.00
20,123,85TCAPS24,N6,113,113,100.00
20,124,865IFL28,NZ,280,280,100.00
20,125,865IIFL28,NS,726,726,100.00
20,126,865IRFC29,NA,1331,1054,79.19
20,127,865LTF26,NN,1617,1050,64.94
20,128,865TCAPS27,N8,100,100,100.00
20,129,866IBHL25,YP,33,33,100.00
20,130,871REC28,N9,14,14,100.00
20,131,872MMFSL26,N1,153,153,100.00
20,132,875IIFL26A,NQ,88,88,100.00
20,133,875NHAI29,N6,736,632,85.87
20,134,875PCHFL26,N8,280,280,100.00
20,135,875SFL27,ZF,5,5,100.00
20,136,876HUDCO28,ND,400,400,100.00
20,137,87IHFL27A,ZK,102,102,100.00
20,138,885MOFSL26,N0,250,250,100.00
20,139,888ERFL28,N5,302,302,100.00
20,140,888IHFL25F,NC,10,10,100.00
20,141,888IRFC29,NE,1340,1060,79.10
20,142,888NHB29,N5,15,15,100.00
20,143,888REC29,NF,1107,1102,99.55
20,144,889IHFL27,YC,388,81,20.88
20,145,890ICCL23A,NZ,231,231,100.00
20,146,892PFCL33,N8,308,308,100.00
20,147,893NHB29,N6,35,35,100.00
20,148,897MOFSL29,N4,3,3,100.00
20,149,898LTF29,N7,1070,1050,98.13
20,150,8ABFL26,N0,10,10,100.00
20,151,901HUDCO34,NE,450,450,100.00
20,152,901NHB34,N6,77,77,100.00
20,153,905LTF27,NF,215,215,100.00
20,154,910TCAP28,NA,360,305,84.72
20,155,91D020824,TB,100,100,100.00
20,156,91D040724,TB,600,600,100.00
20,157,91D080824,TB,600,600,100.00
20,158,91D120724,TB,900,900,100.00
20,159,91D130624,TB,2900,2900,100.00
20,160,91D150824,TB,400,300,75.00
20,161,91D200624,TB,200,200,100.00
20,162,91D230824,TB,100,100,100.00
20,163,91D250724,TB,22000,22000,100.00
20,164,91D270624,TB,2000,2000,100.00
20,165,91MOFSL27,N2,300,300,100.00
20,166,91SFL27,ZI,1,1,100.00
20,167,920PEL28,N2,18,18,100.00
20,168,925ERFL28,N6,88,88,100.00
20,169,925IHFL25B,Y3,50,50,100.00
20,170,925IHFL25D,N6,2,2,100.00
20,171,92GS2030,GS,7928,7928,100.00
20,172,92ICCL28,ND,30,30,100.00
20,173,931SFL26,Z5,185,185,100.00
20,174,935LTF29,N5,127,127,100.00
20,175,935PEL33,N3,127,127,100.00
