2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007303.45,0007300.00,0007425.00,0007300.00,0007404.81,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007298.00,0007298.00,0007400.00,0007298.00,0007394.91,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007298.33,0007320.00,0007349.90,0007320.00,0007341.22,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007274.00,0007281.81,0007360.00,0007280.00,0007351.88,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007310.09,0007334.50,0007365.10,0007326.00,0007360.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007282.49,0007271.00,0007344.90,0007266.00,0007340.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007261.88,0007262.21,0007344.00,0007262.01,0007340.04,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007286.99,0007349.99,0007349.99,0007201.00,0007280.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007240.00,0007240.00,0007398.99,0007240.00,0007241.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50% GOLDBONDS2025SR-VII     ,SGBNOV25  ,GB,N,0007300.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007290.00,0007300.00,0007389.99,0007261.01,0007369.98,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007497.00,0007497.00,0007497.00,0007497.00,0007497.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007250.00,0007250.01,0007319.00,0007250.01,0007276.30,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2026SR-IV       ,SGBDEC26  ,GB,N,0007219.00,0007350.00,0007350.00,0007349.00,0007349.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007250.00,0007250.00,0007250.00,0007250.00,0007250.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007220.00,0007240.00,0007240.00,0007240.00,0007240.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007240.08,0007241.01,0007530.00,0007241.01,0007374.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007266.00,0007380.00,0007500.00,0007301.10,0007500.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007225.60,0007300.00,0007370.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBJAN27  ,GB,N,0007284.77,0007399.00,0007399.00,0007399.00,0007399.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBOCT27  ,GB,N,0007300.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007231.10,0007261.00,0007305.00,0007261.00,0007301.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007276.00,0007395.95,0007395.95,0007395.95,0007395.95,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-I        ,SGBAPR28I ,GB,N,0007347.14,0007347.14,0007400.00,0007347.14,0007378.84,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-II       ,SGBMAY28  ,GB,N,0007300.99,0007300.99,0007364.95,0007280.00,0007351.87,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-IV       ,SGBJUL28IV,GB,N,0007280.00,0007302.00,0007380.00,0007302.00,0007326.16,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-IX       ,SGBFEB28IX,GB,N,0007300.00,0007310.00,0007333.00,0007250.00,0007333.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-V        ,SGBAUG28V ,GB,N,0007420.14,0007500.00,0007500.00,0007400.01,0007458.73,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-VI       ,SGBSEP28VI,GB,N,0007260.09,0007270.00,0007334.95,0007270.00,0007330.40,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-VII      ,SGBOC28VII,GB,N,0007258.03,0007335.00,0007337.90,0007300.00,0007327.96,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-VIII     ,SGBJ28VIII,GB,N,0007340.00,0007340.00,0007340.00,0007340.00,0007340.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2028SR-X        ,SGBMAR28X ,GB,N,0007359.90,0007350.00,0007369.99,0007350.00,0007365.99,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-IV       ,SGBJUL29IV,GB,N,0007300.00,0007300.00,0007349.00,0007300.00,0007338.22,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-IX       ,SGBJAN29IX,GB,N,0007276.00,0007301.01,0007345.00,0007301.01,0007340.21,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-V        ,SGBAUG29V ,GB,N,0007400.00,0007350.00,0007445.00,0007311.00,0007395.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-VIII     ,SGBD29VIII,GB,N,0007328.99,0007319.00,0007342.00,0007285.00,0007336.47,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-X        ,SGBJAN29X ,GB,N,0007252.81,0007253.00,0007348.00,0007253.00,0007321.10,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-XI       ,SGBFEB29XI,GB,N,0007280.00,0007280.00,0007440.00,0007280.00,0007340.00,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2029SR-XII      ,SGBMR29XII,GB,N,0007277.85,0007350.00,0007350.00,0007285.00,0007320.10,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2030SR-I        ,SGBJUN30  ,GB,N,0007325.00,0007389.99,0007390.00,0007301.00,0007339.40,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2030SR-II       ,SGBAUG30  ,GB,N,0007287.77,0007301.10,0007379.00,0007301.00,0007371.14,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2030SR-III      ,SGBDE30III,GB,N,0007351.88,0007394.99,0007395.00,0007360.00,0007377.21,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
2.50%GOLDBONDS2030SR-IX       ,SGBJAN30IX,GB,N,0007299.99,0007350.00,0007373.00,0007301.00,0007371.20,    ,              ,                  ,0000000.00,0000000.00,06-JUN-2024,        
