Sr. No,Symbol,Series,Security Name,From,To
1,GINNIFILA,EQ,GINNI FILAMENTS LIMITED,10,5
2,JPASSOCIAT,BE,JAIPRAKASH ASSOCIATES LIMITED,10,5
3,PULZ,SM,PULZ ELECTRONICS LIMITED,10,5
4,HERITGFOOD,EQ,HERITAGE FOODS LIMITED,20,10
5,VERITAAS,SM,VERITAAS ADVERTISING LIMITED,20,10
6,QUESTLAB,SM,QUEST LABORATORIES LIMITED,5,20
