Confirmed list of securities to be auctioned in A 2024061 to be held on Apr 02 2024.

Sr No,Symbol,Series,Total Qty
1,AARON,EQ,48
2,AARTIIND,EQ,2000
3,AARTIPHARM,EQ,5
4,ABB,EQ,1125
5,ABFRL,EQ,2600
6,ACEINTEG,EQ,8
7,ADANIENT,EQ,300
8,ADANIPORTS,EQ,47419
9,ADANIPOWER,EQ,200
10,ADFFOODS,EQ,9
11,AEGISCHEM,EQ,2200
12,ALPEXSOLAR,SM,1200
13,ALPHAGEO,EQ,2
14,ALPL30IETF,EQ,116
15,AMBUJACEM,EQ,3784
16,AMNPLST,EQ,2
17,ANMOL,EQ,1
18,APCOTEXIND,EQ,3
19,APOLLOHOSP,EQ,125
20,APOLLOTYRE,EQ,6800
21,ASAHISONG,EQ,1
22,ASHIMASYN,EQ,25
23,ASHOKLEY,EQ,15000
24,ASIANENE,EQ,206
25,ASIANPAINT,EQ,1208
26,ASTRAL,EQ,46
27,ASTRAMICRO,EQ,30
28,ATUL,EQ,45
29,AUROPHARMA,EQ,31711
30,AUTOIND,EQ,4
31,AVG,EQ,1
32,AVTNPL,EQ,100
33,AXISBANK,EQ,4611
34,AZAD,EQ,2
35,BAJAJ-AUTO,EQ,853
36,BAJAJFINSV,EQ,1050
37,BAJAJHIND,EQ,2000
38,BAJFINANCE,EQ,475
39,BALKRISIND,EQ,613
40,BALMLAWRIE,EQ,2515
41,BANDHANBNK,EQ,50000
42,BANKBARODA,EQ,2837
43,BANKINDIA,EQ,2
44,BATAINDIA,EQ,408
45,BBL,EQ,1
46,BEL,EQ,34200
47,BERGEPAINT,EQ,2082
48,BHAGYANGR,EQ,15
49,BHARTIARTL,EQ,45135
50,BHEL,EQ,14752
51,BIOCON,EQ,10
52,BLSE,EQ,10
53,BOMDYEING,EQ,831
54,BORORENEW,EQ,1
55,BOSCHLTD,EQ,550
56,BPCL,EQ,25200
57,BRITANNIA,EQ,200
58,CAMPUS,EQ,10
59,CANBK,EQ,71469
60,CANFINHOME,EQ,3
61,CASTROLIND,EQ,108
62,CCL,EQ,1
63,CENTURYPLY,EQ,4
64,CHEMCON,EQ,6
65,CHEMPLASTS,EQ,12
66,CHOICEIN,EQ,1
67,CHOLAFIN,EQ,4362
68,CIPLA,EQ,1429
69,COALINDIA,EQ,29400
70,COFORGE,EQ,19
71,COLPAL,EQ,15
72,COMPUSOFT,EQ,842
73,CONCOR,EQ,2779
74,CONCORDBIO,EQ,20
75,CROMPTON,EQ,5418
76,CSLFINANCE,EQ,9
77,CUB,EQ,5000
78,CUMMINSIND,EQ,625
79,CYIENT,EQ,2
80,DABUR,EQ,1250
81,DATAPATTNS,EQ,40
82,DCBBANK,EQ,10
83,DEEPAKNTR,EQ,35313
84,DEVIT,EQ,30
85,DGCONTENT,EQ,16
86,DIGISPICE,EQ,520
87,DISHTV,EQ,15999
88,DIVISLAB,EQ,1359
89,DIXON,EQ,110
90,DLF,EQ,13270
91,DODLA,EQ,1
92,DRREDDY,EQ,184
93,DYNPRO,EQ,1
94,EGOLD,EQ,2
95,EICHERMOT,EQ,1750
96,EKC,EQ,35
97,ELGIEQUIP,EQ,16
98,EMAMIREAL,EQ,40
99,EMSLIMITED,EQ,5
100,ENTERO,EQ,200
101,EPACK,EQ,50
102,ERIS,EQ,2
103,ESCORTS,EQ,1100
104,FEDERALBNK,EQ,10000
105,FINCABLES,EQ,9
106,FLEXITUFF,EQ,9890
107,FMGOETZE,EQ,1
108,GAIL,EQ,36600
109,GENESYS,EQ,1
110,GENUSPOWER,EQ,1
111,GFLLIMITED,EQ,288
112,GLENMARK,EQ,1250
113,GLOBUSSPR,EQ,3
114,GMRINFRA,EQ,173613
115,GNFC,EQ,60
116,GOCLCORP,EQ,38156
117,GODREJCP,EQ,1000
118,GODREJPROP,EQ,75
119,GOLDETFADD,EQ,22
120,GOLDIETF,EQ,812
121,GRANULES,EQ,2000
122,GRASIM,EQ,2867
123,GRASIMPP,E1,10
124,GRAVITA,EQ,10
125,GUJGASLTD,EQ,3187
126,GVKPIL,EQ,1719
127,HAL,EQ,4495
128,HAVELLS,EQ,3750
129,HCC,EQ,1000
130,HCL-INSYS,EQ,6
131,HCLTECH,EQ,6522
132,HDFCBANK,EQ,6223
133,HDFCGOLD,EQ,429
134,HDFCLIFE,EQ,4400
135,HEADSUP,EQ,2142
136,HEROMOTOCO,EQ,1169
137,HINDALCO,EQ,6561
138,HINDCOPPER,EQ,5300
139,HINDPETRO,EQ,2700
140,HINDUNILVR,EQ,600
141,HLVLTD,EQ,2379
142,HONASA,EQ,7
143,HUDCO,EQ,10
144,ICICIBANK,EQ,7550
145,ICICIPRULI,EQ,3
146,ICIL,EQ,8
147,IDEA,EQ,1002230
148,IDFC,EQ,21000
149,IDFCFIRSTB,EQ,45000
150,IEX,EQ,7850
151,IGL,EQ,3723
152,IKIO,EQ,200
153,IMFA,EQ,2
154,INDHOTEL,EQ,10000
155,INDIACEM,EQ,2900
156,INDIGO,EQ,4568
157,INDOSTAR,EQ,130
158,INDRAMEDCO,EQ,1332
159,INDSWFTLTD,EQ,2098
160,INDUSINDBK,EQ,7873
161,INDUSTOWER,EQ,18759
162,INFRAIETF,EQ,498
163,INFY,EQ,3600
164,IOB,EQ,601
165,IOC,EQ,19500
166,IPCALAB,EQ,1835
167,IPL,EQ,200
168,ISEC,EQ,70
169,ITC,EQ,22344
170,IVZINGOLD,EQ,4
171,J&KBANK,EQ,1216
172,JINDALSAW,EQ,1
173,JINDALSTEL,EQ,1319
174,JIOFIN,EQ,15
175,JKLAKSHMI,EQ,16
176,JLHL,EQ,7
177,JPOLYINVST,EQ,1
178,JSWINFRA,EQ,1500
179,JSWSTEEL,EQ,4725
180,KERNEX,EQ,52
181,KOTAKBANK,EQ,1207
182,KRYSTAL,EQ,9
183,KSOLVES,EQ,2
184,L&TFH,EQ,4462
185,LALPATHLAB,EQ,937
186,LATENTVIEW,EQ,11
187,LAURUSLABS,EQ,11622
188,LGHL,EQ,48
189,LICHSGFIN,EQ,6004
190,LICI,EQ,60
191,LINCOLN,EQ,1
192,LIQUIDBEES,EQ,150
193,LOWVOLIETF,EQ,640
194,LT,EQ,1520
195,LTIM,EQ,300
196,LUPIN,EQ,5614
197,M&M,EQ,7400
198,MANYAVAR,EQ,30
199,MARICO,EQ,1246
200,MARINE,EQ,100
201,MARUTI,EQ,4830
202,MCDOWELL-N,EQ,700
203,METROBRAND,EQ,3
204,METROPOLIS,EQ,1550
205,MGL,EQ,4000
206,MICEL,EQ,542
207,MIDHANI,EQ,1
208,MIRCELECTR,EQ,1700
209,MOGSEC,EQ,455
210,MOTHERSON,EQ,7100
211,MRF,EQ,6
212,MSUMI,EQ,1
213,MUKKA,EQ,1000
214,MUTHOOTCAP,EQ,10
215,MUTHOOTFIN,EQ,1550
216,NAGREEKEXP,EQ,804
217,NATIONALUM,EQ,300
218,NAVINFLUOR,EQ,150
219,NBCC,EQ,17597
220,NESCO,EQ,6
221,NESTLEIND,EQ,1279
222,NHPC,EQ,1
223,NIFTY50ADD,EQ,1
224,NIPPOBATRY,EQ,1
225,NMDC,EQ,18001
226,NTPC,EQ,3052
227,NURECA,EQ,10
228,OBEROIRLTY,EQ,2100
229,OFSS,EQ,444
230,OLECTRA,EQ,50
231,OMAXE,EQ,2546
232,ONELIFECAP,EQ,2724
233,ONGC,EQ,11650
234,ORTINLAB,EQ,491
235,PATANJALI,EQ,10
236,PAYTM,EQ,8
237,PEL,EQ,1599
238,PERSISTENT,EQ,42109
239,PETRONET,EQ,3050
240,PFC,EQ,4075
241,PGHH,EQ,2
242,PIDILITIND,EQ,1250
243,PIIND,EQ,250
244,PNB,EQ,29200
245,POKARNA,EQ,1
246,POLYCAB,EQ,720
247,POONAWALLA,EQ,50
248,POWERGRID,EQ,21605
249,POWERINDIA,EQ,8
250,PPAP,EQ,31
251,PPLPHARMA,EQ,1327
252,PRICOLLTD,EQ,6
253,PSB,EQ,88
254,PTC,EQ,69
255,PTL,EQ,1
256,PVSL,EQ,5019
257,RADICO,EQ,1
258,RAMCOCEM,EQ,2550
259,RAMKY,EQ,1
260,RAYMOND,EQ,4
261,RBA,EQ,33
262,RBLBANK,EQ,2500
263,REDINGTON,EQ,150
264,RELIANCE,EQ,2240
265,RGL,EQ,1
266,RICOAUTO,EQ,1150
267,RITES,EQ,50
268,ROHLTD,EQ,3
269,ROSSELLIND,EQ,5
270,RSWM,EQ,10
271,RTNINDIA,EQ,9
272,SAIL,EQ,16000
273,SALZERELEC,EQ,4
274,SANGHIIND,EQ,14769
275,SBICARD,EQ,2400
276,SBIETFCON,EQ,86
277,SBIETFPB,EQ,105
278,SBIN,EQ,77346
279,SESHAPAPER,EQ,8
280,SHALPAINTS,EQ,1
281,SHANTIGEAR,EQ,1
282,SHIVALIK,EQ,2
283,SHRIRAMFIN,EQ,1800
284,SIEMENS,EQ,1950
285,SKMEGGPROD,EQ,100
286,SMSLIFE,EQ,17
287,SOTL,EQ,100
288,SOUTHWEST,EQ,58
289,SPAL,EQ,1
290,SPLIL,EQ,1
291,SRF,EQ,385
292,SUNPHARMA,EQ,2800
293,SUNTV,EQ,1500
294,SYNGENE,EQ,1000
295,TATACHEM,EQ,2328
296,TATACOMM,EQ,7
297,TATACONSUM,EQ,1802
298,TATAMOTORS,EQ,12086
299,TATAPOWER,EQ,20250
300,TATASTEEL,EQ,102500
301,TATATECH,EQ,5
302,TCS,EQ,175
303,TDPOWERSYS,EQ,10
304,TECHM,EQ,32805
305,TFL,EQ,925
306,THANGAMAYL,EQ,6
307,THOMASCOOK,EQ,2000
308,TIIL,EQ,2
309,TIPSINDLTD,EQ,5
310,TITAN,EQ,700
311,TORNTPHARM,EQ,1
312,TRACXN,EQ,750
313,TRENT,EQ,800
314,TVSMOTOR,EQ,2077
315,UCOBANK,EQ,203
316,ULTRACEMCO,EQ,100
317,UNITEDPOLY,EQ,111
318,UPL,EQ,2600
319,UTINEXT50,EQ,828
320,UTISENSETF,EQ,15
321,VARROC,EQ,1
322,VEDL,EQ,21024
323,VIDHIING,EQ,25
324,WEBELSOLAR,EQ,3798
325,WEIZMANIND,EQ,373
326,WEL,EQ,84
327,WELENT,EQ,10
328,WESTLIFE,EQ,5
329,WIPRO,EQ,1500
330,WSI,EQ,50
331,ZEEL,EQ,14898
332,ZENTEC,EQ,10
333,ZUARIIND,EQ,6
334,ZYDUSLIFE,EQ,2647
