1,AARTIPHARM,INE0LRU01027,448.75,20
2,HEALTHIETF,INF109KC1Q72,123.56,20
3,JLHL,INE682M01012,1192.7,20
4,DPSCLTD,INE360C01024,16.15,24.38
5,PONNIERODE,INE838E01017,413.55,20
6,DEEPAKNTR,INE288B01029,2142.3,20
7,THANGAMAYL,INE085J01014,1310.05,20
8,NAVNETEDUL,INE060A01024,141.6,20
9,TVSSCS,INE395N01027,162.9,20
10,RELINFRA,INE036A01016,268.65,24.26
11,NFL,INE870D01012,94.6,21.14
12,PROZONER,INE195N01013,32.15,24.15
13,JAYAGROGN,INE785A01026,225.95,20
14,MARUTI,INE585B01010,12569.6,9
15,SWANENERGY,INE665A01038,674.35,24.11
16,ALBERTDAVD,INE155C01010,1124.6,20
17,ASAHISONG,INE228I01012,323.05,20
18,KMSUGAR,INE157H01023,29.85,20
19,ASHIMASYN,INE440A01010,19.25,24.06
20,SIGIND,INE529F01035,66.6,23.2
21,ESG,INF769K01GS9,37.57,20
22,YUKEN,INE384C01016,819.1,20
23,RAJESHEXPO,INE343B01030,289,20
24,IGPL,INE204A01010,453.65,20
25,BLUESTARCO,INE472A01039,1276.9,20
26,SGBJAN29IX,IN0020200377,6641.4,10
27,ITI,INE248A01017,270.6,25.83
28,RUSTOMJEE,INE263M01029,638.75,20
29,BECTORFOOD,INE495P01012,1119.8,20
30,SGBMAR25,IN0020160126,6782.4,10
31,MOVALUE,INF247L01BE5,92.47,20
32,INDIAGLYCO,INE560A01015,806.1,20
33,MIDQ50ADD,INF740KA1QL0,208.8,20
34,TRIGYN,INE948A01012,103.1,20.8
35,VSTTILLERS,INE764D01017,3343.95,20
36,SGBSEP27,IN0020190115,6707,10
37,SGBNOV25VI,IN0020170083,6700,10
38,RECLTD,INE020B01018,460.55,20
39,AXISCETF,INF846K016C7,102.65,20
40,IDFNIFTYET,INF194KA1U07,240.77,8.9
41,SGBAUG27,IN0020190107,6775,10
42,VERANDA,INE0IQ001011,190.15,22.8
43,JUBLINDS,INE645L01011,1231.7,23.1
44,PASUPTAC,INE818B01023,38.35,22.24
45,CENTRUM,INE660C01027,31.6,24.18
46,UCAL,INE139B01016,153,20
47,SGBMAY26,IN0020180033,6755,10
48,BLUEJET,INE0KBH01020,391.4,20
49,FLUOROCHEM,INE09N301011,3203.05,20
50,DHUNINV,INE320L01011,1194.75,22.78
