MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,IBULHSGFIN,SEC RE NCD 9.25% SR.II,       979.50,       975.00,       979.50,       975.00,       979.50,                    34170.00,35, ,2,      1198.80,       855.00
N,AL,IBULHSGFIN,SEC RE NCD 10.15% SR.VII,       865.00,       920.00,       920.00,       875.00,       879.46,                    93560.00,105, ,4,      1188.00,       850.00
N,AN,IBULHSGFIN,SEC RE NCD 9.71% SR.VIII,       900.00,       890.00,       890.00,       890.00,       890.00,                     4450.00,5, ,1,       999.00,       800.00
N,AT,IBULHSGFIN,SEC RE NCD SR III,      1020.83,      1021.83,      1021.83,      1021.83,      1021.83,                    13283.79,13, ,1,      1021.83,       830.10
N,BC,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,       939.00,      1000.00,      1000.00,      1000.00,      1000.00,                    11000.00,11, ,1,      1000.00,       820.00
N,BF,IBULHSGFIN,SEC RE NCD 9.65% SR I,      1004.99,      1004.99,      1010.00,      1004.99,      1010.00,                    15099.90,15, ,2,      1029.00,       910.20
N,BV,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,       900.30,       935.14,       959.00,       934.97,       959.00,                   182349.98,195, ,6,       990.00,       900.00
N,N0,ABFL,SEC RE NCD 8% SR I,      1000.00,      1085.00,      1085.00,      1002.01,      1002.01,                    20870.10,20, ,2,      1184.40,       950.63
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,      1062.00,      1062.00,      1075.00,      1062.00,      1074.95,                   263999.95,248, ,3,      1075.00,      1000.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       925.61,       925.61,       925.61,       924.62,       924.62,                     8326.53,9, ,2,      1038.00,       865.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       248.12,       248.50,       248.50,       248.50,       248.50,                     2485.00,10, ,1,       265.98,       242.78
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       988.36,       990.00,       992.00,       990.00,       992.00,                   109100.00,110, ,6,      1007.00,       960.49
N,N0,PEL,SEC RE NCD 9.00% SR I,      1036.00,      1024.10,      1024.10,      1024.10,      1024.10,                   102410.00,100, ,2,      1036.00,       985.00
N,N1,CREDITACC,SEC RE NCD 9.45% SR. I,      1000.00,      1000.00,      1002.00,      1000.00,      1002.00,                    89138.00,89, ,3,      1033.92,       876.00
