MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,925SCL25C,SEC RE NCD 9.25% SR II,       985.00,       980.80,       980.80,       980.80,       980.80,                     4904.00,5, ,1,      1110.00,       932.90
N,AT,SCLZC25B,SEC RE NCD SR III,      1058.30,      1039.26,      1058.11,      1039.26,      1058.11,                    10486.85,10, ,2,      1060.82,       830.10
N,BI,SCL25B,SEC RE NCD SR III,      1040.61,      1040.61,      1040.61,      1040.61,      1040.61,                    10406.10,10, ,1,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1008.95,      1008.00,      1008.95,      1008.00,      1008.95,                   620445.55,615, ,7,      1010.00,       950.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,      1000.00,       998.00,       999.00,       992.12,       999.00,                   119761.20,120, ,6,      1010.00,       960.49
N,N1,0MOFSL26,SEC RE NCD SR II,      1010.00,      1009.00,      1009.00,      1009.00,      1009.00,                   554950.00,550, ,16,      1011.00,       860.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1170.00,      1170.00,      1170.00,      1170.00,      1170.00,                   585000.00,500, ,1,      1394.90,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       311.59,       309.57,       310.00,       309.57,       309.57,                    43350.98,140, ,12,       318.00,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1025.00,      1025.00,      1025.00,      1025.00,      1025.00,                     5125.00,5, ,1,      1032.00,       901.00
N,N2,1075SCL33A,SEC RE NCD 10.75% SR XI,      1099.10,       962.20,      1099.00,       962.20,       962.24,                    60755.48,63, ,4,      1200.00,       912.20
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1135.36,      1134.65,      1140.00,      1134.60,      1134.80,                  3640101.86,3206, ,48,      1333.20,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       308.51,       308.52,       310.00,       308.52,       309.05,                   642476.61,2073, ,12,       319.87,       298.45
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1091.15,      1104.89,      1105.00,      1093.01,      1095.00,                  1892297.15,1725, ,64,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1136.00,      1142.00,      1142.50,      1134.00,      1140.61,                  1160472.05,1019, ,23,      1174.00,      1062.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1057.78,      1070.75,      1070.75,      1060.10,      1060.10,                   286759.50,270, ,2,      1094.00,       991.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1026.10,      1026.22,      1027.00,      1026.22,      1027.00,                   134512.82,131, ,5,      1131.00,       996.00
N,N2,CAGL24,SEC RE NCD SR. II,      1116.00,      1116.00,      1116.00,      1116.00,      1116.00,                     5580.00,5, ,1,      1153.67,      1064.96
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       250.10,       250.00,       252.50,       250.00,       250.36,                     5508.00,22, ,3,       262.00,       240.00
N,N3,0MOFSL27,SEC RE NCD SR IV,      1000.00,       960.00,      1000.00,       960.00,       980.00,                    39200.00,40, ,4,      1009.00,       860.15
N,N3,760PFCL35,7.60% TAX FREE NCD,      1211.21,      1212.00,      1245.99,      1212.00,      1245.99,                   151942.80,122, ,2,      1276.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       411.00,       412.00,       412.00,       410.05,       412.00,                    60424.31,147, ,12,       439.00,       392.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.00,       250.45,       250.45,       250.45,       250.45,                     2504.50,10, ,1,       266.50,       240.00
