MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,IBULHSGFIN,SEC RE NCD 9.25% SR.II,       955.00,       960.00,       960.00,       960.00,       960.00,                    28800.00,30, ,2,      1000.00,       915.00
N,AH,IBULHSGFIN,SEC RE NCD 9.90% SR.IV,       800.00,       765.50,       765.50,       685.00,       765.00,                   123365.00,162, ,12,      1052.61,       680.00
N,AI,IBULHSGFIN,SEC RE NCD 9.48% SR.V,       925.00,       925.00,       925.00,       925.00,       925.00,                     1850.00,2, ,1,      1150.00,       800.00
N,AJ,IBULHSGFIN,SEC RE NCD SR.VI,      1032.90,      1032.90,      1032.90,      1032.90,      1032.90,                    20658.00,20, ,1,      1080.00,       820.20
N,AN,IBULHSGFIN,SEC RE NCD 9.71% SR.VIII,       880.05,       880.00,       880.00,       880.00,       880.00,                    44000.00,50, ,3,       994.00,       800.00
N,AP,IBULHSGFIN,SEC RE NCD 9.65% SR I,       986.00,      1030.46,      1030.46,      1030.46,      1030.46,                    36066.10,35, ,5,      1148.00,       900.10
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       919.00,       911.00,       911.00,       911.00,       911.00,                     6377.00,7, ,1,      1038.00,       815.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       975.00,       975.00,       975.00,       972.00,       972.25,                    21412.00,22, ,9,      1050.00,       934.01
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       250.30,       256.55,       256.55,       252.50,       252.50,                   101510.40,402, ,3,       265.98,       242.78
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       991.00,       991.00,       991.00,       986.00,       986.00,                    83970.10,85,XI,5,      1007.00,       960.49
N,N0,PEL,SEC RE NCD 9.00% SR I,      1030.00,      1030.00,      1030.00,      1030.00,      1030.00,                     1030.00,1, ,1,      1036.00,       985.00
N,N1,CREDITACC,SEC RE NCD 9.45% SR. I,       996.72,       999.00,       999.00,       990.05,       991.40,                   371216.44,373, ,12,      1033.92,       876.00
N,N1,IIFLSAMFIN,SEC RE NCD 9.60% SR 2,       995.00,       995.00,       995.00,       995.00,       995.00,                     8955.00,9, ,2,      1020.00,       901.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       252.00,       256.00,       256.00,       250.00,       250.00,                    50256.00,201, ,3,       263.74,       240.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       304.00,       304.00,       304.00,       302.45,       302.50,                   111909.35,369, ,9,       316.90,       295.00
N,N2,ABFL,SEC RE NCD 8.05% SR III,      1015.00,      1060.00,      1060.00,      1060.00,      1060.00,                     1060.00,1, ,1,      1099.00,       840.00
