Confirmed list of securities to be auctioned in A 2024149 to be held on Aug 09 2024.

Sr No,Symbol,Series,Total Qty
1,3PLAND,EQ,6347
2,ADANIENSOL,EQ,1500
3,ADANIGREEN,EQ,6
4,ADANIPORTS,EQ,350
5,AGNI,SM,2500
6,AHLUCONT,EQ,1
7,ALMONDZ,EQ,308
8,APLAPOLLO,EQ,1
9,APOLLOPIPE,EQ,4
10,ARENTERP,EQ,7345
11,ARMANFIN,EQ,1
12,ARTNIRMAN,EQ,2579
13,ASIANENE,EQ,666
14,ATFL,EQ,10
15,AUROPHARMA,EQ,10
16,AVROIND,EQ,493
17,AWL,EQ,1009
18,AXISBANK,EQ,58
19,AXITA,EQ,1195
20,BAJFINANCE,EQ,2
21,BALMLAWRIE,EQ,15
22,BALUFORGE,EQ,1
23,BASF,EQ,6
24,BERGEPAINT,EQ,54
25,BHARATGEAR,EQ,12
26,BOROSCI,EQ,250
27,CALSOFT,EQ,381
28,CASTROLIND,EQ,7
29,CCL,EQ,265
30,CDSL,EQ,1
31,CEIGALL,EQ,67
32,CENTRALBK,EQ,41
33,CENTURYPLY,EQ,23
34,CHAMBLFERT,EQ,25
35,CHEMBOND,EQ,1
36,CIPLA,EQ,4
37,CLEAN,EQ,19
38,CLSEL,EQ,1
39,COALINDIA,EQ,274
40,COCHINSHIP,EQ,10
41,CONSOFINVT,EQ,6
42,COSMOFIRST,EQ,1
43,DBSTOCKBRO,EQ,1973
44,DHANI,EQ,139
45,DIVISLAB,EQ,25
46,DSSL,EQ,5
47,EASEMYTRIP,EQ,100
48,EBBETF0431,EQ,12
49,EFFWA,SM,3200
50,EICHERMOT,EQ,39
51,EMAMILTD,EQ,1
52,EMIL,EQ,104
53,EMMBI,EQ,1
54,ENIL,EQ,500
55,FILATEX,EQ,56
56,GFLLIMITED,EQ,35
57,GMRINFRA,EQ,570
58,GMRP&UI,EQ,65
59,GNFC,EQ,6
60,GODIGIT,EQ,298
61,GRANULES,EQ,1001
62,GRWRHITECH,EQ,2510
63,GTLINFRA,EQ,133
64,HDFCBANK,EQ,550
65,HDFCLIFE,EQ,1
66,HEMIPROP,EQ,4
67,HERITGFOOD,EQ,100
68,HEXATRADEX,EQ,946
69,HOVS,EQ,104
70,HUHTAMAKI,EQ,6
71,ICEMAKE,EQ,40
72,ICICIGI,EQ,193
73,IDEA,EQ,14000
74,IEX,EQ,500
75,IITL,EQ,1
76,INCREDIBLE,EQ,4739
77,INDIACEM,EQ,14
78,INDIGOPNTS,EQ,1
79,INDOCO,EQ,147
80,INDRAMEDCO,EQ,848
81,INOXGREEN,EQ,300
82,INOXWIND,EQ,300
83,IPL,EQ,2
84,IREDA,EQ,6515
85,IRFC,EQ,14
86,ITC,EQ,518
87,ITDCEM,EQ,940
88,IWEL,EQ,4
89,JASH,EQ,120
90,JAYAGROGN,EQ,13
91,JHS,EQ,728
92,JINDWORLD,EQ,1
93,JISLJALEQS,EQ,505
94,JOCIL,EQ,2
95,JTLIND,EQ,4
96,KDDL,EQ,1
97,KERNEX,EQ,172
98,KIMS,EQ,500
99,KIRLPNU,EQ,2
100,KOTYARK,SM,100
101,KRITI,EQ,14
102,KSB,EQ,67
103,KSL,EQ,1
104,KSOLVES,EQ,10
105,LAGNAM,EQ,50
106,LALPATHLAB,EQ,1063
107,LIQUIDBETF,EQ,10
108,LUPIN,EQ,120
109,MAHABANK,EQ,80
110,MAHLIFE,EQ,1
111,MANORAMA,EQ,1
112,MANORG,EQ,995
113,MBECL,EQ,505
114,MFSL,EQ,2
115,MHLXMIRU,EQ,50
116,MOTHERSON,EQ,200
117,MSTCLTD,EQ,170
118,MTNL,EQ,43639
119,MUFTI,EQ,387
120,MVGJL,EQ,1
121,NAVINFLUOR,EQ,37
122,NBCC,EQ,100
123,NEPHROCARE,SM,8000
124,NETWORK18,EQ,100
125,NEXTMEDIA,EQ,4339
126,NMDC,EQ,220
127,NORBTEAEXP,EQ,300
128,NTPC,EQ,175
129,ONMOBILE,EQ,28
130,OSWALAGRO,EQ,1
131,OSWALGREEN,EQ,50
132,PAGEIND,EQ,1
133,PARADEEP,EQ,72
134,PDSL,EQ,21
135,POLICYBZR,EQ,20
136,POONAWALLA,EQ,40
137,PRITI,EQ,1
138,PVP,EQ,1
139,PVRINOX,EQ,25
140,QUICKTOUCH,SM,1500
141,RAILTEL,EQ,9
142,RAJESHEXPO,EQ,207
143,RAMRAT,EQ,2
144,REFEX,EQ,81
145,RELIANCE,EQ,750
146,RELIGARE,EQ,80
147,RELINFRA,EQ,2
148,REPRO,EQ,5
149,RKFORGE,EQ,1
150,ROML,EQ,7
151,ROUTE,EQ,274
152,RPEL,EQ,4
153,RPGLIFE,EQ,6
154,RPPINFRA,EQ,311
155,SAKSOFT,EQ,250
156,SANDESH,EQ,2
157,SATIN,EQ,1
158,SBC,EQ,32
159,SBICARD,EQ,474
160,SBIETFQLTY,EQ,37
161,SBIN,EQ,10
162,SELMC,EQ,3731
163,SENCO,EQ,187
164,SEQUENT,EQ,152
165,SERVOTECH,EQ,2
166,SHANKARA,EQ,3
167,SHIVALIK,EQ,100
168,SHIVAMAUTO,EQ,6395
169,SHOPERSTOP,EQ,24
170,SHREDIGCEM,EQ,91
171,SHRIRAMFIN,EQ,10
172,SILVRETF,EQ,250
173,SIMPLEXINF,EQ,5705
174,SKMEGGPROD,EQ,597
175,SONACOMS,EQ,683
176,SRHHYPOLTD,EQ,12
177,SRM,EQ,500
178,STYRENIX,EQ,5
179,SUBEXLTD,EQ,203
180,SUMICHEM,EQ,7
181,SUVIDHAA,EQ,30
182,SUZLON,EQ,4392
183,TANLA,EQ,98
184,TARACHAND,EQ,10
185,TATAELXSI,EQ,74
186,TATAINVEST,EQ,3
187,TATAMOTORS,EQ,529
188,TATASTEEL,EQ,8000
189,TATATECH,EQ,340
190,TBZ,EQ,2312
191,TCIEXP,EQ,38
192,TRITURBINE,EQ,1
193,ULTRACEMCO,EQ,1
194,UNICHEMLAB,EQ,300
195,VEDL,EQ,76
196,VENKEYS,EQ,3
197,VIDHIING,EQ,1
198,VIJAYA,EQ,27
199,VIKASECO,EQ,200
200,VIMTALABS,EQ,3
201,VIPULLTD,EQ,19
202,VISAKAIND,EQ,2
203,VLEGOV,EQ,2
204,VPRPL,EQ,108
205,VSSL,EQ,2
206,WALCHANNAG,EQ,1
207,WANBURY,EQ,1
208,ZAGGLE,EQ,200
209,ZENTEC,EQ,400
210,ZOMATO,EQ,100
