Symbol,Security,From Series,To Series,Change Date,Remarks
AARTECH,AARTECH SOLONICS LIMITED,BE,EQ,12-AUG-2024,"-"
BIL,BHARTIYA INTERNATIONAL LIMITED,BE,EQ,12-AUG-2024,"-"
DIGIDRIVE,DIGIDRIVE DISTRIBUTORS LIMITED,BE,EQ,12-AUG-2024,"-"
ESSENTIA,INTEGRA ESSENTIA LIMITED,BE,EQ,12-AUG-2024,"-"
INDOTECH,INDO TECH TRANSFORMERS LIMITED,BE,EQ,12-AUG-2024,"-"
RHFL,RELIANCE HOME FINANCE LIMITED,BE,EQ,12-AUG-2024,"GSM STAGE - 0"
RNFI,RNFI SERVICES LIMITED,ST,SM,12-AUG-2024,"-"
RTNPOWER,RATTANINDIA POWER LIMITED,BE,EQ,12-AUG-2024,"-"
TREJHARA,TREJHARA SOLUTIONS LIMITED,BE,EQ,12-AUG-2024,"-"
