Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09082024,1986661086,0002498
Trade Date <09-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,10,10,100.00
20,2,1003IIFL29,NC,181,181,100.00
20,3,1003ISFL28,N4,141,141,100.00
20,4,1015ECL29,NR,124,124,100.00
20,5,1018GS2026,GS,7046,7046,100.00
20,6,1025ICCL26,NT,3,3,100.00
20,7,1025SCL34,Z8,216,216,100.00
20,8,1025UCL25,N8,13,13,100.00
20,9,1030ICC26,NJ,190,115,60.53
20,10,1050NFL26,N7,13,13,100.00
20,11,1050UCL25,N7,28,24,85.71
20,12,1060ECL29,NS,227,126,55.51
20,13,1065NFL27,NC,1195,1190,99.58
20,14,1075NFL25,N6,101,100,99.01
20,15,10CAGL27,N5,5,5,100.00
20,16,10IIFL28,N4,273,272,99.63
20,17,10IIFL29,N6,462,262,56.71
20,18,10NFL25,N9,96,96,100.00
20,19,10NIDO26,N6,948,823,86.81
20,20,11DLSL25,NV,100,100,100.00
20,21,11UCL26,NC,10,10,100.00
20,22,182D031024,TB,100,100,100.00
20,23,182D050924,TB,25000,25000,100.00
20,24,182D090125,TB,100,100,100.00
20,25,182D111024,TB,500,500,100.00
20,26,182D150824,TB,50000,50000,100.00
20,27,182D281124,TB,100,100,100.00
20,28,182D290824,TB,300,300,100.00
20,29,20MICRONS,EQ,1905999,390106,20.47
20,30,360ONE,EQ,147180,95701,65.02
20,31,364D030725,TB,7000,7000,100.00
20,32,364D270924,TB,25100,25000,99.60
20,33,3IINFOLTD,EQ,964491,555030,57.55
20,34,3MINDIA,EQ,3578,1734,48.46
20,35,3PLAND,EQ,1388517,336392,24.23
20,36,522GS2025,GS,20,20,100.00
20,37,563GS2026,GS,6,6,100.00
20,38,574GS2026,GS,286,286,100.00
20,39,579GS2030,GS,2,1,50.00
20,40,5PAISA,EQ,149139,55816,37.43
20,41,610GS2031,GS,40001,40001,100.00
20,42,618GS2024,GS,10,10,100.00
20,43,63MOONS,EQ,241310,120549,49.96
20,44,654GS2032,GS,5004,5004,100.00
20,45,667GS2035,GS,10,10,100.00
20,46,667GS2050,GS,2005,2005,100.00
20,47,676GS2061,GS,804,804,100.00
20,48,68GS2060,GS,1443,1443,100.00
20,49,699GS2026,GS,2800,2800,100.00
20,50,702GS2027,GS,1,1,100.00
20,51,702GS2031,GS,251,211,84.06
20,52,704GS2029,GS,587,487,82.96
20,53,704IRFC28,N6,297,297,100.00
20,54,706GS2028,GS,34300,32200,93.88
20,55,710GS2029,GS,13300,10800,81.20
20,56,717GS2030,GS,105001,103301,98.38
20,57,718GS2033,GS,60198,60198,100.00
20,58,718GS2037,GS,29229,26549,90.83
20,59,725GS2063,GS,35520,35360,99.55
20,60,726GS2032,GS,5,5,100.00
20,61,726GS2033,GS,5649,5649,100.00
20,62,732GS2030,GS,17000,17000,100.00
20,63,733GS2026,GS,10700,10700,100.00
20,64,734GS2064,GS,1498,1498,100.00
20,65,736NTPC25D,NB,47,47,100.00
20,66,737GS2028,GS,2805,2105,75.04
20,67,738GS2027,GS,99737,99657,99.92
20,68,739NHAI26,N8,1127,1127,100.00
20,69,739NHAI31A,ND,40,40,100.00
20,70,73GS2053,GS,26701,25101,94.01
20,71,741GS2036,GS,20811,20710,99.51
20,72,743GJ31,SG,100,100,100.00
20,73,743REC35,NH,91,91,100.00
20,74,746GS2073,GS,1100,1100,100.00
20,75,749MH36,SG,100,100,100.00
20,76,74GS2062,GS,4453,4453,100.00
20,77,751HUDCO28,N5,300,300,100.00
20,78,753IRFC30,NJ,75,75,100.00
20,79,754GS2036,GS,521165,517965,99.39
20,80,758GJ32,SG,100,100,100.00
20,81,75AP28,SG,100,100,100.00
20,82,762NTPC35F,ND,457,300,65.65
20,83,764HUDCO31,N8,143,143,100.00
20,84,764IRFC31,NO,410,410,100.00
20,85,764NABAR31,N2,1453,1443,99.31
20,86,769HUDCO31,N9,100,100,100.00
20,87,769NHAI31,NE,1102,1002,90.93
20,88,76NHAI31,NA,920,745,80.98
20,89,772GS2049,GS,550,550,100.00
20,90,774IREDA31,N7,4,4,100.00
20,91,797IGT31,NL,87,87,100.00
20,92,79NHIT35,N1,1102,1102,100.00
20,93,79NHIT40,N2,1401,901,64.31
20,94,79NHIT47,N3,35,35,100.00
20,95,801TCH25,N4,28,28,100.00
20,96,810IRFC27,N2,5029,4922,97.87
20,97,812REC27,NI,15,15,100.00
20,98,820IIFL27,N9,3,3,100.00
20,99,829LTF24,NL,196,165,84.18
20,100,82HUDCO27,N2,4221,4221,100.00
20,101,82IGT31,NJ,709,709,100.00
20,102,830NHAI27,N2,4355,3605,82.78
20,103,830PFCL27,N5,160,155,96.88
20,104,837REC33,N7,2,2,100.00
20,105,83TCHF25,N6,2,0,0.00
20,106,842IIFL26,NL,1718,1718,100.00
20,107,843IHFL29,NC,494,494,100.00
20,108,846REC28,N6,10,10,100.00
20,109,849NTPC25,N7,63254,63004,99.60
20,110,84CIFCL28,NA,100,100,100.00
