Sr. No,Symbol,Series,Security Name,From,To
1,LLOYDS,SM,LLOYDS LUXURIES LIMITED,10,5
2,BCG,BZ,BRIGHTCOM GROUP LIMITED,20,5
3,ROML,EQ,RAJ OIL MILLS LIMITED,20,10
4,SHALPAINTS,EQ,SHALIMAR PAINTS LIMITED,20,10
5,GLOBALVECT,BE,GLOBAL VECTRA HELICORP LIMITED,5,2
6,PIGL,BE,POWER & INSTRUMENTATION (GUJARAT) LIMITED,5,2
7,RPPINFRA,BE,R.P.P. INFRA PROJECTS LIMITED,5,2
