Confirmed list of securities to be auctioned in A 2024073 to be held on Apr 19 2024.

Sr No,Symbol,Series,Total Qty
190,SENCO,EQ,2
191,SETCO,EQ,1
192,SHREDIGCEM,EQ,200
193,SIL,EQ,1
194,SILVRETF,EQ,4
195,SOLARA,EQ,175
196,SOTL,EQ,16
197,STERTOOLS,EQ,35
198,STLTECH,EQ,2400
199,SUNTV,EQ,7
200,SUULD,EQ,1212
201,SWELECTES,EQ,8
202,SWSOLAR,EQ,450
203,TATAELXSI,EQ,1000
204,TATAPOWER,EQ,8
205,THOMASCOOK,EQ,100
206,TI,EQ,1
207,TITAGARH,EQ,2
208,TORNTPOWER,EQ,1
209,TTML,EQ,850
210,TVSMOTOR,EQ,77
211,UJJIVANSFB,EQ,100
212,UPL,EQ,121
213,URAVI,EQ,824
214,USHAMART,EQ,200
215,UTKARSHBNK,EQ,1000
216,VAKRANGEE,EQ,1732
217,VALIANTORG,EQ,7
218,VEDL,EQ,50
219,VENUSREM,EQ,3
220,VIMTALABS,EQ,1
221,VMARCIND,SM,3000
222,WEL,EQ,3
223,WEWIN,EQ,179
224,WHEELS,EQ,2
225,WIPRO,EQ,2
226,YESBANK,EQ,164
227,YUKEN,EQ,5
228,ZEEMEDIA,EQ,269
229,ZENITHSTL,EQ,57
230,ZOMATO,EQ,44
231,ZYDUSLIFE,EQ,2
