MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       963.06,       950.00,       950.00,       950.00,       950.00,                    28500.00,30, ,1,      1110.00,       900.10
N,AT,IBHFZC25B,SEC RE NCD SR III,      1045.00,      1045.00,      1045.00,      1045.00,      1045.00,                    52250.00,50, ,1,      1060.00,       830.10
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1028.13,      1019.27,      1019.30,      1019.27,      1019.30,                    12231.33,12, ,2,      1060.00,       910.20
N,BX,957IHFL30,SEC RE NCD 10.50% SR IX,      1000.00,       810.90,      1000.00,       810.90,      1000.00,                    18109.00,20, ,3,      1000.00,       810.90
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       990.00,       998.00,       998.00,       998.00,       998.00,                     9980.00,10, ,1,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1075.00,      1023.00,      1023.00,      1020.40,      1021.58,                    16353.84,16, ,7,      1184.40,       901.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       975.00,       985.00,       985.00,       985.00,       985.00,                      985.00,1, ,1,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       930.50,       913.76,       913.76,       902.00,       902.00,                    44668.40,49, ,2,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       995.10,       995.10,       998.00,       990.00,       990.00,                   213065.30,214, ,5,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       252.07,       254.00,       254.00,       254.00,       254.00,                    35306.00,139, ,2,       265.98,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       305.09,       305.00,       306.03,       304.15,       305.96,                   172169.82,563, ,12,       316.90,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1008.00,      1009.00,      1009.00,      1009.00,      1009.00,                    25225.00,25, ,1,      1032.00,       901.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,      1002.00,      1025.00,      1025.00,      1024.98,      1024.98,                   102499.34,100, ,4,      1200.00,       912.20
N,N2,736PFCL28,7.36% TAX FREE NCD,      1093.00,      1090.00,      1090.00,      1090.00,      1090.00,                 19620000.00,18000, ,1,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1130.30,      1132.00,      1133.00,      1132.00,      1132.00,                   764135.00,675, ,5,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       304.94,       305.00,       305.50,       305.00,       305.50,                   207320.00,679, ,6,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1122.00,      1123.00,      1123.00,      1123.00,      1123.00,                    22460.00,20, ,1,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1092.00,      1092.00,      1092.00,      1092.00,      1092.00,                    75348.00,69, ,3,      1209.99,      1060.00
