Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05042024,1542275044,0002399
Trade Date <05-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,20010,20010,100.00
20,2,182D010824,TB,10000,10000,100.00
20,3,182D031024,TB,1800,1800,100.00
20,4,182D040724,TB,600,600,100.00
20,5,182D060624,TB,100,100,100.00
20,6,182D080824,TB,1400,1400,100.00
20,7,182D090524,TB,200,200,100.00
20,8,182D110424,TB,50900,50900,100.00
20,9,182D130624,TB,300,300,100.00
20,10,182D150824,TB,300,300,100.00
20,11,182D160524,TB,100,100,100.00
20,12,182D180424,TB,15000,15000,100.00
20,13,182D180724,TB,100,100,100.00
20,14,182D200624,TB,5300,5300,100.00
20,15,182D230524,TB,200,200,100.00
20,16,182D250724,TB,10000,10000,100.00
20,17,182D260924,TB,100,100,100.00
20,18,182D290824,TB,100,100,100.00
20,19,182D300524,TB,500,500,100.00
20,20,20MICRONS,EQ,33434,16471,49.26
20,21,360ONE,EQ,141185,80542,57.05
20,22,364D040724,TB,100,100,100.00
20,23,364D051224,TB,100,100,100.00
20,24,364D060624,TB,200,200,100.00
20,25,364D071124,TB,200,200,100.00
20,26,364D110424,TB,4600,4600,100.00
20,27,364D110724,TB,2000,2000,100.00
20,28,364D121224,TB,100,100,100.00
20,29,364D160125,TB,1000,1000,100.00
20,30,364D160524,TB,100,100,100.00
20,31,364D190924,TB,200,200,100.00
20,32,364D191224,TB,100,100,100.00
20,33,364D200225,TB,5000,5000,100.00
20,34,364D261224,TB,100,100,100.00
20,35,364D270225,TB,1000,1000,100.00
20,36,364D270325,TB,100,100,100.00
20,37,364D311024,TB,100,100,100.00
20,38,3IINFOLTD,EQ,946530,417305,44.09
20,39,3MINDIA,EQ,1553,784,50.48
20,40,563GS2026,GS,92,92,100.00
20,41,574GS2026,GS,263,263,100.00
20,42,5PAISA,EQ,115892,38608,33.31
20,43,610GS2031,GS,11,11,100.00
20,44,618GS2024,GS,2,2,100.00
20,45,63MOONS,EQ,92959,61309,65.95
20,46,654GS2032,GS,1005,1005,100.00
20,47,664GS2035,GS,1,1,100.00
20,48,667GS2035,GS,600,600,100.00
20,49,667GS2050,GS,20211,16202,80.16
20,50,669GS2024,GS,52318,52118,99.62
20,51,676GS2061,GS,1,1,100.00
20,52,68GS2060,GS,3000,3000,100.00
20,53,695GS2061,GS,2900,2900,100.00
20,54,699GS2051,GS,10474,10474,100.00
20,55,706GS2028,GS,7399,6368,86.07
20,56,710GS2029,GS,12207,12203,99.97
20,57,716GS2050,GS,550,550,100.00
20,58,718GS2033,GS,10200,10200,100.00
20,59,718GS2037,GS,199433,199433,100.00
20,60,725GS2063,GS,95478,95478,100.00
20,61,726GS2032,GS,54520,53520,98.17
20,62,727GS2026,GS,1724,862,50.00
20,63,732GS2030,GS,1920,1920,100.00
20,64,733GS2026,GS,2410,2400,99.59
20,65,736GS2052,GS,1,1,100.00
20,66,737GS2028,GS,1704,1702,99.88
20,67,738GS2027,GS,335172,325972,97.26
20,68,73GS2053,GS,212900,212900,100.00
20,69,741GS2036,GS,186,183,98.39
20,70,746GS2073,GS,17403,17403,100.00
20,71,74GS2062,GS,2517,2516,99.96
20,72,754GS2036,GS,950998,924249,97.19
20,73,758GJ32,SG,200,200,100.00
20,74,762KL38,SG,100,100,100.00
20,75,768KA37,SG,100,100,100.00
20,76,777PN36,SG,100,100,100.00
20,77,824GS2033,GS,1,1,100.00
20,78,828GS2027,GS,14711,14711,100.00
20,79,832GS2032,GS,1,1,100.00
20,80,883GS2041,GS,6,6,100.00
20,81,91D020524,TB,1000,1000,100.00
20,82,91D040724,TB,1900,1500,78.95
20,83,91D060624,TB,1700,1700,100.00
20,84,91D090524,TB,300,300,100.00
20,85,91D110424,TB,2400,2400,100.00
20,86,91D130624,TB,4300,4300,100.00
20,87,91D160524,TB,100,100,100.00
20,88,91D180424,TB,900,600,66.67
20,89,91D200624,TB,200,200,100.00
20,90,91D250424,TB,4100,4100,100.00
20,91,91D270624,TB,200,200,100.00
20,92,91D300524,TB,13300,13300,100.00
20,93,92GS2030,GS,7177,7177,100.00
20,94,AAKASH,EQ,1487677,912317,61.32
20,95,AARON,EQ,5712,4059,71.06
20,96,AARTECH,EQ,31332,13100,41.81
20,97,AARTIDRUGS,EQ,139197,53824,38.67
20,98,AARTIIND,EQ,630068,243485,38.64
20,99,AARTIPHARM,EQ,138613,78209,56.42
20,100,AARTISURF,EQ,25992,11060,42.55
20,101,AARTISURF,P1,30,10,33.33
20,102,AARVEEDEN,EQ,26152,15450,59.08
20,103,AARVI,EQ,28910,12512,43.28
20,104,AATMAJ,SM,16000,16000,100.00
20,105,AAVAS,EQ,5509973,970943,17.62
20,106,ABB,EQ,382254,89553,23.43
20,107,ABBOTINDIA,EQ,8001,3407,42.58
20,108,ABCAPITAL,EQ,3717833,1206238,32.44
20,109,ABFL,N5,340,340,100.00
20,110,ABFRL,EQ,6370434,1840188,28.89
20,111,ABINFRA,SM,92000,76000,82.61
20,112,ABMINTLLTD,EQ,182,118,64.84
20,113,ABSLAMC,EQ,110949,62617,56.44
20,114,ABSLBANETF,EQ,157170,106241,67.60
20,115,ABSLLIQUID,EQ,143202,140879,98.38
20,116,ABSLNN50ET,EQ,15480,13277,85.77
20,117,ACC,EQ,279335,97405,34.87
20,118,ACCELYA,EQ,23845,12999,54.51
20,119,ACCENTMIC,SM,20000,12000,60.00
20,120,ACE,EQ,406844,143494,35.27
20,121,ACEINTEG,EQ,6535,4550,69.63
20,122,ACI,EQ,392961,239772,61.02
20,123,ACL,EQ,107895,48364,44.83
20,124,ACLGATI,EQ,442000,207243,46.89
20,125,ACSAL,SM,9000,6000,66.67
20,126,ADANIENSOL,EQ,747341,201250,26.93
20,127,ADANIENT,EQ,755607,212923,28.18
20,128,ADANIGREEN,EQ,724439,331440,45.75
20,129,ADANIPORTS,EQ,1853120,558244,30.12
20,130,ADANIPOWER,EQ,3914920,1917174,48.97
20,131,ADFFOODS,EQ,140449,83245,59.27
20,132,ADL,EQ,180,176,97.78
20,133,ADORWELD,EQ,17567,13173,74.99
20,134,ADROITPP,X1,1820,1820,100.00
20,135,ADSL,EQ,163297,60126,36.82
20,136,ADVANIHOTR,EQ,335826,159528,47.50
20,137,ADVENZYMES,EQ,301883,164028,54.33
