MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,IBULHSGFIN,SEC RE NCD 9.65% SR.I,      1019.00,       980.00,       980.00,       980.00,       980.00,                    39200.00,40, ,3,      1063.80,       879.45
N,AG,IBULHSGFIN,SEC RE NCD SR.III,      1057.13,      1030.71,      1030.71,      1030.71,      1030.71,                     4122.84,4, ,1,      1099.00,       880.10
N,AN,IBULHSGFIN,SEC RE NCD 9.71% SR.VIII,       899.00,       899.00,       910.00,       899.00,       903.52,                    31619.00,35, ,3,       999.00,       800.00
N,AP,IBULHSGFIN,SEC RE NCD 9.65% SR I,      1018.00,      1034.00,      1040.00,       980.10,       980.10,                   336268.80,326, ,6,      1148.00,       900.10
N,AZ,IBULHSGFIN,SEC RE NCD 10.15% SR VII,       971.36,       999.00,      1005.00,       999.00,      1005.00,                   209850.00,210, ,3,      1025.00,       835.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       924.62,       924.62,       924.62,       924.62,       924.62,                     2773.86,3, ,1,      1038.00,       865.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       970.00,       979.00,       980.00,       979.00,       980.00,                    48990.00,50, ,3,      1050.00,       934.01
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       990.00,       998.79,       998.79,       975.02,       975.02,                    68945.12,70, ,6,      1007.00,       960.49
N,N1,IIFLSAMFIN,SEC RE NCD 9.60% SR 2,       986.66,       990.00,       990.00,       990.00,       990.00,                     8910.00,9, ,1,      1020.00,       901.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       311.42,       311.42,       313.30,       311.00,       312.31,                  1365714.30,4373, ,14,       318.79,       295.00
N,N2,CHOLAFIN,SEC RE NCD 8.30% SR.III,      1043.00,      1021.00,      1021.00,      1021.00,      1021.00,                   183780.00,180, ,2,      1224.00,       990.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1084.95,      1084.89,      1088.99,      1082.20,      1088.99,                  1010828.79,932, ,9,      1209.99,      1060.00
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1110.12,      1112.00,      1119.00,      1110.00,      1110.30,                   594395.00,535, ,9,      1180.00,      1065.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1081.05,      1114.00,      1114.00,      1098.95,      1098.95,                   550776.50,501, ,3,      1119.90,      1011.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1127.75,      1133.15,      1135.00,      1123.50,      1124.66,                  1254797.10,1115, ,53,      1215.90,      1062.30
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1117.00,      1118.00,      1124.90,      1118.00,      1120.00,                   675495.79,604, ,5,      1177.00,      1062.20
N,N2,NHIT,SEC RE NCD 7.90% STRPP B,       311.00,       311.00,       313.00,       311.00,       311.10,                  1454893.77,4675, ,13,       320.00,       299.00
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        30.09,        30.69,        30.69,        30.10,        30.10,                    93959.93,3119, ,57,        30.69,        25.00
N,N3,CREDITACC,SEC RE NCD 9.60% SR. III,      1005.05,      1000.00,      1000.00,      1000.00,      1000.00,                   100000.00,100, ,15,      1036.70,       985.00
N,N3,IIFCL,8.66% TAX FREE NCD,      1237.00,      1333.00,      1333.00,      1103.00,      1270.00,                   307132.00,242, ,3,      1354.00,      1102.00
N,N3,IIFLSAMFIN,SEC RE NCD 10% SR 4,       992.20,      1005.00,      1006.00,      1005.00,      1006.00,                   110560.00,110, ,2,      1010.00,       973.19
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       255.00,       255.00,       255.00,       250.70,       250.70,                     2762.00,11, ,2,       268.55,       218.00
N,N3,NHIT,SEC RE NCD 7.90% STRPP C,       422.00,       420.00,       420.00,       417.00,       417.67,                  1818659.00,4354, ,13,       428.46,       392.00
N,N3,PFC,7.60% TAX FREE NCD,      1267.00,      1266.99,      1266.99,      1265.65,      1265.65,                   127845.39,101, ,2,      1279.84,      1119.01
N,N4,CHOLAFIN,SEC RE NCD 8.40% SR.V,      1025.00,      1025.00,      1025.00,      1025.00,      1025.00,                  1025000.00,1000, ,1,      1070.00,       995.00
N,N4,IIFCL,8.91% TAX FREE NCD,      1280.90,      1278.01,      1278.01,      1278.01,      1278.01,                   191701.50,150, ,1,      1359.90,      1241.02
N,N4,IIFLSAMFIN,SEC RE NCD 10.03% SR 5,      1005.99,      1000.06,      1000.06,      1000.00,      1000.00,                   100003.00,100, ,8,      1018.99,       960.00
N,N4,IIHFL,UNSEC RE NCD 10% SR.I,       983.00,       982.00,       983.00,       982.00,       983.00,                    54993.00,56, ,2,      1149.00,       937.00
N,N4,IRFC,7.34 NCD 19FEB28 TR1 SR2,      1093.00,      1094.00,      1094.00,      1094.00,      1094.00,                    10940.00,10, ,1,      1169.90,      1050.50
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1002.00,      1010.00,      1010.00,      1010.00,      1010.00,                    10100.00,10, ,2,      1100.01,       951.00
N,N4,UGROCAP,SEC RED NCD 10.40% SR.III,       996.00,       996.00,       996.90,       996.00,       996.90,                   688603.20,691, ,25,      1014.80,       951.00
N,N5,ABFL,SEC RE NCD 8.10% SR VI,      1039.43,      1040.00,      1040.00,      1040.00,      1040.00,                   353600.00,340, ,2,      1125.00,       993.00
N,N5,CREDITACC,SEC RE NCD 10% SR. V,      1018.95,      1002.20,      1002.20,      1001.00,      1002.20,                   211319.00,211, ,6,      1072.00,       888.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       911.00,       915.00,       915.00,       912.20,       912.20,                   198078.60,217, ,5,       970.00,       825.80
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1083.17,      1081.00,      1081.00,      1081.00,      1081.00,                    54050.00,50, ,1,      1154.98,      1067.25
N,N5,IBULHSG,SEC RE NCD 9.25% SR II,       973.97,       975.00,       975.00,       973.97,       973.97,                    58469.10,60, ,5,      1110.00,       940.10
N,N5,IIFLSAMFIN,SEC RE NCD 10.50% SR 6,       995.00,       992.00,       995.00,       992.00,       995.00,                   294220.00,296, ,4,      1050.00,       965.00
N,N5,IIHFL,UNSEC RE NCD 9.60% SR.II,       934.01,       937.00,       937.00,       929.00,       932.32,                  2079058.50,2227, ,26,      1006.00,       911.00
N,N5,NHBTF2014,BOND 8.88%PA TF TR-I S 2B,      5944.00,      5944.00,      5944.00,      5944.00,      5944.00,                    23776.00,4, ,1,      6150.00,      5215.00
N,N5,NIDO,SEC RED NCD 9.57% SR. V,       943.00,       950.15,       980.00,       950.15,       960.00,                    48003.75,50, ,5,      1024.90,       894.01
N,N5,PFC,8.30% TAX FREE NCD,      1109.00,      1109.60,      1114.00,      1109.60,      1114.00,                  1125096.00,1010, ,5,      1179.90,      1054.00
N,N5,POONAWALLA,SEC RED NCD SR. V,      1611.11,      1615.00,      1615.00,      1615.00,      1615.00,                   250325.00,155, ,1,      1615.00,      1397.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       924.00,       920.00,       920.00,       920.00,       920.00,                    18400.00,20, ,1,      1020.00,       833.50
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,       970.00,       970.00,       970.00,       950.00,       970.00,                   113369.00,117, ,10,      1078.00,       875.20
N,N6,IIHFL,UNSEC RE NCD 0% SR.III,      1116.11,      1119.23,      1119.23,      1119.23,      1119.23,                    11192.30,10, ,1,      1299.90,      1046.60
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1285.00,      1279.00,      1286.00,      1250.50,      1250.50,                   386855.43,305, ,4,      1399.80,      1235.75
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1162.05,      1165.00,      1174.00,      1164.90,      1167.26,                  2931521.35,2514, ,32,      1250.00,      1138.00
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      6650.00,      6667.00,      6681.00,      6650.00,      6678.50,                  1441708.00,216, ,10,      7000.00,      5775.00
