Confirmed list of securities to be auctioned in A 2024066 to be held on Apr 08 2024.

Sr No,Symbol,Series,Total Qty
1,63MOONS,EQ,315
2,ADANIPOWER,EQ,3
3,ALKYLAMINE,EQ,83
4,ALLCARGO,EQ,500
5,APOLLOHOSP,EQ,9
6,ARVEE,EQ,549
7,ARVIND,EQ,11
8,ASAL,EQ,3
9,ASALCBR,EQ,1
10,ASHOKLEY,EQ,3
11,ASIANENE,EQ,40
12,ASIANPAINT,EQ,206
13,ASTERDM,EQ,1
14,ATLANTAA,EQ,238
15,AUBANK,EQ,697
16,AVG,EQ,1
17,BALKRISIND,EQ,68
18,BALMLAWRIE,EQ,1
19,BANCOINDIA,EQ,9
20,BEARDSELL,EQ,1318
21,BEL,EQ,100
22,BHARATGEAR,EQ,125
23,BIL,EQ,1600
24,BOMDYEING,EQ,85
25,BTML,EQ,200
26,CANBK,EQ,625
27,CANTABIL,EQ,50
28,CELEBRITY,EQ,2
29,CHOLAFIN,EQ,367
30,CINEVISTA,EQ,5542
31,CLSEL,EQ,1100
32,CMSINFO,EQ,28
33,COCHINSHIP,EQ,93
34,COFFEEDAY,EQ,1
35,CONCOR,EQ,11
36,COSMOFIRST,EQ,1
37,CREATIVE,EQ,6
38,CUB,EQ,350
39,DBSTOCKBRO,EQ,10
40,DCBBANK,EQ,10
41,DCXINDIA,EQ,1
42,DEEPENR,EQ,400
43,DEVIT,EQ,2805
44,DIXON,EQ,1
45,DLF,EQ,1649
46,DMCC,EQ,81
47,EGOLD,EQ,113
48,EICHERMOT,EQ,2
49,ELDEHSG,EQ,500
50,EMAMIPAP,EQ,50
51,EMSLIMITED,EQ,289
52,EMUDHRA,EQ,50
53,EPACK,EQ,80
54,ESCONET,SM,1600
55,ESSARSHPNG,EQ,7104
56,FCSSOFT,EQ,1501
57,FEDERALBNK,EQ,1
58,FORTIS,EQ,5
59,GENSOL,EQ,6
60,GICHSGFIN,EQ,100
61,GMDCLTD,EQ,10
62,GMRINFRA,EQ,1847
63,GMRP&UI,EQ,14674
64,GODREJAGRO,EQ,349
65,GODREJIND,EQ,10
66,GOKEX,EQ,29
67,GOLDETFADD,EQ,362
68,GOLDSHARE,EQ,84
69,GOLDTECH,EQ,32
70,GRAVITA,EQ,193
71,GSLSU,EQ,1
72,GSPL,EQ,265
73,GTLINFRA,EQ,9003
74,HARIOMPIPE,EQ,1
75,HCC,EQ,300
76,HCLTECH,EQ,18
77,HDFCBANK,EQ,119
78,HDFCNEXT50,EQ,8
79,HECPROJECT,EQ,1
80,HIKAL,EQ,3
81,HILTON,EQ,447
82,HINDALCO,EQ,10
83,HINDCOPPER,EQ,1250
84,HOVS,EQ,2927
85,HUDCO,EQ,166
86,IBREALEST,EQ,4256
87,IBULHSGFIN,ZY,100
88,ICICIPRULI,EQ,96
89,IDBI,EQ,945
90,IDEA,EQ,70281
91,IDFCFIRSTB,EQ,1050
92,IFCI,EQ,1
93,IMAGICAA,EQ,200
94,INDHOTEL,EQ,2
95,INDOAMIN,EQ,279
96,INDOBORAX,EQ,101
97,INDRAMEDCO,EQ,1154
98,INDSWFTLTD,EQ,973
99,INDUSINDBK,EQ,2
100,IPCALAB,EQ,123
101,IPL,EQ,8630
102,IRB,EQ,1
103,IRCON,EQ,20
104,IRCTC,EQ,10
105,IREDA,EQ,30
106,IRIS,EQ,8
107,ITC,EQ,189
108,IZMO,EQ,1214
109,JAICORPLTD,EQ,3
110,JINDALSTEL,EQ,45
111,JIOFIN,EQ,7147
112,JSWENERGY,EQ,1
113,JSWSTEEL,EQ,5
114,KAYA,EQ,1
115,KBCGLOBAL,EQ,8000
116,KEYFINSERV,EQ,277
117,KSL,EQ,1
118,LASA,EQ,400
119,LTGILTBEES,EQ,711
120,LTTS,EQ,3
121,M&M,EQ,25
122,MAGADSUGAR,EQ,2
123,MAGNUM,EQ,1031
124,MAZDOCK,EQ,10
125,MBLINFRA,EQ,200
126,MEDIASSIST,EQ,25
127,MHLXMIRU,EQ,228
128,MSUMI,EQ,500
129,MTNL,EQ,100
130,NAGAFERT,EQ,12136
131,NAM-INDIA,EQ,338
132,NATIONALUM,EQ,30
133,NBCC,EQ,500
134,NCC,EQ,13
135,NFL,EQ,280
136,NHPC,EQ,12
137,NIITLTD,EQ,450
138,NIITMTS,EQ,1
139,NITINSPIN,EQ,1
140,NLCINDIA,EQ,1500
141,NXST,RR,5
142,OMAXE,EQ,442
143,OSWALAGRO,EQ,68
144,OSWALSEEDS,EQ,553
145,PAISALO,EQ,708
146,PANSARI,EQ,4
147,PARACABLES,EQ,505
148,PARSVNATH,EQ,300
149,PAYTM,EQ,54
150,PCJEWELLER,EQ,4900
151,PHARMABEES,EQ,55
152,PITTIENG,EQ,100
153,PLASTIBLEN,EQ,1
154,PNB,EQ,6803
155,PNCINFRA,EQ,30
156,POWERGRID,EQ,1
157,PPLPHARMA,EQ,5050
158,PRICOLLTD,EQ,1
159,PSB,EQ,100
160,PSUBNKBEES,EQ,15
161,PVP,EQ,352
162,RALLIS,EQ,25
163,RAMCOCEM,EQ,274
164,RAMCOSYS,EQ,71
165,RATNAVEER,EQ,230
166,RBLBANK,EQ,50
167,RECLTD,EQ,290
168,REDINGTON,EQ,700
169,REDTAPE,EQ,5000
170,RITES,EQ,389
171,ROHLTD,EQ,2
172,RUCHINFRA,EQ,3930
173,RVNL,EQ,90
174,SARDAEN,EQ,50
175,SBICARD,EQ,50
176,SBIN,EQ,1
177,SCI,EQ,200
178,SCILAL,EQ,3301
179,SELMC,EQ,336
180,SEPC,EQ,133017
181,SETCO,EQ,5000
182,SFL,EQ,5
183,SHAH,EQ,2859
184,SHEMAROO,EQ,4
185,SHOPERSTOP,EQ,1
186,SHREDIGCEM,EQ,3000
187,SHRIRAMPPS,EQ,266
188,SIEMENS,EQ,100
189,SILVERBEES,EQ,200
190,SKIPPER,EQ,300
191,SKMEGGPROD,EQ,810
192,SOBHA,EQ,354
193,SOLARA,EQ,1
194,SPCENET,EQ,9499
195,SRF,EQ,500
196,STARHEALTH,EQ,1
197,SUBEXLTD,EQ,3000
198,SURANASOL,EQ,201
199,SWSOLAR,EQ,20
200,TATACHEM,EQ,201
201,TATACOMM,EQ,5
202,TATAELXSI,EQ,20
203,TATAMOTORS,EQ,70
204,TATAPOWER,EQ,251
205,TATASTEEL,EQ,185
206,TATATECH,EQ,15
207,TECHM,EQ,289
208,TECHNOE,EQ,2000
209,TITAGARH,EQ,30
210,TORNTPOWER,EQ,20
211,TRIDENT,EQ,8951
212,UCOBANK,EQ,601
213,UFLEX,EQ,2
214,UNICHEMLAB,EQ,100
215,UNIDT,EQ,2
216,UNOMINDA,EQ,1
217,UTTAMSUGAR,EQ,15
218,VAKRANGEE,EQ,1505
219,VALIANTORG,EQ,2
220,VEDL,EQ,424
221,VIMTALABS,EQ,2
222,WABAG,EQ,10
223,WEL,EQ,1
224,WEWIN,EQ,5482
225,YATRA,EQ,1
226,YESBANK,EQ,46
227,ZENITHEXPO,EQ,1
228,ZENITHSTL,EQ,3110
229,ZENTEC,EQ,120
230,ZOMATO,EQ,410
