Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12072024,2287063350,0002488
Trade Date <12-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,1,1,100.00
20,2,0MOFSL27,N3,459,459,100.00
20,3,1003ISFL28,N4,1260,1260,100.00
20,4,1015ECL29,NR,1254,1041,83.01
20,5,1015IHF28B,AZ,283,249,87.99
20,6,1018GS2026,GS,4347,4347,100.00
20,7,1025IHF34,Z8,11,11,100.00
20,8,1025UCL25,N8,2,2,100.00
20,9,1040UCL25,N4,101,101,100.00
20,10,1049DLS25A,Y5,5,5,100.00
20,11,1050NFL26,N7,40,40,100.00
20,12,1050UCL25,N7,235,235,100.00
20,13,105IIFL29,N7,10,10,100.00
20,14,105UCL2026,NB,350,350,100.00
20,15,1060ECL29,NS,15,15,100.00
20,16,1065NFL27,NC,100,100,100.00
20,17,10IHFL30A,BV,50,50,100.00
20,18,10IIFL28,N4,2160,1770,81.94
20,19,10IIFL28A,NE,66,66,100.00
20,20,10NFL25,N9,58,58,100.00
20,21,10NIDO26,N6,107,107,100.00
20,22,182D010824,TB,1500,1500,100.00
20,23,182D020125,TB,600,600,100.00
20,24,182D150824,TB,200,100,50.00
20,25,182D250724,TB,1200,600,50.00
20,26,182D261224,TB,100,100,100.00
20,27,182D281124,TB,100,100,100.00
20,28,182D290824,TB,200,200,100.00
20,29,20MICRONS,EQ,181272,77476,42.74
20,30,360ONE,EQ,490486,328992,67.07
20,31,364D020125,TB,1200,1200,100.00
20,32,364D020525,TB,2000,1000,50.00
20,33,364D030725,TB,5100,5100,100.00
20,34,364D051224,TB,100,100,100.00
20,35,364D090125,TB,2100,2100,100.00
20,36,364D110425,TB,200,100,50.00
20,37,364D120625,TB,6600,6600,100.00
20,38,364D160125,TB,3100,3100,100.00
20,39,364D190625,TB,200,100,50.00
20,40,364D230125,TB,1400,700,50.00
20,41,364D300125,TB,2000,2000,100.00
20,42,3IINFOLTD,EQ,1902733,717461,37.71
20,43,3MINDIA,EQ,2374,989,41.66
20,44,3PLAND,EQ,27332,18991,69.48
20,45,563GS2026,GS,3300,2000,60.61
20,46,574GS2026,GS,4,4,100.00
20,47,5PAISA,EQ,64064,24468,38.19
20,48,63MOONS,EQ,61863,36879,59.61
20,49,667GS2035,GS,19,19,100.00
20,50,676GS2061,GS,7611,7611,100.00
20,51,689GS2025,GS,100,100,100.00
20,52,699GS2051,GS,5111,5111,100.00
20,53,702GS2027,GS,200,200,100.00
20,54,704GS2029,GS,400,400,100.00
20,55,706GS2028,GS,1115,1115,100.00
20,56,710GS2029,GS,20625,20625,100.00
20,57,717GS2030,GS,20852,20431,97.98
20,58,718GS2033,GS,1094,1094,100.00
20,59,718GS2037,GS,1519,1519,100.00
20,60,71GS2034,GS,200,200,100.00
20,61,725GS2063,GS,23213,23103,99.53
20,62,726GS2032,GS,157449,149449,94.92
20,63,726GS2033,GS,14169,14169,100.00
20,64,729NHAI26,NC,1,1,100.00
20,65,732GS2030,GS,1407,1407,100.00
20,66,733GS2026,GS,11197,10997,98.21
20,67,734GS2064,GS,300,300,100.00
20,68,734IRFC28,N4,619,522,84.33
20,69,735NHAI31,N9,799,799,100.00
20,70,736GS2052,GS,23512,23500,99.95
20,71,737GS2028,GS,6215,6115,98.39
20,72,737NTPC35C,NA,1,1,100.00
20,73,738GS2027,GS,124497,124497,100.00
20,74,739NHAI26,N8,3,2,66.67
20,75,73GS2053,GS,4300,4300,100.00
20,76,741GS2036,GS,44016,43614,99.09
20,77,746GS2073,GS,300100,300100,100.00
20,78,74GS2062,GS,139,138,99.28
20,79,750IRFC35,NK,1013,1013,100.00
20,80,751HUDCO28,N5,500,500,100.00
20,81,753IRFC30,NJ,140,140,100.00
20,82,754GS2036,GS,309095,309095,100.00
20,83,757GS2033,GS,1000,1000,100.00
20,84,762GS2039,GS,1000,1000,100.00
20,85,764HUDCO31,N8,318,293,92.14
20,86,764IRFC31,NO,1378,1230,89.26
20,87,764NABAR31,N2,490,460,93.88
20,88,769HUDCO31,N9,181,181,100.00
20,89,769NHAI31,NE,160,160,100.00
20,90,76NHAI31,NA,2842,2490,87.61
20,91,774IREDA31,N7,611,611,100.00
20,92,78ABFL33,N4,50,50,100.00
20,93,79NHIT35,N1,1628,1628,100.00
20,94,79NHIT40,N2,2544,1363,53.58
20,95,79NHIT47,N3,1101,1101,100.00
