Sr. No,Symbol,Series,Security Name,From,To
1,GENCON,BE,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED,10,5
2,HRHNEXT,SM,HRH NEXT SERVICES LIMITED,20,10
3,IVP,BE,IVP LIMITED,20,5
4,IZMO,EQ,IZMO LIMITED,20,10
5,RETAIL,EQ,JHS SVENDGAARD RETAIL VENTURES LIMITED,20,10
6,MEDIORG,SM,MEDICAMEN ORGANICS LIMITED,5,20
7,PANACHE,BE,PANACHE DIGILIFE LIMITED,5,2
8,SABEVENTS,BE,SAB EVENTS & GOVERNANCE NOW MEDIA LIMITED,5,2
