Confirmed list of securities to be auctioned in A 2024130 to be held on Jul 12 2024.

Sr No,Symbol,Series,Total Qty
1,AARTIIND,EQ,12
2,AAVAS,EQ,7
3,ABB,EQ,6
4,ABCAPITAL,EQ,60
5,ABGSEC,EQ,1
6,ADANIENT,EQ,46
7,ADANIGREEN,EQ,16
8,ADANIPORTS,EQ,22
9,ADANIPOWER,EQ,650
10,AIAENG,EQ,2
11,AIMTRON,SM,800
12,ALEMBICLTD,EQ,40
13,ALMONDZ,EQ,1
14,ALPEXSOLAR,SM,400
15,AMBUJACEM,EQ,213
16,AMIORG,EQ,1
17,ANIKINDS,EQ,170
18,APARINDS,EQ,3
19,APLAPOLLO,EQ,14
20,APOLLOHOSP,EQ,1
21,APOLLOTYRE,EQ,37
22,APTECHT,EQ,3481
23,ARVIND,EQ,51
24,ARVSMART,EQ,1
25,ASHOKA,EQ,3
26,ASIANPAINT,EQ,1
27,ASTERDM,EQ,10
28,ASTRAL,EQ,13
29,AUROPHARMA,EQ,13
30,AVG,EQ,1
31,BAJFINANCE,EQ,42
32,BALAMINES,EQ,12
33,BALPHARMA,EQ,50
34,BANSALWIRE,EQ,20
35,BASML,EQ,274
36,BBTC,EQ,16
37,BDL,EQ,17
38,BEL,EQ,23
39,BHEL,EQ,1169
40,BLAL,EQ,4000
41,BLS,EQ,33
42,BLUEJET,EQ,40
43,BLUESTARCO,EQ,28
44,BORORENEW,EQ,77
45,BPCL,EQ,214
46,BRITANNIA,EQ,2
47,BSE,EQ,15
48,CAMPUS,EQ,249
49,CANFINHOME,EQ,11
50,CELEBRITY,EQ,269
51,CENTEXT,EQ,3635
52,CENTRUM,EQ,5000
53,CENTURYTEX,EQ,3
54,CGCL,EQ,66
55,CGPOWER,EQ,39
56,CHALET,EQ,5
57,CHAMBLFERT,EQ,1000
58,COALINDIA,EQ,4084
59,COASTCORP,EQ,1
60,COCHINSHIP,EQ,21309
61,CTE,EQ,27
62,CYIENTDLM,EQ,1
63,DABUR,EQ,31
64,DBREALTY,EQ,1
65,DCMNVL,EQ,138
66,DCMSHRIRAM,EQ,2
67,DCXINDIA,EQ,9
68,DEEPAKFERT,EQ,30
69,DELHIVERY,EQ,53
70,DELTACORP,EQ,279
71,DHUNINV,EQ,2
72,DIVISLAB,EQ,4
73,DLF,EQ,400
74,DMART,EQ,61
75,DREDGECORP,EQ,230
76,DRREDDY,EQ,4
77,DSSL,EQ,1
78,ECLERX,EQ,1
79,EMAMILTD,EQ,2
80,EMAMIPAP,EQ,200
81,EMBASSY,RR,304
82,EMBDL,EQ,1000
83,ENGINERSIN,EQ,35
84,ESSARSHPNG,EQ,4095
85,EXIDEIND,EQ,9
86,FDC,EQ,9
87,FEDERALBNK,EQ,10
88,FIVESTAR,EQ,2
89,GEECEE,EQ,1
90,GENUSPAPER,EQ,5000
91,GEOJITFSL,EQ,4244
92,GEPIL,EQ,102
93,GICRE,EQ,9
94,GLAND,EQ,2
95,GLAXO,EQ,1
96,GLS,EQ,9150
97,GMRP&UI,EQ,8392
98,GNFC,EQ,3
99,GOCOLORS,EQ,465
100,GODFRYPHLP,EQ,10
101,GODREJAGRO,EQ,82
102,GOKEX,EQ,1
103,GPIL,EQ,32
104,GPPL,EQ,500
105,GREAVESCOT,EQ,155
106,GRSE,EQ,6109
107,GSEC10YEAR,EQ,10
108,GSFC,EQ,105
109,HAL,EQ,27
110,HAPPSTMNDS,EQ,10
111,HAPPYFORGE,EQ,1
112,HAVELLS,EQ,108
113,HAVISHA,EQ,3
114,HBLPOWER,EQ,99
115,HCLTECH,EQ,11
116,HDFCBANK,EQ,1
117,HFCL,EQ,85
118,HILTON,EQ,68
119,HINDCOMPOS,EQ,4
120,HINDCOPPER,EQ,430
121,HINDOILEXP,EQ,606
122,HINDPETRO,EQ,36
123,HITECH,EQ,49
124,HPL,EQ,89233
125,HSCL,EQ,33
126,IBULHSGFIN,EQ,1391
127,ICEMAKE,EQ,24
128,ICICIBANK,EQ,19
129,ICICIPRULI,EQ,28
130,IGL,EQ,98
131,IIFLZC28B,Y1,21
132,INDHOTEL,EQ,39
133,INDIACEM,EQ,285
134,INDIANB,EQ,7
135,INDIGO,EQ,10
136,INDIGOPNTS,EQ,5
137,INDOWIND,EQ,1357
138,INDUSTOWER,EQ,425
139,INOXWIND,EQ,100
140,INVENTURE,EQ,1073
141,IOB,EQ,2500
142,IPCALAB,EQ,1
143,IRCON,EQ,113
144,IRCTC,EQ,76
145,IREDA,EQ,600
146,IRFC,EQ,195
147,ITC,EQ,985
148,ITDC,EQ,100
149,IZMO,EQ,11
150,JAYBARMARU,EQ,100
151,JAYSREETEA,EQ,2
152,JISLJALEQS,EQ,50
153,JKPAPER,EQ,21
154,JOCIL,EQ,8
155,JSL,EQ,121
156,JSWENERGY,EQ,8
157,JSWSTEEL,EQ,34
158,JUBLPHARMA,EQ,1
159,JUSTDIAL,EQ,8
160,JYOTHYLAB,EQ,1000
161,K2INFRA,SM,1200
162,KALYANKJIL,EQ,160
163,KARURVYSYA,EQ,4
164,KCPSUGIND,EQ,150213
165,KEC,EQ,6
166,KECL,EQ,9477
167,KELLTONTEC,EQ,303
168,KERNEX,EQ,2400
169,KKCL,EQ,1
170,KNRCON,EQ,6
171,KONSTELEC,SM,1000
