Sr. No,Symbol,Series,Security Name,From,To
1,VINNY,BE,VINNY OVERSEAS LIMITED,10,5
2,KRITINUT,BE,KRITI NUTRIENTS LIMITED,20,5
3,ASHALOG,SM,ASHAPURA LOGISTICS LIMITED,5,20
4,BULKCORP,SM,BULKCORP INTERNATIONAL LIMITED,5,20
5,RAJINDLTD,SM,RAJPUTANA INDUSTRIES LIMITED,5,20
6,SSEGL,SM,SATHLOKHAR SYNERGYS E&C GLOBAL LIMITED,5,20
7,TARAPUR,BE,TARAPUR TRANSFORMERS LIMITED,5,2
