Confirmed list of securities to be auctioned in A 2024156 to be held on Aug 21 2024.

Sr No,Symbol,Series,Total Qty
1,AARTECH,EQ,246
2,ABAN,EQ,2
3,ABCAPITAL,EQ,100
4,ABSLAMC,EQ,178
5,ADANIENSOL,EQ,10
6,ADANIENT,EQ,7
7,ADANIGREEN,EQ,150
8,ADSL,EQ,30
9,ADVENZYMES,EQ,1
10,AIRTELPP,E1,39
11,AJOONI,EQ,1000
12,AKSHAR,EQ,6330
13,AMBICAAGAR,EQ,2745
14,ANGELONE,EQ,10
15,ASHOKLEY,EQ,10
16,ASTERDM,EQ,4
17,ATGL,EQ,1
18,AUROPHARMA,EQ,5428
19,AWFIS,EQ,1
20,AWL,EQ,70
21,BAJFINANCE,EQ,12
22,BALKRISIND,EQ,18
23,BALRAMCHIN,EQ,305
24,BALUFORGE,EQ,302
25,BANDHANBNK,EQ,1
26,BARBEQUE,EQ,20
27,BERGEPAINT,EQ,15
28,BLS,EQ,101
29,BRITANNIA,EQ,14
30,BSE,EQ,5
31,CAPLIPOINT,EQ,1
32,CDSL,EQ,117
33,CENTURYTEX,EQ,2
34,CGCL,EQ,1
35,CHAMBLFERT,EQ,10
36,CHEMFAB,EQ,1
37,COLPAL,EQ,24
38,CSLFINANCE,EQ,3
39,CYBERMEDIA,EQ,218
40,CYIENT,EQ,50
41,DANGEE,EQ,79
42,DBOL,EQ,1
43,DCW,EQ,100
44,DEEPINDS,EQ,44
45,DRREDDY,EQ,21
46,DUCON,EQ,30709
47,EDELWEISS,EQ,10
48,EGOLD,EQ,136
49,EKC,EQ,133
50,EMAMILTD,EQ,10
51,EXIDEIND,EQ,865
52,FEDERALBNK,EQ,109
53,FINEORG,EQ,2
54,FOODSIN,EQ,73
55,FSL,EQ,1
56,GABRIEL,EQ,85
57,GANESHBE,EQ,400
58,GATECH,EQ,50000
59,GENSOL,EQ,50
60,GHCL,EQ,20
61,GHCLTEXTIL,EQ,450
62,GLAND,EQ,25
63,GLOBUSSPR,EQ,10
64,GMDCLTD,EQ,1
65,GMRP&UI,EQ,182
66,GODFRYPHLP,EQ,3
67,GODREJIND,EQ,1
68,GODREJPROP,EQ,24
69,GOKULAGRO,EQ,30
70,GPPL,EQ,1000
71,GPTHEALTH,EQ,451
72,GRAPHITE,EQ,10
73,GREENPANEL,EQ,10
74,GSEC10ABSL,EQ,9
75,GULPOLY,EQ,17
76,HCLTECH,EQ,11
77,HDFCAMC,EQ,10
78,HDFCLIFE,EQ,5
79,HGINFRA,EQ,1
80,HINDALCO,EQ,67
81,HIRECT,EQ,66
82,HOACFOODS,SM,3000
83,HOVS,EQ,1026
84,HTMEDIA,EQ,25
85,ICICIGI,EQ,28
86,IDEA,EQ,3008
87,INDIACEM,EQ,50
88,INDIAMART,EQ,103
89,INDOTHAI,EQ,1936
90,INDUSTOWER,EQ,792
91,IOLCP,EQ,25
92,IPCALAB,EQ,31
93,IRB,EQ,200
94,ISHAN,SM,48000
95,IXIGO,EQ,495
96,JGCHEM,EQ,10825
97,JHS,EQ,218
98,JIOFIN,EQ,162
99,JSWINFRA,EQ,5
