1,AARTIPHARM,INE0LRU01027,633.35,20
2,DEEPAKNTR,INE288B01029,2889.55,20
3,TVSSCS,INE395N01027,189.73,20
4,NFL,INE870D01012,133.35,23.63
5,MARUTI,INE585B01010,12214.95,9
6,RAJESHEXPO,INE343B01030,294.05,20
7,BLUESTARCO,INE472A01039,1707.55,20
8,SGBJAN29IX,IN0020200377,7464.77,10
9,ITI,INE248A01017,291.8,23.11
10,BECTORFOOD,INE495P01012,1458.1,20
11,SGBMAR25,IN0020160126,7470,10
12,INDIAGLYCO,INE560A01015,1265.1,20
13,PGEL,INE457L01029,531.75,21.36
14,SGBSEP27,IN0020190115,7444,10
15,SGBNOV25VI,IN0020170083,7320,10
16,RECLTD,INE020B01018,599.9,21.35
17,SGBAUG27,IN0020190107,7600,10
18,SGBMAY26,IN0020180033,7450,10
19,FLUOROCHEM,INE09N301011,3283.35,20
20,PAGEIND,INE761H01022,40924.3,20
21,EICHERMOT,INE066A01021,4883.25,10.01
22,GUJALKALI,INE186A01019,755.85,20
23,NMDC,INE584A01023,224.58,20
24,KIRLOSENG,INE146L01010,1352,20
25,MOIL,INE490G01020,405.85,21.42
26,ANANTRAJ,INE242C01024,593.55,20
27,TIINDIA,INE974X01010,4113.55,20
28,CHAMBLFERT,INE085A01013,505.35,20
29,SGBNOV25,IN0020170091,7400,10
30,RCF,INE027A01015,190.27,22.67
31,NCC,INE868B01028,317.9,21.07
32,STOVEKRAFT,INE00IN01015,764.15,20
33,VENUSPIPES,INE0JA001018,2207.05,20
34,TITAN,INE280A01028,3474.9,9.18
35,BASF,INE373A01013,6497.95,20
36,NIFTYIETF,INF109K012R6,274.14,6
37,HDFCBANK,INE040A01034,1637.7,9
38,HINDALCO,INE038A01020,672.9,13
39,LIQUIDBEES,INF732E01037,1000,5
40,POWERINDIA,INE07Y701011,12405.9,20
41,TATACONSUM,INE192A01025,1171.2,9.01
42,SUBEXLTD,INE754A01055,30.33,21.85
43,SGBMAR30X,IN0020210319,7878.69,10
44,TANLA,INE483C01032,924.85,20
45,TORNTPHARM,INE685A01028,3362.5,20
46,YESBANK,INE528G01035,24.51,20
47,COLPAL,INE259A01022,3557.2,20
48,NRBBEARING,INE349A01021,317.7,20
49,ROSSARI,INE02A801020,915.1,20
50,SGBJUN30,IN0020220045,7757.82,10
51,SHRIRAMPPS,INE217L01019,108.62,20
52,SGBOCT25IV,IN0020170067,7350,10
53,DMART,INE192R01011,5079.2,20
54,SULA,INE142Q01026,484.65,20
55,ABSLLIQUID,INF209KB18T9,1000.01,5
56,INDUSTOWER,INE121J01017,428.3,20
57,RICOAUTO,INE209B01025,120.78,22.94
58,UCOBANK,INE691A01018,52.2,20.52
59,DOMS,INE321T01012,2274.15,20
60,JUNIORBEES,INF732E01045,788.89,6.3
61,KFINTECH,INE138Y01010,1003.3,20
62,FORTIS,INE061F01013,528.8,20
63,BERGEPAINT,INE463A01038,568,20
64,OIL,INE274J01014,672.7,20
65,ITC,INE154A01025,498.8,9
66,EMAMILTD,INE548C01032,799.5,20
67,EBBETF0431,INF754K01LE1,1245.28,20
68,IMFA,INE919H01018,682.15,20.1
69,3MINDIA,INE470A01017,35275.8,20
70,CONFIPET,INE552D01024,85.67,20
71,GUJGASLTD,INE844O01030,588,20
72,SETF10GILT,INF200KA1JT1,236.68,10
73,WHIRLPOOL,INE716A01013,2061.6,20
74,SOTL,INE035D01020,581.65,20
75,LTF,INE498L01015,167.36,20
76,VTL,INE825A01020,486.8,20
77,ICICIB22,INF109KB15Y7,117.41,20
78,JYOTHYLAB,INE668F01031,563.7,20
79,INDIANB,INE562A01011,558.5,20
80,MANKIND,INE634S01028,2358.15,20
81,GMDCLTD,INE131A01031,368.05,22.49
82,ASTRAL,INE006I01046,1896.75,20
83,SONACOMS,INE073K01018,699.6,20
84,HAVELLS,INE176B01034,1889.7,20
85,INTELLECT,INE306R01017,995.5,20
86,SAFARI,INE429E01023,2343.9,20
87,PFIZER,INE182A01018,5901.9,20
88,MCX,INE745G01035,4774.35,20
89,DRREDDY,INE089A01023,6965.35,9
