1,AARTIPHARM,INE0LRU01027,513.1,20
2,HEALTHIETF,INF109KC1Q72,121.72,20
3,JLHL,INE682M01012,1234.15,20
4,DPSCLTD,INE360C01024,18.1,23.78
5,PONNIERODE,INE838E01017,442.65,20
6,DEEPAKNTR,INE288B01029,2430.55,20
7,THANGAMAYL,INE085J01014,1315.15,20
8,NAVNETEDUL,INE060A01024,147.1,20
9,TVSSCS,INE395N01027,178.35,20
10,RELINFRA,INE036A01016,177.9,26.98
11,NFL,INE870D01012,104.1,20.82
12,PROZONER,INE195N01013,34.4,23.6
13,JAYAGROGN,INE785A01026,251.2,20
14,MARUTI,INE585B01010,12817.5,9
15,SWANENERGY,INE665A01038,620.4,23.09
16,ALBERTDAVD,INE155C01010,1195.85,20
17,ASAHISONG,INE228I01012,369.7,20
18,KMSUGAR,INE157H01023,41,23.22
19,ASHIMASYN,INE440A01010,22.35,24.59
20,SIGIND,INE529F01035,75.3,22.94
21,ESG,INF769K01GS9,37.76,20
22,YUKEN,INE384C01016,1286.85,20
23,RAJESHEXPO,INE343B01030,317.35,20
24,IGPL,INE204A01010,541.55,20
25,BLUESTARCO,INE472A01039,1496.15,20
26,SGBJAN29IX,IN0020200377,7085.09,10
27,ITI,INE248A01017,307,25.57
28,RUSTOMJEE,INE263M01029,689.95,20
29,BECTORFOOD,INE495P01012,1276.35,20
30,SGBMAR25,IN0020160126,7375,10
31,MOVALUE,INF247L01BE5,100.43,20
32,INDIAGLYCO,INE560A01015,840.15,20
33,MIDQ50ADD,INF740KA1QL0,217.58,20
34,TRIGYN,INE948A01012,116.35,20.8
35,VSTTILLERS,INE764D01017,3664.55,20
36,SGBSEP27,IN0020190115,7100.5,10
37,SGBNOV25VI,IN0020170083,7199,10
38,RECLTD,INE020B01018,507.15,20
39,AXISCETF,INF846K016C7,105.96,20
40,IDFNIFTYET,INF194KA1U07,243.99,8.53
41,SGBAUG27,IN0020190107,7569,10
42,VERANDA,INE0IQ001011,174.35,21.99
43,JUBLINDS,INE645L01011,1157.3,22.58
44,PASUPTAC,INE818B01023,37.75,21.37
45,CENTRUM,INE660C01027,38.4,24.73
46,UCAL,INE139B01016,179.35,20
47,SGBMAY26,IN0020180033,7225,10
48,BLUEJET,INE0KBH01020,387.8,20
49,FLUOROCHEM,INE09N301011,3623.75,20
50,DHUNINV,INE320L01011,1250.5,22.22
51,GSEC10IETF,INF109KC18O0,227.4,10
52,STARPAPER,INE733A01018,245,20
53,GOLDCASE,INF0R8F01042,11.56,20
54,CHEMPLASTS,INE488A01050,499.5,20
55,PAGEIND,INE761H01022,34784.05,20
56,GOKULAGRO,INE314T01025,128.15,20
57,RUSHIL,INE573K01017,314.6,20
58,EICHERMOT,INE066A01021,4597.4,10.36
59,VISHNU,INE270I01022,307.35,20
60,GUJALKALI,INE186A01019,792.2,20
61,NMDC,INE584A01023,254.4,20
62,KIRLOSENG,INE146L01010,1022.35,20
63,DHANI,INE274G01010,52.05,23.82
64,PNC,INE392B01011,65.4,25.16
65,MOIL,INE490G01020,406.2,20
66,NIFMID150,INF789F1AYX9,188.86,10.22
67,ANANTRAJ,INE242C01024,362.9,20
68,CREATIVE,INE985W01018,809.45,20
69,TIINDIA,INE974X01010,3742.6,20
70,SENSEXIETF,INF346A01034,832.28,8.12
71,CHAMBLFERT,INE085A01013,424.4,20
72,PLASTIBLEN,INE083C01022,272.3,20
73,KIRLPNU,INE811A01020,1045.9,20
74,INFRAIETF,INF109KC16E5,87.62,20
