MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,IBULHSGFIN,SEC RE NCD 9.65% SR.I,       940.10,       942.00,       982.00,       942.00,       980.00,                    95765.00,100, ,5,      1063.80,       907.10
N,AH,IBULHSGFIN,SEC RE NCD 9.90% SR.IV,       720.00,       800.00,       800.00,       800.00,       800.00,                    40000.00,50, ,2,      1052.61,       680.00
N,BF,IBULHSGFIN,SEC RE NCD 9.65% SR I,      1019.00,       971.01,       971.01,       971.01,       971.01,                     9710.10,10, ,1,      1029.00,       910.20
N,BI,IBULHSGFIN,SEC RE NCD SR III,      1004.00,      1004.00,      1004.00,      1004.00,      1004.00,                    20080.00,20, ,3,      1080.00,       930.00
N,BS,IBULHSGFIN,SEC RE NCD 10.15% SR VII,      1000.00,       990.00,       990.00,       990.00,       990.00,                    99000.00,100, ,3,       990.00,       990.00
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,       978.00,       980.05,       980.05,       978.00,       978.00,                    50926.50,52, ,3,      1075.00,       978.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       915.44,       922.95,       922.95,       919.00,       919.00,                   187814.75,204, ,6,      1038.00,       815.00
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       995.00,       990.00,       991.00,       990.00,       991.00,                   138650.85,140, ,6,      1007.00,       960.49
N,N0,PEL,SEC RE NCD 9.00% SR I,      1027.50,      1030.00,      1030.00,      1030.00,      1030.00,                   103000.00,100, ,1,      1036.00,       985.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       252.00,       252.29,       252.29,       252.00,       252.00,                     5040.29,20, ,2,       263.74,       240.00
N,N1,M&MFIN,8.72% UNSECURED NCD,      1010.00,      1010.00,      1010.00,      1010.00,      1010.00,                   101000.00,100, ,3,      1145.00,       972.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       302.65,       302.65,       304.58,       302.40,       304.00,                   312123.14,1032, ,23,       316.90,       295.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1093.85,      1091.00,      1091.00,      1084.10,      1084.10,                   452674.20,415, ,4,      1209.99,      1060.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       255.00,       254.95,       255.00,       254.95,       254.98,                    12749.00,50, ,2,       262.98,       241.80
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1120.00,      1115.00,      1115.00,      1112.00,      1112.00,                   445700.00,400, ,2,      1180.00,      1065.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1090.00,      1090.00,      1090.00,      1081.25,      1085.20,                   808900.51,745, ,11,      1131.00,      1011.00
