Sr. No,Symbol,Series,Security Name,From,To
1,DBSTOCKBRO,EQ,DB (INTERNATIONAL) STOCK BROKERS LIMITED,10,5
2,GPTINFRA,EQ,GPT INFRAPROJECTS LIMITED,20,10
3,SCML,SM,SHARP CHUCKS AND MACHINES LIMITED,20,10
4,DCG,SM,DCG CABLES & WIRES LIMITED,5,20
5,ESSENTIA,BE,INTEGRA ESSENTIA LIMITED,5,2
6,RHFL,BE,RELIANCE HOME FINANCE LIMITED,5,2
7,TGL,SM,TEERTH GOPICON LIMITED,5,10
8,TIJARIA,BE,TIJARIA POLYPIPES LIMITED,5,2
