1,AARTIPHARM,INE0LRU01027,606.85,20
2,HEALTHIETF,INF109KC1Q72,134.06,20
3,JLHL,INE682M01012,1308.45,20
4,DPSCLTD,INE360C01024,22.56,22.78
5,PONNIERODE,INE838E01017,564.45,20
6,DEEPAKNTR,INE288B01029,2801.45,20
7,THANGAMAYL,INE085J01014,1766.45,20
8,NAVNETEDUL,INE060A01024,153.48,20
9,TVSSCS,INE395N01027,190.2,20
10,RELINFRA,INE036A01016,194.39,25.97
11,NFL,INE870D01012,154.79,23.73
12,PROZONER,INE195N01013,31.5,23.19
13,JAYAGROGN,INE785A01026,309.15,20
14,MARUTI,INE585B01010,12643.95,9
15,SWANENERGY,INE665A01038,703.7,22.33
16,ALBERTDAVD,INE155C01010,1278.4,20
17,ASAHISONG,INE228I01012,422.65,20
18,KMSUGAR,INE157H01023,43.18,100
19,ASHIMASYN,INE440A01010,43.5,28.69
20,SIGIND,INE529F01035,83.67,22.7
21,ESG,INF769K01GS9,41.4,20
22,YUKEN,INE384C01016,1499.35,21.53
23,RAJESHEXPO,INE343B01030,306.1,20
24,IGPL,INE204A01010,602.2,20
25,BLUESTARCO,INE472A01039,1684.2,20
26,SGBJAN29IX,IN0020200377,7715.94,10
27,ITI,INE248A01017,318.95,23.95
28,RUSTOMJEE,INE263M01029,703.95,20
29,BECTORFOOD,INE495P01012,1439.2,20
30,SGBMAR25,IN0020160126,7666.66,10
31,MOVALUE,INF247L01BE5,109.91,20
32,INDIAGLYCO,INE560A01015,996.9,20
33,MIDQ50ADD,INF740KA1QL0,254.82,20
34,TRIGYN,INE948A01012,135.65,100
35,PGEL,INE457L01029,364.65,20
36,VSTTILLERS,INE764D01017,4049.9,20
37,SGBSEP27,IN0020190115,7610,10
38,SGBNOV25VI,IN0020170083,7425,10
39,RECLTD,INE020B01018,633.75,21.95
40,AXISCETF,INF846K016C7,116.49,20
41,IDFNIFTYET,INF194KA1U07,265.1,7.97
42,SGBAUG27,IN0020190107,7850,10
43,VERANDA,INE0IQ001011,298.13,100
44,PASUPTAC,INE818B01023,41.95,20
45,CENTRUM,INE660C01027,39.7,23.24
46,UCAL,INE139B01016,170.57,20
47,SGBMAY26,IN0020180033,7700,10
48,BLUEJET,INE0KBH01020,417.95,20
49,FLUOROCHEM,INE09N301011,3288.6,20
50,DHUNINV,INE320L01011,1326.8,22
51,GSEC10IETF,INF109KC18O0,232.99,10
52,STARPAPER,INE733A01018,258.7,20
53,GOLDCASE,INF0R8F01042,11.75,20
54,CHEMPLASTS,INE488A01050,531.65,20
55,PAGEIND,INE761H01022,40541.55,20
56,GOKULAGRO,INE314T01025,170.1,20
57,RUSHIL,INE573K01017,348.35,20
58,EICHERMOT,INE066A01021,4881.35,9.83
59,VISHNU,INE270I01022,444.75,20
60,GUJALKALI,INE186A01019,777.6,20
61,NMDC,INE584A01023,247.12,20
62,KIRLOSENG,INE146L01010,1329,20
63,DHANI,INE274G01010,58.26,24.44
64,PNC,INE392B01011,71.63,23.68
65,MOIL,INE490G01020,529.15,22.04
66,NIFMID150,INF789F1AYX9,214.6,9.69
67,ANANTRAJ,INE242C01024,487.35,20
68,CREATIVE,INE985W01018,782,20.9
69,TIINDIA,INE974X01010,4079.25,20
70,SENSEXIETF,INF346A01034,907.56,7.56
71,CHAMBLFERT,INE085A01013,507.7,20
72,PLASTIBLEN,INE083C01022,329.95,20
73,KIRLPNU,INE811A01020,1363.9,20
74,INFRAIETF,INF109KC16E5,95.53,20
75,SGBNOV25,IN0020170091,7526.07,10
76,RUCHIRA,INE803H01014,144.82,20
77,TRU,INE615R01029,47.23,23.59
78,JSWHL,INE824G01012,7013.1,20
79,HSCL,INE019C01026,418.1,20
80,RCF,INE027A01015,232.78,22.41
81,COMMOIETF,INF109KC19O8,94.73,20
82,NATHBIOGEN,INE448G01010,246.66,100
83,SANDHAR,INE278H01035,597.9,20
84,NCC,INE868B01028,333.95,21.15
85,KECL,INE134B01017,218.72,26.85
86,LORDSCHLO,INE846D01012,124,100
87,STOVEKRAFT,INE00IN01015,606.8,20
88,MEDICAMEQ,INE646B01010,476.55,20.26
89,AXISHCETF,INF846K01Z12,133.99,20
90,VENUSPIPES,INE0JA001018,2205.65,20
91,TITAN,INE280A01028,3224.2,9
92,IFGLEXPOR,INE133Y01011,632.85,21.44
93,BASF,INE373A01013,5581.15,20
94,TV18BRDCST,INE886H01027,43.84,20
95,SIL,INE173A01025,28.23,20
96,DJML,INE0B1K01014,330.9,100
97,NIFTYIETF,INF109K012R6,271.73,6
98,NAHARCAP,INE049I01012,307.05,20
99,HDFCBANK,INE040A01034,1622.1,9
100,HINDALCO,INE038A01020,700.1,12.8
101,LIQUIDBEES,INF732E01037,1000,10
102,JPOLYINVST,INE147P01019,841.4,21.51
103,ATAM,INE09KD01013,197.78,20
104,POWERINDIA,INE07Y701011,12060.15,20
105,TATACONSUM,INE192A01025,1148.8,9
106,SUBEXLTD,INE754A01055,32.47,22.23
107,VHL,INE701A01023,4386.65,20
108,MEDICO,INE630Y01024,39.69,100
109,MIDSELIETF,INF109KC10W0,17.93,9.2
110,MOMOMENTUM,INF247L01BK2,73.96,20
111,SGBMAR30X,IN0020210319,7823.04,10
112,YATRA,INE0JR601024,124.98,20
113,TATVA,INE0GK401011,1166.2,20
114,TANLA,INE483C01032,998,20
115,NPBET,INF277K010X4,268.99,20
116,TORNTPHARM,INE685A01028,2953.7,20
117,ARMANFIN,INE109C01017,2059.05,20
118,INOXGREEN,INE510W01014,167.81,21.03
119,YESBANK,INE528G01035,26.38,20
120,ASAL,INE900C01027,978.1,25.11
121,MAHEPC,INE215D01010,152.73,100
122,COLPAL,INE259A01022,3097.3,20
123,NRBBEARING,INE349A01021,333.25,20
124,ROSSARI,INE02A801020,823.2,20
125,SGBJUN30,IN0020220045,7796.23,10
126,SHRIRAMPPS,INE217L01019,104.2,20
127,SGBOCT25IV,IN0020170067,7878.78,10
128,URAVI,INE568Z01015,612.95,20.78
129,GANESHHOUC,INE460C01014,947.2,22.84
130,DMART,INE192R01011,4988.85,20
131,CORDSCABLE,INE792I01017,234.9,100
132,SANOFI,INE058A01010,6455.65,20
133,KAYA,INE587G01015,630.6,100
134,SULA,INE142Q01026,498.7,20
135,BANKETF,INF769K01KR3,527.81,20
136,ABSLLIQUID,INF209KB18T9,1000,10
137,TPLPLASTEH,INE413G01022,100.52,25.36
138,INDUSTOWER,INE121J01017,396.55,20
139,MOLOWVOL,INF247L01BL0,38.59,20
140,AIROLAM,INE801L01010,133.73,20.97
141,RICOAUTO,INE209B01025,130.87,23.56
142,UCOBANK,INE691A01018,56.39,21.25
143,DOMS,INE321T01012,2343.05,20
144,AADHARHFC,INE883F01010,445.85,20
145,MUKKA,INE0CG401037,47.14,20
146,JUNIORBEES,INF732E01045,792.29,6.1
147,KAMOPAINTS,INE0BTI01037,39.99,21.85
148,KFINTECH,INE138Y01010,756.95,20
149,FORTIS,INE061F01013,486.1,20
150,LAMBODHARA,INE112F01022,157.28,23.04
151,SOUTHWEST,INE980Y01015,113.1,20
152,BERGEPAINT,INE463A01038,520.65,20
153,OIL,INE274J01014,638.7,20
154,SCHNEIDER,INE839M01018,820.1,20.37
155,ITC,INE154A01025,463.4,9
156,LICNETFGSC,INF767K01MV5,25.69,10
157,AARVI,INE754X01016,131.87,20.83
158,ORIENTBELL,INE607D01018,394,20
159,EMAMILTD,INE548C01032,763.6,20
160,ZUARIIND,INE217A01012,393.1,23.3
161,SPLIL,INE978G01016,64.86,20
162,AHL,INE00ZE01026,553.7,20
163,CONTROLPR,INE663B01015,809.2,20
164,EBBETF0431,INF754K01LE1,1232.01,20
165,IMFA,INE919H01018,738.85,20.58
166,PRIMESECU,INE032B01021,257.85,20
167,PFS,INE560K01014,55.85,25.16
168,3MINDIA,INE470A01017,39002.4,20
169,CONFIPET,INE552D01024,82.6,20
170,MAHAPEXLTD,INE843B01013,168.18,23.24
171,GUJGASLTD,INE844O01030,642.5,20
172,SETF10GILT,INF200KA1JT1,232.73,10
173,WHIRLPOOL,INE716A01013,2016.8,20
174,SOTL,INE035D01020,620.55,20
175,HISARMETAL,INE598C01011,207.96,22.53
176,CONSUMBEES,INF204KA1LD7,125.89,20
177,LTF,INE498L01015,185.85,20
178,VIDHIING,INE632C01026,432.75,20
179,BBTCL,INE01EE01011,246.71,20
180,ADVENZYMES,INE837H01020,378,20
181,AXSENSEX,INF846K010Q0,81.62,6.43
182,VTL,INE825A01020,552.45,20
183,MAXESTATES,INE03EI01018,518.5,20
184,ICICIB22,INF109KB15Y7,118.22,20
185,JYOTHYLAB,INE668F01031,502.35,20
186,MIRZAINT,INE771A01026,46.3,20.1
187,INDIANB,INE562A01011,578.65,20
188,MANKIND,INE634S01028,2148.6,20
189,SARDAEN,INE385C01021,271.2,20
190,LAOPALA,INE059D01020,328,20
191,GMDCLTD,INE131A01031,421.85,23.54
192,GHCLTEXTIL,INE0PA801013,89.67,20
193,SESHAPAPER,INE630A01024,360.6,20
194,ASTRAL,INE006I01046,2262.6,20
195,SONACOMS,INE073K01018,725.45,20
196,HAVELLS,INE176B01034,1891.7,20
197,INTELLECT,INE306R01017,1088.1,20
198,MAITHANALL,INE683C01011,1192.85,20
199,OPTIEMUS,INE350C01017,401.15,22.3
