Confirmed list of securities to be auctioned in A 2024132 to be held on Jul 16 2024.

Sr No,Symbol,Series,Total Qty
1,3IINFOLTD,EQ,1223
2,ABGSEC,EQ,7
3,ACI,EQ,94
4,ADSL,EQ,6717
5,AGARIND,EQ,5
6,ALOKINDS,EQ,2
7,ALPHAGEO,EQ,8
8,AMBER,EQ,2
9,AMIORG,EQ,200
10,ANIKINDS,EQ,100
11,APOLLO,EQ,2560
12,ASHIMASYN,EQ,5951
13,ASIANENE,EQ,10
14,ASKAUTOLTD,EQ,15
15,ASMS,EQ,15000
16,ASTRAL,EQ,9
17,ATFL,EQ,50
18,ATL,EQ,925
19,BAJAJ-AUTO,EQ,9
20,BANDHANBNK,EQ,5
21,BANG,EQ,3
22,BANKINDIA,EQ,500
23,BANSALWIRE,EQ,812
24,BBOX,EQ,2
25,BEL,EQ,61
26,BIOFILCHEM,EQ,162
27,BOSCHLTD,EQ,2
28,BSL,EQ,96
29,BSOFT,EQ,10
30,CASTROLIND,EQ,1405
31,CENTEXT,EQ,23609
32,CHAMBLFERT,EQ,263
33,CHOLAFIN,EQ,5
34,CHOLAHLDNG,EQ,362
35,CIPLA,EQ,1
36,COCHINSHIP,EQ,15
37,COFORGE,EQ,105
38,CONCOR,EQ,386
39,COSMOFIRST,EQ,3
40,CPSEETF,EQ,29
41,CRAFTSMAN,EQ,69
42,DABUR,EQ,2
43,DATAPATTNS,EQ,3
44,DEVIT,EQ,14646
45,DIVGIITTS,EQ,585
46,DOMS,EQ,18
47,DPSCLTD,EQ,15114
48,DREDGECORP,EQ,267
49,ECLERX,EQ,1
50,EICHERMOT,EQ,1
51,EMBDL,EQ,50
52,EMCURE,EQ,104
53,ENGINERSIN,EQ,1
54,EPACK,EQ,65
55,ESILVER,EQ,10
56,ESSARSHPNG,EQ,15559
57,ESTER,EQ,1500
58,FAZE3Q,EQ,1
59,FEDERALBNK,EQ,139
60,FIEMIND,EQ,450
61,GAIL,EQ,4
62,GENUSPOWER,EQ,4
63,GEOJITFSL,EQ,1070
64,GIPCL,EQ,1
65,GLENMARK,EQ,40
66,GRSE,EQ,500
67,GSEC10IETF,EQ,2
68,GVKPIL,EQ,100
69,GVPTECH,EQ,594
70,HAL,EQ,37
71,HAVISHA,EQ,1000
72,HDFCSENSEX,EQ,17
73,HEXATRADEX,EQ,2208
74,HINDALCO,EQ,1900
75,HINDPETRO,EQ,6
76,HINDUNILVR,EQ,10
77,IBULPP,E1,1
78,IEX,EQ,701
79,IFCI,EQ,1500
80,IGL,EQ,50
81,IIFLSEC,EQ,200
82,INDHOTEL,EQ,1
83,INDIACEM,EQ,50
84,INDIANB,EQ,41
85,INDIGO,EQ,10
86,INDOBORAX,EQ,1
87,INDSWFTLTD,EQ,4233
88,INDUSTOWER,EQ,100
89,INFY,EQ,10
90,INOXWIND,EQ,100
91,IOB,EQ,203
92,IRB,EQ,7894
93,IRCTC,EQ,250
94,IREDA,EQ,3
95,IRFC,EQ,12
96,ITI,EQ,4
97,IXIGO,EQ,430
98,JINDALSTEL,EQ,60
99,JINDRILL,EQ,2
100,JKCEMENT,EQ,7
101,JSWENERGY,EQ,100
102,JYOTHYLAB,EQ,200
103,KALAMANDIR,EQ,700
104,KARMAENG,EQ,124
105,KCPSUGIND,EQ,50
106,KELLTONTEC,EQ,3447
107,KERNEX,EQ,253
108,KESORAMIND,EQ,10
109,KEYFINSERV,EQ,923
110,KIRLOSENG,EQ,497
111,KNAGRI,SM,800
112,KOLTEPATIL,EQ,795
113,KOTHARIPET,EQ,55
114,KPIGREEN,EQ,554
115,KPRMILL,EQ,587
116,KSOLVES,EQ,35
117,KUANTUM,EQ,2
118,LEMERITE,SM,1600
119,LIBERTSHOE,EQ,1
120,LICHSGFIN,EQ,10
121,LICI,EQ,30
122,LIQUID,EQ,10
123,LIQUIDBETF,EQ,10
124,LIQUIDIETF,EQ,2
125,LLOYDSME,EQ,1453
126,LTF,EQ,20
127,LXCHEM,EQ,5
128,LYPSAGEMS,EQ,48
129,M&M,EQ,46
130,MAHAPEXLTD,EQ,4051
131,MASON,SM,4000
132,MAXESTATES,EQ,30
133,MBLINFRA,EQ,1
134,MCX,EQ,1
135,MEGASTAR,EQ,1
136,MIDHANI,EQ,199
137,MINDTECK,EQ,3343
138,MIRCELECTR,EQ,392
139,MMTC,EQ,100
140,MOM50,EQ,26
141,MONQ50,EQ,540
142,MOTHERSON,EQ,2
143,MPHASIS,EQ,5
144,MPSLTD,EQ,504
145,MUKKA,EQ,591992
146,MUTHOOTFIN,EQ,261
147,NATIONALUM,EQ,100
148,NECCLTD,EQ,100
149,NECLIFE,EQ,100
150,NHPC,EQ,5100
151,NILAINFRA,EQ,3703
152,NIRMAN,SM,600
153,NLCINDIA,EQ,13
154,OCCL,EQ,571
155,OIL,EQ,32
156,OLECTRA,EQ,100
157,ONGC,EQ,100
158,PAGEIND,EQ,64
159,PARAGMILK,EQ,1
160,PATELENG,EQ,1000
161,PCJEWELLER,EQ,7
162,PETRONET,EQ,5
163,PFC,EQ,880
164,PGIL,EQ,1
165,PITTIENG,EQ,3
166,PLATIND,EQ,25
167,PNB,EQ,400
168,PRIMESECU,EQ,2
169,PRINCEPIPE,EQ,1
170,PROZONER,EQ,1
171,PUNJABCHEM,EQ,1
172,RADICO,EQ,2000
173,RAILTEL,EQ,6
174,RAJSREESUG,EQ,1
175,RECLTD,EQ,2004
176,RELIANCE,EQ,10
177,RPOWER,EQ,45944
178,RPTECH,EQ,5
179,SADBHIN,EQ,2576
180,SAIL,EQ,8
181,SBGLP,EQ,1
182,SCI,EQ,3
183,SDL24BEES,EQ,7
184,SEAMECLTD,EQ,10
185,SEQUENT,EQ,1
186,SERVOTECH,EQ,2372
187,SETF10GILT,EQ,86
188,SHAHALLOYS,EQ,10
189,SHIVATEX,EQ,250
190,SILVERADD,EQ,204
191,SIS,EQ,4
192,SJVN,EQ,3000
193,SOLARINDS,EQ,1
194,SOMANYCERA,EQ,1
195,SOTL,EQ,500
196,SREEL,EQ,3
197,SRF,EQ,38
198,SRGHFL,EQ,1
199,STAR,EQ,150
200,SUBEXLTD,EQ,1000
201,SUNDARAM,EQ,790
202,SURAJEST,EQ,500
203,SUZLON,EQ,300
204,SYNCOMF,EQ,26419
205,TANLA,EQ,50
206,TATASTEEL,EQ,75
207,TECHM,EQ,39
208,TIPSFILMS,EQ,250
209,TIPSINDLTD,EQ,1
210,TNPL,EQ,1
211,TOKYOPLAST,EQ,1
212,TVSSCS,EQ,1
213,UFO,EQ,1
214,ULTRACEMCO,EQ,11
215,UTIBANKETF,EQ,286
216,VAKRANGEE,EQ,4394
217,VASWANI,EQ,2357
218,VEDL,EQ,550
219,VOLTAS,EQ,100
220,VSSL,EQ,1
221,WANBURY,EQ,83
222,WHIRLPOOL,EQ,100
223,WOCKPHARMA,EQ,31
224,XCHANGING,EQ,1
225,YESBANK,EQ,2000
226,ZAGGLE,EQ,2
227,ZEEL,EQ,800
228,ZENTEC,EQ,242
229,ZOMATO,EQ,1999
230,ZYDUSLIFE,EQ,50
