MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,965IHFL25,SEC RE NCD 9.65% SR.I,       945.00,       945.00,       999.00,       945.00,       999.00,                    20439.00,21, ,3,      1063.80,       930.20
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       975.00,       975.00,       975.00,       975.00,       975.00,                    48750.00,50, ,1,      1110.00,       900.10
N,AV,990IHFL26I,SEC RE NCD 9.90% SR IV,       910.00,       945.00,       945.00,       943.00,       943.00,                    47170.00,50, ,2,      1240.00,       820.30
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       875.33,       958.00,       958.00,       958.00,       958.00,                      958.00,1, ,1,      1095.00,       670.10
N,BI,IBHF25B,SEC RE NCD SR III,      1015.00,      1015.00,      1015.00,      1015.00,      1015.00,                    10150.00,10, ,2,      1080.00,       930.00
N,N0,1190VCCL26,VCCL 11.90% 2026,    100000.00,     99250.00,     99250.00,     99250.00,     99250.00,                   198500.00,2, ,2,     99250.00,     99250.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       993.06,       993.06,       993.06,       993.06,       993.06,                     9930.60,10, ,1,      1002.00,       950.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       970.00,       970.00,       970.00,       970.00,       970.00,                    46560.00,48, ,2,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       930.00,       927.00,       930.00,       927.00,       930.00,                    24120.00,26, ,3,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       985.00,       985.02,       990.00,       985.01,       985.01,                   211832.48,215, ,5,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       251.04,       253.00,       253.00,       253.00,       253.00,                     2530.00,10, ,2,       262.16,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       307.15,       307.25,       307.45,       306.00,       306.13,                   611012.80,1990, ,17,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1016.00,      1015.00,      1015.00,      1015.00,      1015.00,                     3045.00,3, ,1,      1145.00,       972.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       255.00,       252.00,       256.00,       252.00,       255.60,                    25560.00,100, ,2,       263.74,       240.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,      1000.10,      1029.05,      1029.05,      1029.05,      1029.05,                    42191.05,41, ,3,      1200.00,       912.20
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1133.00,      1132.00,      1143.73,      1131.55,      1142.06,                   182659.01,161, ,6,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       307.50,       308.00,       308.00,       305.83,       306.14,                   257613.77,837, ,9,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1119.00,      1117.60,      1118.00,      1117.00,      1117.86,                  1344468.75,1203, ,13,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1093.77,      1093.00,      1093.00,      1093.00,      1093.00,                    10930.00,10, ,1,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1132.00,      1132.00,      1133.00,      1131.00,      1131.92,                  8818821.35,7797, ,18,      1177.00,      1062.20
N,N2,91MOFSL27,SEC RE NCD 9.10% SR III,      1001.63,      1000.17,      1000.17,      1000.15,      1000.15,                   609095.35,609, ,4,      1010.00,       855.20
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       254.95,       254.98,       254.98,       254.98,       254.98,                    50996.00,200, ,1,       262.00,       240.00
N,N3,760PFCL35,7.60% TAX FREE NCD,      1215.00,      1216.20,      1216.20,      1216.20,      1216.20,                    29188.80,24, ,1,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       408.23,       409.00,       411.50,       409.00,       409.05,                   105669.10,258, ,5,       428.46,       392.00
N,N3,935PEL33,SEC RE NCD 9.35% SR IV,      1024.00,      1024.00,      1024.00,      1024.00,      1024.00,                    10240.00,10, ,1,      1115.01,       983.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       989.57,       989.57,       998.99,       989.57,       998.99,                    59845.20,60, ,2,      1018.99,       951.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       999.00,       998.00,       998.00,       984.00,       997.72,                    50884.00,51, ,3,      1010.00,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,      1004.94,      1008.80,      1008.80,       980.00,       998.95,                  1635442.68,1643, ,26,      1040.00,       937.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.00,       996.00,       996.00,       996.00,       996.00,                      996.00,1, ,1,      1100.01,       951.00
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1005.03,      1006.01,      1007.00,      1006.00,      1007.00,                  2416400.50,2400, ,5,      1018.00,       990.00
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1015.00,      1010.00,      1010.00,      1010.00,      1010.00,                    67670.00,67, ,3,      1060.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1085.10,      1084.50,      1088.00,      1084.00,      1084.00,                   339717.50,313, ,7,      1154.98,      1065.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1125.00,      1125.04,      1132.00,      1125.00,      1130.00,                   407502.51,361, ,9,      1179.90,      1054.00
N,N5,850NHAI29,8.50% TAX FREE TR I S IIA,      1140.10,      1145.00,      1176.00,      1145.00,      1176.00,                    58304.00,50, ,2,      1252.00,      1003.66
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1152.49,      1151.50,      1151.50,      1150.49,      1150.49,                    32238.97,28, ,5,      1288.00,      1130.01
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       895.20,       918.00,       919.00,       918.00,       918.28,                    64280.00,70, ,2,       955.00,       825.80
N,N5,935LTF29,SE RE NCD 9.35% SR.V OP2,      1056.00,      1056.50,      1056.50,      1056.50,      1056.50,                    30638.50,29, ,1,      1150.00,      1032.00
N,N5,935MOFSL29,SEC RE NCD 9.35% SR VI,      1012.00,       990.00,       990.00,       980.00,       980.00,                    98250.00,100, ,5,      1012.00,       980.00
N,N5,957NIDO26,SEC RED NCD 9.57% SR. V,       950.00,       962.00,       962.00,       950.00,       950.27,                   194304.50,204, ,10,      1024.90,       894.01
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       941.90,       945.00,       945.00,       932.50,       939.82,                   553567.96,591, ,18,       997.00,       910.00
N,N6,1075NFL25,SEC RE NCD 10.75% SR.III,      1078.80,      1025.00,      1025.00,      1025.00,      1025.00,                    57400.00,56, ,2,      1093.00,       982.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       995.00,       995.00,       995.00,       995.00,       995.00,                     4975.00,5, ,1,      1050.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,       967.50,       970.00,       970.00,       957.00,       957.00,                     1927.00,2, ,2,      1070.00,       913.50
N,N6,85TCAPS24,SERENCD8.50%SR.IICIII&IV,      1068.27,      1080.00,      1080.00,      1068.00,      1068.00,                   125834.77,117, ,10,      1080.00,       985.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1155.36,      1159.00,      1159.75,      1156.50,      1156.50,                   620443.00,535, ,21,      1250.00,      1130.00
N,N6,891NTPC33,8.91%S-R-NCD SERIES 3B,      1318.81,      1309.50,      1310.30,      1305.30,      1309.50,                  1566018.01,1196, ,30,      1379.90,      1258.00
N,N6,893NHB29,NHB 8.93 NCD TR II SR 2 B,      5800.00,      5770.00,      5845.00,      5770.00,      5845.00,                   352045.00,61, ,3,      6300.99,      5400.01
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6750.00,      6745.00,      6750.00,      6745.00,      6750.00,                    60740.00,9, ,2,      7526.00,      6433.00
N,N6,925IHFL25D,SEC RE NCD 8.25% SR 1,      1056.00,      1056.00,      1056.00,      1056.00,      1056.00,                    10560.00,10, ,1,      1141.00,       987.10
N,N6,93MOFSL34,SEC RE NCD 9.30% SR VII,      1012.00,      1012.00,      1012.00,      1012.00,      1012.00,                    10120.00,10, ,1,      1043.45,       980.00
N,N6,965IFSL26,SEC RE NCD 9.65% SR.III,       970.00,       971.00,       971.00,       971.00,       971.00,                      971.00,1, ,1,      1009.90,       961.00
N,N7,1050NFL26,SEC RE NCD 10.50% SR.IV,      1005.00,      1003.00,      1003.00,      1003.00,      1003.00,                     2006.00,2, ,1,      1050.00,       950.00
N,N7,105IIFL29,UNSEC RED NCD 10.5% SR.VI,       980.00,       980.00,       980.00,       980.00,       980.00,                    14700.00,15, ,2,      1360.00,       945.10
N,N7,774IREDA31,7.74% TAX FREE NCD,      1146.00,      1152.00,      1152.00,      1142.01,      1142.01,                   151310.28,132, ,7,      1199.70,      1112.25
N,N7,825IIFL25,SEC RE NCD 8.25% SR.I,      1018.80,      1018.00,      1018.00,      1018.00,      1018.00,                   142520.00,140, ,3,      1040.00,       956.20
N,N7,849NTPC25,8.49% SEC NON-CUM RED NCD,         5.23,         5.16,         5.25,         5.16,         5.23,                   217195.99,41543, ,80,        11.51,         5.00
N,N8,739NHAI26,TAX FREE7.39% SR.IB,      1044.90,      1045.00,      1045.00,      1045.00,      1045.00,                   231990.00,222, ,3,      1109.90,      1010.10
N,N8,764HUDCO31,7.64% TAX FREETRI SR2B,      1153.58,      1148.00,      1148.00,      1148.00,      1148.00,                    57400.00,50, ,2,      1198.40,      1106.00
N,N8,875PCHFL26,SEC RE NCD 8.75% SR.IV,       999.99,       994.00,       994.00,       994.00,       994.00,                    49700.00,50, ,1,      1064.00,       891.00
N,N9,10NFL25,SEC RE NCD 10.00% SR. I,       950.00,       990.00,       990.00,       990.00,       990.00,                    39600.00,40, ,4,      1015.00,       950.00
N,N9,769HUDCO31,7.69% TAX FREETRII SR2B,      1158.29,      1147.00,      1147.00,      1147.00,      1147.00,                   208754.00,182, ,2,      1209.90,      1120.02
N,N9,871REC28,BOND 8.71% TAX FREE S2B,      1162.00,      1162.00,      1162.00,      1162.00,      1162.00,                   126658.00,109, ,3,      1227.50,      1133.05
N,N9,960IIFLS26,SEC RE NCD 9.60% SR II,       900.00,       975.00,       975.00,       960.00,       960.00,                    19350.00,20, ,2,      1003.00,       900.00
N,NA,76NHAI31,TAX FREE7.60% SR.IIB,      1132.00,      1132.80,      1134.00,      1132.00,      1134.00,                  1466327.65,1295, ,10,      1225.00,      1072.55
N,NA,862REC33,BOND 8.62% TAX FREE S3B,      1256.20,      1507.00,      1507.00,      1116.21,      1116.21,                    10102.05,8, ,2,      1577.00,      1080.00
N,NA,865IRFC29,BOND 8.65% PA TF TI-SIIB,      1144.00,      1144.00,      1148.00,      1143.00,      1144.00,                   302222.00,264, ,10,      1353.60,      1120.11
N,NA,910TCAP28,UNSERENCD9.1%SRIIICIII&IV,      1105.00,      1107.00,      1107.50,      1105.60,      1107.05,                   400693.60,362, ,16,      1138.00,      1035.00
N,NA,9IBHFL26BA,SEC RED NCD 9.0% SR. VI,      1005.61,      1018.00,      1018.00,      1018.00,      1018.00,                    49882.00,49, ,3,      1025.00,       815.00
N,NA,9PCHFL31A,SEC RE NCD 9% SR.V,       994.70,       983.00,       983.00,       983.00,       983.00,                    34405.00,35, ,3,      1069.00,       975.00
N,NB,736NTPC25D,TFB 7.36% 2025 SR. 1B,      1069.96,      1081.00,      1081.00,      1080.99,      1080.99,                     5404.97,5, ,3,      1129.90,      1020.30
N,NB,TCHF30,UN SE RE NCD 8.55% SR.VI,      1045.00,      1063.97,      1063.97,      1063.90,      1063.90,                     2127.87,2, ,2,      1140.00,      1000.00
N,NC,1003IIFL29,SEC RE NCD 10.03% SR V,       999.50,       980.00,       980.00,       980.00,       980.00,                    34300.00,35,XI,3,      1014.00,       936.00
N,NC,1065NFL27,SEC RE NCD 10.65% SR.IV,       999.54,      1001.00,      1001.00,      1001.00,      1001.00,                    20020.00,20, ,1,      1018.80,       960.00
N,NC,843IHFL29,SEC RE NCD 8.43% SR.VI,       900.00,       900.00,       900.00,       880.00,       880.36,                   240538.00,269, ,14,       970.90,       880.00
N,NC,888IHFL25F,SEC RE NCD 8.40% SR 1,      1010.10,      1010.50,      1010.50,      1010.50,      1010.50,                    10105.00,10, ,1,      1030.00,       960.38
N,NC,985IIFL22,UNSEC RED NCD 10.00% SR.V,       990.00,       990.00,       990.00,       990.00,       990.00,                   306900.00,310, ,4,      1019.00,       937.00
N,ND,1050IIFL29,SEC RE NCD 10.50% SR VI,       996.00,       996.00,       996.00,       996.00,       996.00,                    29880.00,30, ,1,       996.00,       996.00
N,ND,762NTPC35F,TFB 7.62% 2035 SR. 3B,      1220.00,      1230.00,      1230.00,      1230.00,      1230.00,                   246000.00,200, ,1,      1280.00,      1170.00
N,ND,76IGT26,SEC RE NCD 7.60% SR.II,       965.25,       965.25,       980.00,       945.25,       949.22,                  1015670.00,1070, ,7,      1049.00,       870.00
N,ND,876HUDCO28,8.76% TAX FREETRI SR2B,      1172.67,      1170.50,      1178.00,      1170.50,      1177.99,                   165287.80,141, ,4,      1235.00,      1080.00
