Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22052024,1623139773,0002463
Trade Date <22-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,10,10,100.00
20,2,0MOFSL26,N1,80,80,100.00
20,3,1003ISFL28,N4,527,503,95.45
20,4,1013DLSL24,NF,500,500,100.00
20,5,1015ECL29,NR,233,233,100.00
20,6,1018GS2026,GS,241,241,100.00
20,7,1025NFL25,N5,121,121,100.00
20,8,1035UCL26,NA,145,143,98.62
20,9,1040UCL25,N4,538,468,86.99
20,10,1049DLS25A,Y5,27,27,100.00
20,11,1050ISFL28,N5,65,65,100.00
20,12,1050NFL26,N7,10,10,100.00
20,13,1050UCL25,N7,326,325,99.69
20,14,105IIFL29,N7,10,10,100.00
20,15,105UCL2026,NB,125,125,100.00
20,16,1065NFL27,NC,128,128,100.00
20,17,10CAGL27,N5,586,433,73.89
20,18,10IIFL28,N4,789,789,100.00
20,19,10IIFL28A,NE,50,50,100.00
20,20,10ISFL26,N3,200,200,100.00
20,21,10NIDO26,N6,442,442,100.00
20,22,1119NFL27,ND,15,15,100.00
20,23,11UCL26,NC,1,1,100.00
20,24,182D010824,TB,1400,1400,100.00
20,25,182D031024,TB,100,100,100.00
20,26,182D050924,TB,200,200,100.00
20,27,182D060624,TB,1200,1200,100.00
20,28,182D071124,TB,200,200,100.00
20,29,182D110724,TB,800,800,100.00
20,30,182D111024,TB,200,200,100.00
20,31,182D130624,TB,100,100,100.00
20,32,182D150824,TB,1000,1000,100.00
20,33,182D181024,TB,1000,1000,100.00
20,34,182D190924,TB,100,100,100.00
20,35,182D260924,TB,100,100,100.00
20,36,182D290824,TB,1200,1200,100.00
20,37,20MICRONS,EQ,156142,66430,42.54
20,38,360ONE,EQ,344761,198093,57.46
20,39,364D020525,TB,900,900,100.00
20,40,364D060325,TB,200,200,100.00
20,41,364D080525,TB,300,300,100.00
20,42,364D130325,TB,300,300,100.00
20,43,364D141124,TB,500,500,100.00
20,44,364D150525,TB,100,100,100.00
20,45,364D200225,TB,100,100,100.00
20,46,364D200325,TB,300,300,100.00
20,47,364D211124,TB,1900,1900,100.00
20,48,364D230125,TB,100,100,100.00
20,49,364D280624,TB,2600,2600,100.00
20,50,364D300524,TB,10000,10000,100.00
20,51,3IINFOLTD,EQ,439788,267494,60.82
20,52,3MINDIA,EQ,6537,4121,63.04
20,53,3PLAND,EQ,3792,2028,53.48
20,54,574GS2026,GS,13397,13397,100.00
20,55,5PAISA,EQ,35800,18883,52.75
20,56,63MOONS,EQ,53006,36930,69.67
20,57,654GS2032,GS,6,3,50.00
20,58,667GS2035,GS,1,1,100.00
20,59,667GS2050,GS,505,505,100.00
20,60,669GS2024,GS,1208,1208,100.00
20,61,689GS2025,GS,2832,2531,89.37
20,62,68GS2060,GS,4,2,50.00
20,63,695GS2061,GS,3051,3051,100.00
20,64,699GS2026,GS,2180,2180,100.00
20,65,699GS2051,GS,6078,4998,82.23
20,66,706GS2028,GS,8500,8500,100.00
20,67,710GS2029,GS,21636,21636,100.00
20,68,717GS2030,GS,1404,1403,99.93
20,69,718GS2033,GS,551,551,100.00
20,70,718GS2037,GS,10150,10100,99.51
20,71,723GS2039,GS,101,101,100.00
20,72,725GS2063,GS,4501,4501,100.00
20,73,726GS2032,GS,6731,5931,88.11
20,74,732GS2030,GS,11106,9037,81.37
20,75,732IRFC25,NI,791,791,100.00
20,76,733GS2026,GS,1810,1810,100.00
20,77,736GS2052,GS,217,217,100.00
20,78,736NTPC25D,NB,235,235,100.00
20,79,737GS2028,GS,2403,2403,100.00
20,80,737NTPC35C,NA,56,56,100.00
20,81,738GS2027,GS,159064,134662,84.66
20,82,738REC27TF,N2,300,300,100.00
20,83,739NHAI26,N8,5,5,100.00
20,84,73GS2053,GS,1650,1650,100.00
20,85,741GS2036,GS,31351,31351,100.00
20,86,746GS2073,GS,5354,5354,100.00
20,87,74GS2062,GS,5006,5006,100.00
20,88,750IRFC35,NK,292,292,100.00
20,89,753IRFC30,NJ,191,191,100.00
20,90,753NTPC30E,NC,8,8,100.00
20,91,754GS2036,GS,604037,591237,97.88
20,92,758GJ32,SG,300,300,100.00
20,93,759GS2026,GS,500,500,100.00
20,94,75AP28,SG,100,100,100.00
20,95,762NTPC35F,ND,36,36,100.00
20,96,764HUDCO31,N8,1,1,100.00
20,97,764IRFC31,NO,3049,2871,94.16
20,98,764NABAR31,N2,1700,1700,100.00
20,99,768KA37,SG,200,200,100.00
20,100,769HUDCO31,N9,100,100,100.00
20,101,769NHAI31,NE,205,196,95.61
20,102,76IGT26,ND,150,150,100.00
20,103,76NHAI31,NA,1275,1080,84.71
20,104,772GS2025,GS,2,2,100.00
20,105,772GS2055,GS,15000,15000,100.00
20,106,797IGT31,NL,109,109,100.00
20,107,79NHIT35,N1,2898,2453,84.64
20,108,79NHIT40,N2,2617,2097,80.13
20,109,79NHIT47,N3,2480,2480,100.00
20,110,810IRFC27,N2,133,133,100.00
20,111,81TCHF28,N8,114,114,100.00
20,112,829LTF24,NL,1,1,100.00
20,113,829PFL29,N6,5,5,100.00
20,114,82HUDCO27,N2,4924,4650,94.44
20,115,82IGT31,NJ,230,230,100.00
20,116,830NHAI27,N2,838,837,99.88
20,117,830PFCL27,N5,800,800,100.00
20,118,833IHFL24,YX,70,70,100.00
20,119,835IFL25,NV,150,150,100.00
20,120,835PCHF23,NN,150,150,100.00
20,121,83TCHF25,N6,662,431,65.11
20,122,842IIFL26,NL,1176,750,63.78
20,123,843IHFL29,NC,613,506,82.54
20,124,847IHFL25,Z2,36,28,77.78
20,125,849NTPC25,N7,11207,11198,99.92
20,126,85IIFL25,NO,5,5,100.00
20,127,85PCHFL24,N6,1,1,100.00
20,128,862REC33,NA,101,101,100.00
20,129,865IBHFL26,N8,16,16,100.00
20,130,865IFL28,NZ,611,608,99.51
20,131,865IIFL28,NS,168,158,94.05
20,132,865IRFC29,NA,380,380,100.00
20,133,865TCAPS27,N8,429,289,67.37
20,134,866IBHL25,YP,54,54,100.00
20,135,86LTF24,NJ,120,120,100.00
20,136,871REC28,N9,129,100,77.52
20,137,873NTPC28,N5,666,666,100.00
20,138,875IIFL26,NM,25,25,100.00
20,139,875NHAI29,N6,515,515,100.00
20,140,875PCHFL26,N8,130,130,100.00
20,141,876HUDCO28,ND,1,1,100.00
20,142,879NHPC28,N5,87,87,100.00
20,143,87IHFL27A,ZK,140,100,71.43
20,144,880IREDA29,N5,68,68,100.00
20,145,888ERFL28,N5,100,100,100.00
20,146,888IHFL25C,NR,10,10,100.00
20,147,888IRFC29,NE,1317,841,63.86
20,148,888REC29,NF,5,5,100.00
20,149,889IBHL27,YT,9,9,100.00
20,150,889IHFL27,YC,31,31,100.00
20,151,890ICCL23A,NZ,140,120,85.71
20,152,891IIFCL34,N4,4,4,100.00
20,153,891NTPC33,N6,20,20,100.00
20,154,892PFCL33,N8,1412,1412,100.00
20,155,894IHFL25,Z3,1,1,100.00
20,156,894IHFL27,ZY,10,10,100.00
20,157,897MOFSL29,N4,730,730,100.00
20,158,898LTF29,N7,286,276,96.50
20,159,901HUDCO34,NE,162,81,50.00
20,160,901NHB34,N6,92,72,78.26
20,161,905LTF27,NF,64,64,100.00
20,162,910TCAP28,NA,1000,1000,100.00
20,163,915IBHFL26,NE,132,132,100.00
20,164,915IHFL27A,ZL,6,6,100.00
