Confirmed list of securities to be auctioned in A 2024094 to be held on May 22 2024.

Sr No,Symbol,Series,Total Qty
1,360ONE,EQ,29
2,3IINFOLTD,EQ,49
3,3MINDIA,EQ,11
4,5PAISA,EQ,7
5,63MOONS,EQ,140
6,876HUDCO28,ND,4
7,AAKASH,EQ,1498
8,AARON,EQ,35
9,AARTIDRUGS,EQ,7
10,AARTISURF,EQ,14
11,AARVEEDEN,EQ,18
12,AAVAS,EQ,24
13,ABBOTINDIA,EQ,1
14,ABCAPITAL,EQ,1
15,ABMINTLLTD,EQ,167
16,ABSLBANETF,EQ,739
17,ABSLNN50ET,EQ,381
18,ACC,EQ,135
19,ACCELYA,EQ,7
20,ACE,EQ,10
21,ACEINTEG,EQ,2
22,ACI,EQ,64
23,ACLGATI,EQ,500
24,ADANIENT,EQ,2
25,ADANIPORTS,EQ,538
26,ADANIPOWER,EQ,121
27,ADFFOODS,EQ,2
28,ADROITINFO,EQ,502
29,ADSL,EQ,9
30,ADVANIHOTR,EQ,63
31,ADVENZYMES,EQ,1
32,AEGISCHEM,EQ,134
33,AEROFLEX,EQ,35
34,AGI,EQ,28
35,AGRITECH,EQ,9
36,AHLUCONT,EQ,33
37,AIAENG,EQ,1
38,AIROLAM,EQ,67
39,AIRTELPP,E1,12
40,AKG,EQ,2
41,AKI,EQ,196
42,AKZOINDIA,EQ,7
43,ALBERTDAVD,EQ,4
44,ALEMBICLTD,EQ,10
45,ALKEM,EQ,30
46,ALPHAETF,EQ,490
47,ALPHAGEO,EQ,56
48,ALPL30IETF,EQ,612
49,AMBER,EQ,8
50,AMBUJACEM,EQ,1
51,AMJLAND,EQ,502
52,AMNPLST,EQ,10
53,ANANDRATHI,EQ,2
54,ANDHRSUGAR,EQ,92
55,ANGELONE,EQ,5
56,ANMOL,EQ,2000
57,APCOTEXIND,EQ,12
58,APOLLO,EQ,368
59,APOLLOTYRE,EQ,106
60,APTECHT,EQ,144
61,APTUS,EQ,10
62,ARE&M,EQ,5
63,ARIHANTCAP,EQ,304
64,ARIHANTSUP,EQ,12
65,ASHIMASYN,EQ,421
66,ASHOKLEY,EQ,100
67,ASIANENE,EQ,33
68,ASMS,EQ,429
69,ASTEC,EQ,2
70,ASTERDM,EQ,700
71,ASTRAL,EQ,22
72,ATGL,EQ,20
73,ATMASTCO,SM,800
74,ATUL,EQ,1
75,AUBANK,EQ,300
76,AUROPHARMA,EQ,6
77,AURUMPP1,E1,78
78,AVALON,EQ,20
79,AVG,EQ,7
80,AVONMORE,EQ,297
81,AXISBANK,EQ,61
82,AXISBPSETF,EQ,2133
83,AXISCADES,EQ,32
84,AXISHCETF,EQ,41
85,AXISNIFTY,EQ,1
86,AXISTECETF,EQ,70
87,AZAD,EQ,2211
88,BAIDFIN,EQ,530
89,BAJAJ-AUTO,EQ,26
90,BAJAJCON,EQ,815
91,BAJAJELEC,EQ,758
92,BAJAJHIND,EQ,4226
93,BAJAJHLDNG,EQ,1
94,BAJEL,EQ,207
95,BAJFINANCE,EQ,241
96,BALKRISHNA,EQ,149
97,BALKRISIND,EQ,20508
98,BALMLAWRIE,EQ,419
99,BANCOINDIA,EQ,70
100,BANDHANBNK,EQ,138
101,BANKBARODA,EQ,2223
102,BANKBEES,EQ,200
103,BASML,EQ,396
104,BATAINDIA,EQ,100
105,BBETF0432,EQ,21
106,BBL,EQ,2063
107,BBNPPGOLD,EQ,1
108,BBOX,EQ,38
109,BCONCEPTS,EQ,13
110,BDL,EQ,4364
111,BEDMUTHA,EQ,1077
112,BEL,EQ,2215
113,BEML,EQ,10
114,BERGEPAINT,EQ,66
115,BESTAGRO,EQ,150
116,BFSI,EQ,1140
117,BHAGERIA,EQ,19
118,BHAGYANGR,EQ,67
119,BHANDARI,EQ,3556
120,BHARATWIRE,EQ,9
121,BHEL,EQ,416
122,BHINVIT,IV,1
123,BILNCD2021,N3,2543
124,BINANIIND,EQ,10
