MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,965IHFL25,SEC RE NCD 9.65% SR.I,       940.06,      1004.90,      1004.90,      1004.90,      1004.90,                     9044.10,9, ,1,      1063.80,       911.00
N,AC,925IBHFL25,SEC RE NCD 9.25% SR.II,       970.00,       990.87,       990.87,       990.87,       990.87,                     7926.96,8, ,1,       995.00,       915.00
N,AG,965IBHFL25,SEC RE NCD SR.III,      1092.00,      1064.70,      1064.70,      1064.70,      1064.70,                     2129.40,2, ,2,      1099.00,       900.00
N,AJ,990IBHFL26,SEC RE NCD SR.VI,      1050.00,      1001.00,      1050.00,      1001.00,      1050.00,                   113848.00,113, ,2,      1080.00,       820.20
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       948.00,       935.00,       935.00,       925.00,       928.00,                     4640.00,5, ,3,       994.00,       800.00
N,AP,950NFL23A,SEC RE NCD 9.65% SR I,      1030.00,      1028.00,      1028.00,      1028.00,      1028.00,                    10280.00,10, ,1,      1148.00,       900.10
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       960.05,       980.00,       980.00,       963.01,       978.59,                    90906.47,93, ,5,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       915.00,       919.00,       919.00,       919.00,       919.00,                      919.00,1, ,1,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       990.00,       990.00,       992.00,       990.00,       992.00,                   171606.00,173, ,4,      1007.00,       960.49
N,N0,9ICCL23A,SEC RE NCD 8.25% SR.I,       990.00,       990.00,       993.00,       990.00,       993.00,                   198510.00,200, ,4,      1075.00,       978.00
N,N1,0MOFSL26,SEC RE NCD SR II,       952.00,       960.10,      1000.00,       952.00,       999.90,                    77743.80,80, ,6,      1000.00,       952.00
