Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01042024,1317787822,0002407
Trade Date <01-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,236,119,50.42
20,2,182D010824,TB,100,100,100.00
20,3,182D040724,TB,80000,80000,100.00
20,4,182D050924,TB,200,200,100.00
20,5,182D060624,TB,200,200,100.00
20,6,182D080824,TB,100,100,100.00
20,7,182D090524,TB,100,100,100.00
20,8,182D120924,TB,2000,2000,100.00
20,9,182D130624,TB,1800,1800,100.00
20,10,182D150824,TB,100,100,100.00
20,11,182D180724,TB,300,300,100.00
20,12,182D190924,TB,6700,6700,100.00
20,13,182D200624,TB,3600,3600,100.00
20,14,182D220824,TB,300,300,100.00
20,15,182D230524,TB,300,300,100.00
20,16,182D250724,TB,100,100,100.00
20,17,182D260924,TB,800,700,87.50
20,18,182D290824,TB,5200,3200,61.54
20,19,182D300524,TB,1000,1000,100.00
20,20,20MICRONS,EQ,99088,38325,38.68
20,21,360ONE,EQ,208800,131752,63.10
20,22,364D051224,TB,500,500,100.00
20,23,364D060624,TB,15000,15000,100.00
20,24,364D110424,TB,1000,1000,100.00
20,25,364D121224,TB,500,500,100.00
20,26,364D211124,TB,100,100,100.00
20,27,364D230524,TB,3000,3000,100.00
20,28,364D250724,TB,5000,5000,100.00
20,29,364D270225,TB,20100,20100,100.00
20,30,364D280624,TB,2600,2600,100.00
20,31,3IINFOLTD,EQ,1691643,750968,44.39
20,32,3MINDIA,EQ,3789,2246,59.28
20,33,563GS2026,GS,50,48,96.00
20,34,574GS2026,GS,8,8,100.00
20,35,579GS2030,GS,2,2,100.00
20,36,585GS2030,GS,1100,1100,100.00
20,37,5PAISA,EQ,93029,44930,48.30
20,38,63MOONS,EQ,37120,31853,85.81
20,39,654GS2032,GS,8,8,100.00
20,40,667GS2035,GS,1,1,100.00
20,41,667GS2050,GS,3,2,66.67
20,42,669GS2024,GS,5060,5060,100.00
20,43,676GS2061,GS,8015,8015,100.00
20,44,689GS2025,GS,6,3,50.00
20,45,68GS2060,GS,26,13,50.00
20,46,695GS2061,GS,1490,1490,100.00
20,47,699GS2026,GS,10200,10200,100.00
20,48,699GS2051,GS,2012,2012,100.00
20,49,706GS2028,GS,15832,15831,99.99
20,50,710GS2029,GS,16691,16691,100.00
20,51,717GS2030,GS,42901,42901,100.00
20,52,718GS2033,GS,3589,3589,100.00
20,53,718GS2037,GS,17900,17900,100.00
20,54,719GS2060,GS,809,809,100.00
20,55,725GJ26,SG,200,200,100.00
20,56,725GS2063,GS,57150,57150,100.00
20,57,726GS2032,GS,10761,10761,100.00
20,58,726GS2033,GS,10000,10000,100.00
20,59,732GS2030,GS,401,401,100.00
20,60,733GS2026,GS,600,600,100.00
20,61,736GS2052,GS,100,51,51.00
20,62,737GS2028,GS,2804,2804,100.00
20,63,738GS2027,GS,326467,326447,99.99
20,64,73GS2053,GS,55400,30999,55.95
20,65,741GS2036,GS,28127,28124,99.99
20,66,746GS2073,GS,52774,52774,100.00
20,67,74GS2062,GS,200,200,100.00
20,68,754GS2036,GS,652586,644754,98.80
20,69,758GJ26,SG,300,300,100.00
20,70,759GS2026,GS,1,1,100.00
20,71,764KA39,SG,200,200,100.00
20,72,768KA37,SG,100,100,100.00
20,73,777MN38,SG,200,200,100.00
20,74,779PN36,SG,1000,1000,100.00
20,75,824GS2027,GS,1,1,100.00
20,76,828GS2027,GS,2887,2887,100.00
20,77,897GS2030,GS,160,160,100.00
20,78,91D020524,TB,2300,1300,56.52
20,79,91D040424,TB,17100,17100,100.00
20,80,91D060624,TB,200,200,100.00
20,81,91D090524,TB,2200,2200,100.00
20,82,91D110424,TB,700,700,100.00
20,83,91D160524,TB,1300,1000,76.92
20,84,91D180424,TB,300,300,100.00
20,85,91D200624,TB,1200,1200,100.00
20,86,91D230524,TB,800,800,100.00
20,87,91D250424,TB,1200,1200,100.00
20,88,91D270624,TB,200,200,100.00
20,89,91D300524,TB,1400,1400,100.00
20,90,92GS2030,GS,3219,3129,97.20
20,91,AAKASH,EQ,533811,411185,77.03
20,92,AARON,EQ,6340,3827,60.36
20,93,AARTECH,EQ,15465,11774,76.13
20,94,AARTIDRUGS,EQ,193458,94641,48.92
20,95,AARTIIND,EQ,1001515,383831,38.33
20,96,AARTIPHARM,EQ,168955,91173,53.96
20,97,AARTISURF,EQ,23532,9484,40.30
20,98,AARVEEDEN,EQ,38405,27187,70.79
20,99,AARVI,EQ,10923,6672,61.08
20,100,AATMAJ,SM,106000,82000,77.36
20,101,AAVAS,EQ,420785,227848,54.15
20,102,ABB,EQ,396061,124123,31.34
20,103,ABBOTINDIA,EQ,12958,6019,46.45
20,104,ABCAPITAL,EQ,4881150,2434352,49.87
20,105,ABCOTS,SM,4000,4000,100.00
20,106,ABFL,N0,40,40,100.00
20,107,ABFRL,EQ,1942544,818518,42.14
20,108,ABINFRA,SM,8000,8000,100.00
20,109,ABMINTLLTD,EQ,1684,1409,83.67
20,110,ABSLAMC,EQ,394437,337497,85.56
20,111,ABSLBANETF,EQ,118095,111805,94.67
20,112,ABSLLIQUID,EQ,3784,2487,65.72
20,113,ABSLNN50ET,EQ,18363,12098,65.88
20,114,ACC,EQ,436532,179856,41.20
20,115,ACCELYA,EQ,22104,8968,40.57
20,116,ACCENTMIC,SM,67000,56000,83.58
20,117,ACCORD,SM,2000,2000,100.00
20,118,ACE,EQ,2443155,394667,16.15
20,119,ACEINTEG,EQ,5805,3413,58.79
20,120,ACI,EQ,566132,183064,32.34
20,121,ACL,EQ,26698,19075,71.45
20,122,ACLGATI,EQ,458936,233507,50.88
20,123,ACSAL,SM,12000,12000,100.00
20,124,ADANIENSOL,EQ,3995373,1301529,32.58
20,125,ADANIENT,EQ,1292646,287847,22.27
20,126,ADANIGREEN,EQ,573430,270999,47.26
20,127,ADANIPORTS,EQ,3251462,873386,26.86
20,128,ADANIPOWER,EQ,2506563,1372418,54.75
20,129,ADFFOODS,EQ,127411,55428,43.50
20,130,ADL,EQ,2038,1429,70.12
20,131,ADORWELD,EQ,14834,8495,57.27
20,132,ADROITPP,X1,31813,27913,87.74
20,133,ADSL,EQ,452682,173147,38.25
20,134,ADVANIHOTR,EQ,217743,103825,47.68
20,135,ADVENZYMES,EQ,153069,80058,52.30
20,136,AEGISCHEM,EQ,1874300,652179,34.80
20,137,AEROFLEX,EQ,817916,340497,41.63
20,138,AETHER,EQ,56953,32737,57.48
20,139,AFFLE,EQ,182764,126582,69.26
20,140,AGARIND,EQ,73809,21553,29.20
20,141,AGARWALFT,SM,9000,9000,100.00
20,142,AGI,EQ,276871,112841,40.76
20,143,AGNI,ST,50000,50000,100.00
20,144,AGRITECH,EQ,53955,17932,33.24
20,145,AGROPHOS,EQ,127239,70958,55.77
20,146,AGUL,ST,20000,20000,100.00
20,147,AHL,EQ,77219,47786,61.88
20,148,AHLADA,EQ,138191,63211,45.74
20,149,AHLEAST,EQ,44156,36315,82.24
20,150,AHLUCONT,EQ,74395,56981,76.59
20,151,AIAENG,EQ,36140,21615,59.81
20,152,AILIMITED,SM,6000,6000,100.00
20,153,AIROLAM,EQ,32737,19484,59.52
20,154,AIRTELPP,E1,96034,64441,67.10
20,155,AJANTPHARM,EQ,173165,121466,70.14
20,156,AJMERA,EQ,238841,69460,29.08
20,157,AJOONI,EQ,357835,220316,61.57
20,158,AKANKSHA,SM,78000,64000,82.05
20,159,AKG,EQ,80186,66535,82.98
20,160,AKZOINDIA,EQ,11458,7553,65.92
20,161,ALBERTDAVD,EQ,6784,4728,69.69
20,162,ALEMBICLTD,EQ,1059411,474966,44.83
20,163,ALICON,EQ,13430,5868,43.69
20,164,ALKALI,EQ,15667,9911,63.26
20,165,ALKEM,EQ,69589,37308,53.61
20,166,ALKYLAMINE,EQ,109397,42039,38.43
20,167,ALLCARGO,EQ,2178310,582302,26.73
20,168,ALLETEC,SM,43200,21600,50.00
20,169,ALLSEC,EQ,27132,13671,50.39
20,170,ALPA,EQ,69582,46902,67.41
20,171,ALPEXSOLAR,SM,463200,266400,57.51
20,172,ALPHA,EQ,897728,791298,88.14
20,173,ALPHAETF,EQ,106452,77220,72.54
20,174,ALPHAGEO,EQ,10103,6555,64.88
20,175,ALPL30IETF,EQ,50440,41812,82.89
20,176,AMBER,EQ,116770,42907,36.74
20,177,AMBICAAGAR,EQ,70533,32388,45.92
20,178,AMBIKCO,EQ,16052,8679,54.07
