Confirmed list of securities to be auctioned in A 2024158 to be held on Aug 23 2024.

Sr No,Symbol,Series,Total Qty
1,105UCL2026,NB,12
2,20MICRONS,EQ,1200
3,AARTIDRUGS,EQ,250
4,ABFRL,EQ,20
5,AGROPHOS,EQ,229
6,AJOONI,EQ,356
7,ALPL30IETF,EQ,652
8,APOLLOTYRE,EQ,577
9,ASAHISONG,EQ,121
10,ASIANENE,EQ,2183
11,ASIANPAINT,EQ,23
12,ASTRAZEN,EQ,2
13,AUROPHARMA,EQ,100
14,AVANTIFEED,EQ,3
15,AVROIND,EQ,799
16,BAJAJ-AUTO,EQ,1
17,BAJAJELEC,EQ,1
18,BAJFINANCE,EQ,19
19,BALKRISIND,EQ,13
20,BALPHARMA,EQ,1
21,BALRAMCHIN,EQ,270
22,BERGEPAINT,EQ,35
23,BHARTIARTL,EQ,1
24,BHEL,EQ,250
25,BIRLACORPN,EQ,1
26,CENTEXT,EQ,3297
27,CERA,EQ,4
28,CSBBANK,EQ,200
29,DCW,EQ,15
30,DIAMONDYD,EQ,8
31,DIXON,EQ,12
32,DRREDDY,EQ,39
33,EICHERMOT,EQ,2
34,EIHAHOTELS,EQ,1
35,ELECTCAST,EQ,100
36,ELIN,EQ,50
37,ESTER,EQ,50
38,FDC,EQ,25
39,FIRSTCRY,EQ,5
40,FMNL,EQ,378
41,FORTIS,EQ,109
42,GENUSPOWER,EQ,58
43,GHCLTEXTIL,EQ,1950
44,GNFC,EQ,2
45,GODREJPROP,EQ,3
46,GREENPOWER,EQ,250
47,GSFC,EQ,250
48,HDFCBANK,EQ,95
49,HGINFRA,EQ,97
50,HINDOILEXP,EQ,102
51,HINDUNILVR,EQ,28
52,HINDZINC,EQ,200
53,HUHTAMAKI,EQ,1
54,IDEA,EQ,1002
55,IEX,EQ,62
56,IFCI,EQ,3000
57,INDHOTEL,EQ,20
58,INDIAMART,EQ,32
59,INDOTHAI,EQ,35
60,INOXGREEN,EQ,34
61,IOLCP,EQ,200
62,IONEXCHANG,EQ,100
63,ISEC,EQ,25
64,ISFT,EQ,25
65,JBCHEPHARM,EQ,91
66,JETFREIGHT,EQ,4663
67,JINDALSAW,EQ,29
68,JKIL,EQ,8
69,JLHL,EQ,182
70,JSFB,EQ,50
71,JUBLFOOD,EQ,1
72,JYOTISTRUC,EQ,458
73,KALYANKJIL,EQ,200
74,KCP,EQ,2
75,KITEX,EQ,4
76,KPRMILL,EQ,2
77,LAMBODHARA,EQ,49
78,LEMONTREE,EQ,100
79,LTTS,EQ,100
80,LYPSAGEMS,EQ,1000
81,METROPOLIS,EQ,93
82,MIRCELECTR,EQ,63866
83,MOREPENLAB,EQ,1017
84,MRPL,EQ,20
85,MSPL,EQ,2
86,MTNL,EQ,2268
87,MURUDCERA,EQ,1000
88,MUTHOOTFIN,EQ,59
89,NAMAN,SM,1600
90,NATIONALUM,EQ,58504
91,NAVINFLUOR,EQ,40
92,NEXT50IETF,EQ,258
93,NILAINFRA,EQ,28511
94,NMDC,EQ,1
95,NORBTEAEXP,EQ,3765
96,NTPC,EQ,99
97,NYKAA,EQ,2
98,OBEROIRLTY,EQ,60
99,PAYTM,EQ,1994
100,PCJEWELLER,EQ,11093
101,PEL,EQ,25
102,PENINLAND,EQ,3
103,PFC,EQ,100
104,PILANIINVS,EQ,5
105,PNB,EQ,1
106,PRAENG,EQ,25251
107,PRAJIND,EQ,10
108,PRECAM,EQ,913
109,PRITI,EQ,1356
110,PRITIKAUTO,EQ,810
111,QGOLDHALF,EQ,7
112,RAILTEL,EQ,250
113,RAIN,EQ,3
114,RAJESHEXPO,EQ,1
115,RANEENGINE,EQ,14
116,RBL,EQ,5755
117,RCF,EQ,980
118,RELIGARE,EQ,2000
119,REPL,EQ,3
120,RIIL,EQ,1
121,RML,EQ,37
122,RUSTOMJEE,EQ,27
123,RVNL,EQ,50
124,SADBHAV,EQ,5534
125,SAKUMA,EQ,20536
126,SAMHI,EQ,2
127,SANSTAR,EQ,20
128,SARTELE,SM,1000
129,SATIA,EQ,1
130,SBILIFE,EQ,22
131,SBIN,EQ,2
132,SCI,EQ,50
133,SEPC,EQ,1
134,SETF10GILT,EQ,39
135,SHILPAMED,EQ,25
136,SHYAMMETL,EQ,25
137,SIMPLEXINF,EQ,22
138,SKIPPERPP,E1,68
139,SOTL,EQ,9
140,SOUTHBANK,EQ,500
141,SPECIALITY,EQ,1
142,SUBEXLTD,EQ,14999
143,TASTYBITE,EQ,6
144,TATAMOTORS,EQ,111
145,TATAMTRDVR,EQ,900
146,TATVA,EQ,20
147,TGBHOTELS,EQ,287
148,THOMASCOOK,EQ,11
149,TIPSINDLTD,EQ,1
150,TITAN,EQ,3
151,TREJHARA,EQ,224
152,TRITURBINE,EQ,1
153,TTL,EQ,99
154,TTML,EQ,325
155,TV18BRDCST,EQ,600
156,TVSMOTOR,EQ,5
157,UBL,EQ,278
158,UNIONBANK,EQ,20
159,UPL,EQ,65
160,VEDL,EQ,366
161,VENUSPIPES,EQ,3
162,VMARCIND,SM,1000
163,WIPRO,EQ,21
164,YAARI,EQ,2
165,ZOMATO,EQ,140
