MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       850.00,       928.00,       930.00,       900.00,       930.00,                   155070.00,170, ,8,       994.00,       800.00
N,AP,950NFL23A,SEC RE NCD 9.65% SR I,      1054.80,      1031.20,      1031.20,      1031.20,      1031.20,                    10312.00,10, ,1,      1148.00,       900.10
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,       980.00,       980.10,       980.10,       980.10,       980.10,                     9801.00,10, ,1,      1060.00,       910.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       995.06,       995.00,       995.00,       990.00,       990.00,                   108980.00,110, ,8,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1035.00,      1020.20,      1028.01,      1020.20,      1028.01,                    27561.02,27, ,3,      1184.40,       901.00
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       895.00,       896.00,       896.00,       896.00,       896.00,                     1792.00,2, ,2,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       987.60,       989.00,       990.00,       989.00,       990.00,                    14845.00,15, ,2,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       255.00,       250.41,       254.68,       250.41,       252.50,                     7303.78,29, ,4,       265.98,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       304.18,       304.50,       305.20,       304.00,       304.10,                   402242.90,1321, ,10,       316.90,       295.00
N,N1,ABFL26,SEC RE NCD SR II,      1029.00,      1025.00,      1029.00,      1020.00,      1020.00,                   105588.00,103, ,5,      1029.00,       852.40
N,N1,CIFCZC25A,SEC RE NCD SR.II,      1070.89,      1050.10,      1050.10,      1050.10,      1050.10,                    42004.00,40, ,9,      1080.00,       950.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       253.07,       248.52,       248.52,       248.52,       248.52,                     4970.40,20, ,2,       263.74,       240.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,       918.09,       940.00,       940.00,       940.00,       940.00,                    47000.00,50, ,2,      1200.00,       912.20
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1133.43,      1132.00,      1135.00,      1132.00,      1132.43,                   255922.45,226, ,13,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       304.55,       304.70,       304.72,       304.70,       304.71,                    97505.64,320, ,4,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1125.00,      1121.00,      1135.00,      1121.00,      1124.10,                  2588125.60,2288, ,24,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1095.00,      1089.51,      1092.00,      1089.51,      1092.00,                    51249.30,47, ,2,      1209.99,      1060.00
