Confirmed list of securities to be auctioned in A 2024115 to be held on Jun 21 2024.

Sr No,Symbol,Series,Total Qty
203,PARAGMILK,EQ,200
204,PARAS,EQ,24
205,PARSVNATH,EQ,10
206,PAYTM,EQ,11
207,PCJEWELLER,EQ,4
208,PDSL,EQ,100
209,PEL,EQ,17
210,PERSISTENT,EQ,23
211,PETRONET,EQ,403
212,PHANTOMFX,SM,300
213,PIDILITIND,EQ,45
214,PIIND,EQ,5
215,PITTIENG,EQ,8
216,PNBGILTS,EQ,314
217,PNBHOUSING,EQ,100
218,POLICYBZR,EQ,25
219,POWERGRID,EQ,94
220,PPL,EQ,3
221,PVRINOX,EQ,50
222,QUAL30IETF,EQ,50
223,RADICO,EQ,2
224,RAIN,EQ,1
225,RAJESHEXPO,EQ,24
226,RAMASTEEL,EQ,77
227,RATNAVEER,EQ,200
228,RCF,EQ,784436
229,RELIANCE,EQ,8
230,RIIL,EQ,1
231,RILINFRA,SM,3900
232,RKDL,EQ,210
233,RKFORGE,EQ,1
234,RKSWAMY,EQ,500
235,RSYSTEMS,EQ,150
236,SAFARI,EQ,10
237,SAMBHAAV,EQ,657
238,SAMPANN,EQ,98
239,SANDUMA,EQ,2
240,SCHAND,EQ,1
241,SCI,EQ,1
242,SCILAL,EQ,400
243,SDBL,EQ,1750
244,SECURCRED,EQ,1
245,SHRADHA,EQ,24239
246,SHREECEM,EQ,2
247,SHRIRAMFIN,EQ,34
248,SHYAMMETL,EQ,392
249,SJS,EQ,1
250,SJVN,EQ,25
251,SMSPHARMA,EQ,5
252,SOUTHBANK,EQ,3249
253,SRF,EQ,115
254,STLTECH,EQ,1000
255,SURANAT&P,EQ,7838
256,SURYAROSNI,EQ,20
257,SYNGENE,EQ,4
258,TATACOMM,EQ,79
259,TATAMOTORS,EQ,118
260,TATAPOWER,EQ,22
261,TATVA,EQ,2
262,TCLCONS,EQ,205
263,TCS,EQ,22
264,TECHLABS,SM,2000
265,TECHM,EQ,56
266,TERASOFT,EQ,705
267,TIRUPATIFL,EQ,1
268,TNPL,EQ,50
269,TREEHOUSE,EQ,125
270,TRIDENT,EQ,45
271,TVSMOTOR,EQ,4
272,UBL,EQ,10
273,ULTRACEMCO,EQ,27
274,UNIDT,EQ,1
275,UNITDSPR,EQ,123
276,UPL,EQ,387
277,USHAMART,EQ,2
278,VEDL,EQ,2343
279,VIKASLIFE,EQ,24502
280,VISHNU,EQ,2
281,VOLTAS,EQ,48
282,WABAG,EQ,2
283,WINDMACHIN,EQ,25793
284,WIPRO,EQ,100
285,YATHARTH,EQ,2
286,ZIMLAB,EQ,30
287,ZODIACLOTH,EQ,1
288,ZUARI,EQ,1
289,ZYDUSLIFE,EQ,141
