Confirmed list of securities to be auctioned in A 2024141 to be held on Jul 30 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,400
2,AARTIDRUGS,EQ,12
3,AARTIIND,EQ,50
4,ABDL,EQ,1548
5,ABFRL,EQ,47
6,ACI,EQ,5
7,ADANIPORTS,EQ,4
8,ADANIPOWER,EQ,2255
9,AJOONI,EQ,2824
10,ALANKIT,EQ,9026
11,ALLSEC,EQ,50
12,APOLLO,EQ,1
13,AROGRANITE,EQ,13
14,ARVINDFASN,EQ,1
15,ASAHISONG,EQ,24438
16,ASHOKA,EQ,100
17,ASHOKLEY,EQ,100
18,ASMS,EQ,4276
19,AURIONPRO,EQ,21
20,AVPINFRA,SM,1600
21,AZAD,EQ,10
22,BAJAJFINSV,EQ,1
23,BAJAJHIND,EQ,2
24,BALKRISIND,EQ,2
25,BANARBEADS,EQ,28
26,BANDHANBNK,EQ,25
27,BANKBARODA,EQ,33
28,BAYERCROP,EQ,165
29,BDL,EQ,5
30,BEL,EQ,5311
31,BFUTILITIE,EQ,15
32,BHAGCHEM,EQ,26
33,BHARTIARTL,EQ,475
34,BLKASHYAP,EQ,100
35,BPCL,EQ,1000
36,BRITANNIA,EQ,1
37,BVCL,EQ,114
38,CANFINHOME,EQ,25
39,CAPACITE,EQ,64
40,CEREBRAINT,EQ,2000
41,CINEVISTA,EQ,1
42,CIPLA,EQ,8
43,COCHINSHIP,EQ,6919
44,COFFEEDAY,EQ,79
45,COROMANDEL,EQ,100
46,CROMPTON,EQ,200
47,CUB,EQ,503
48,DCMSHRIRAM,EQ,21
49,DCW,EQ,502
50,DEEPAKFERT,EQ,1
51,DLF,EQ,100
52,DNAMEDIA,EQ,11207
53,DRREDDY,EQ,10
54,DSSL,EQ,7
55,DUCON,EQ,1793
56,EASEMYTRIP,EQ,10825
57,EBBETF0425,EQ,8
58,EFFWA,SM,48000
59,EICHERMOT,EQ,1
60,ELECTCAST,EQ,2498
61,ENGINERSIN,EQ,25
62,ENIL,EQ,404
63,ESTER,EQ,112468
64,EXCELINDUS,EQ,452
65,FEDERALBNK,EQ,9
66,FEDFINA,EQ,13
67,FIEMIND,EQ,2
68,FMGOETZE,EQ,1202
69,FORCEMOT,EQ,29
70,GAIL,EQ,30
71,GATEWAY,EQ,40
72,GENUSPAPER,EQ,100
73,GHCLTEXTIL,EQ,500
74,GMDCLTD,EQ,100
75,GMRP&UI,EQ,3000
76,GNFC,EQ,2003
77,GODREJCP,EQ,1
78,GOLDIAM,EQ,500
79,GPTHEALTH,EQ,500
80,GRASIM,EQ,61
81,GREENPANEL,EQ,1
82,GREENPOWER,EQ,1000
83,GRSE,EQ,5702
84,GSLSU,EQ,1
85,GSPL,EQ,25
86,GTLINFRA,EQ,1000
87,GUJGASLTD,EQ,1
88,HAL,EQ,1
89,HBSL,EQ,28
90,HCC,EQ,70
91,HDFCLIFE,EQ,55
92,HERITGFOOD,EQ,27
93,HEROMOTOCO,EQ,39
94,HEXATRADEX,EQ,229
95,HINDALCO,EQ,164
96,HINDCOMPOS,EQ,24
97,HINDPETRO,EQ,394
98,HISARMETAL,EQ,121
99,HPAL,EQ,409
100,HSCL,EQ,14
101,HUBTOWN,EQ,100
102,ICICIGI,EQ,1
103,IDEA,EQ,500
104,IDFC,EQ,1300
105,IEX,EQ,295
106,IFCI,EQ,8051
107,IITL,EQ,1
108,IMAGICAA,EQ,300
109,INDHOTEL,EQ,25
110,INDIANB,EQ,1
111,INDNIPPON,EQ,1
112,INDOTECH,EQ,152
113,INDUSINDBK,EQ,99
114,INDUSTOWER,EQ,2670
115,INFIBEAM,EQ,2500
116,INFY,EQ,119
117,INOXWIND,EQ,2500
118,IOB,EQ,200
119,IOLCP,EQ,554
120,IONEXCHANG,EQ,25
121,IRCON,EQ,1050
122,IREDA,EQ,100
123,IRFC,EQ,650
124,ITC,EQ,865
125,IXIGO,EQ,3000
126,IZMO,EQ,18
127,JCHAC,EQ,3
128,JINDALSAW,EQ,10200
129,JLHL,EQ,25
130,JUBLFOOD,EQ,63
131,JWL,EQ,5
132,KAMOPAINTS,EQ,18
133,KANPRPLA,EQ,1
134,KFINTECH,EQ,7
135,KHAITANLTD,EQ,276
136,KPIL,EQ,500
137,KRITI,EQ,3356
138,LAMBODHARA,EQ,101
139,LAXMICOT,EQ,710
140,LIBERTSHOE,EQ,96
141,LICI,EQ,51
142,LIQUID,EQ,1
143,LIQUIDBEES,EQ,1
144,LIQUIDBETF,EQ,700
145,LLOYDSENGG,EQ,400
146,LT,EQ,770
147,LTF,EQ,225
148,LUPIN,EQ,28
149,LUXIND,EQ,36
150,M&M,EQ,1801
151,MANOMAY,EQ,62
152,MAZDOCK,EQ,471
153,MEGASOFT,EQ,300
154,MINDSPACE,RR,5
155,MINDTECK,EQ,16
156,MMTC,EQ,688
157,MODISONLTD,EQ,2159
158,MOL,EQ,100
159,MOM100,EQ,828
160,MON100,EQ,200
161,MONTECARLO,EQ,18
162,MOREALTY,EQ,368
163,MOTHERSON,EQ,600
164,MSPL,EQ,2831
165,MTNL,EQ,2239
166,NAHARCAP,EQ,10
167,NATIONALUM,EQ,10
168,NAUKRI,EQ,2
169,NBCC,EQ,300
170,NDLVENTURE,EQ,100
171,NDTV,EQ,100
172,NETWORK18,EQ,200
173,NGILPP,E1,3
174,NHPC,EQ,100
175,NIBL,EQ,26
176,ONGC,EQ,92
177,ORCHPHARMA,EQ,1
178,PALASHSECU,EQ,4
179,PARSVNATH,EQ,3613
180,PASUPTAC,EQ,90
181,PATANJALI,EQ,35
182,PAYTM,EQ,40
183,PCBL,EQ,10
184,PITTIENG,EQ,5
185,PLASTIBLEN,EQ,70
186,POONAWALLA,EQ,10
187,POWERGRID,EQ,1000
188,PRAENG,EQ,1
189,RADHIKAJWE,EQ,898
190,RAILTEL,EQ,525
191,RAMAPHO,EQ,1
192,RANASUG,EQ,200
193,RAYMOND,EQ,302
194,RBLBANK,EQ,2
195,RECLTD,EQ,500
196,RELCHEMQ,EQ,10
197,RELIANCE,EQ,7
198,RELINFRA,EQ,400
199,RHL,EQ,992
200,RITES,EQ,35
201,RPOWER,EQ,27526
202,RPSGVENT,EQ,200
203,RVNL,EQ,509475
204,SADHNANIQ,EQ,3648
205,SANSTAR,EQ,23
