Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30072024,2052051381,0002519
Trade Date <30-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,50,50,100.00
20,2,1003IIFL29,NC,99,99,100.00
20,3,1003ISFL28,N4,314,314,100.00
20,4,1015ECL29,NR,1116,1116,100.00
20,5,1018GS2026,GS,1009,1008,99.90
20,6,1025SCL34,Z8,32,31,96.88
20,7,1030ICCL28,NM,64,64,100.00
20,8,1040UCL25,N4,13,13,100.00
20,9,1049DLSL25,NX,20,20,100.00
20,10,1050IIFL29,ND,10,10,100.00
20,11,1050NFL26,N7,77,76,98.70
20,12,1050UCL25,N7,10,10,100.00
20,13,105IIFL29,N7,40,40,100.00
20,14,1065NFL27,NC,175,175,100.00
20,15,1075NFL25,N6,10,10,100.00
20,16,1075SCL33A,N2,20,20,100.00
20,17,10IIFL28,N4,934,934,100.00
20,18,10IIFL28A,NE,150,150,100.00
20,19,10ISFL26,N3,1,1,100.00
20,20,10NIDO26,N6,612,503,82.19
20,21,1102NFL26,N8,9,9,100.00
20,22,11UCL26,NC,20,20,100.00
20,23,182D031024,TB,300,300,100.00
20,24,182D080824,TB,300,300,100.00
20,25,182D120924,TB,200,100,50.00
20,26,182D170125,TB,200,200,100.00
20,27,182D220824,TB,800,800,100.00
20,28,182D230125,TB,100,100,100.00
20,29,182D241024,TB,400,400,100.00
20,30,182D290824,TB,100,100,100.00
20,31,20MICRONS,EQ,864584,268036,31.00
20,32,360ONE,EQ,827240,399167,48.25
20,33,364D030425,TB,200,100,50.00
20,34,364D071124,TB,300,300,100.00
20,35,364D080824,TB,1000,500,50.00
20,36,364D110425,TB,2000,2000,100.00
20,37,364D261224,TB,200,200,100.00
20,38,364D270325,TB,100,100,100.00
20,39,364D270924,TB,20000,20000,100.00
20,40,3IINFOLTD,EQ,797549,396840,49.76
20,41,3MINDIA,EQ,16694,9422,56.44
20,42,3PLAND,EQ,75279,10272,13.65
20,43,574GS2026,GS,7,7,100.00
20,44,579GS2030,GS,602,602,100.00
20,45,585GS2030,GS,900,900,100.00
20,46,5PAISA,EQ,46841,29221,62.38
20,47,618GS2024,GS,4,4,100.00
20,48,619GS2034,GS,100,100,100.00
20,49,622GS2035,GS,955,955,100.00
20,50,63MOONS,EQ,394329,185848,47.13
20,51,654GS2032,GS,203,200,98.52
20,52,663TN35,SG,100,100,100.00
20,53,664GS2035,GS,1032,1032,100.00
20,54,667GS2035,GS,2002,2002,100.00
20,55,667GS2050,GS,1002,1002,100.00
20,56,676GS2061,GS,9036,9036,100.00
20,57,695GS2061,GS,2401,2201,91.67
20,58,699GS2026,GS,25190,25090,99.60
20,59,699GS2051,GS,1,1,100.00
20,60,702GS2027,GS,2765,2763,99.93
20,61,702GS2031,GS,11640,10640,91.41
20,62,704GS2029,GS,4300,4300,100.00
20,63,704REC28,N4,10,10,100.00
20,64,706GS2028,GS,500,500,100.00
20,65,710GS2029,GS,25458,20104,78.97
20,66,717GS2030,GS,10341,10341,100.00
20,67,718GS2037,GS,91760,91760,100.00
20,68,723GS2039,GS,3250,3250,100.00
20,69,725GS2063,GS,37243,37243,100.00
20,70,726GS2032,GS,48651,48651,100.00
20,71,726GS2033,GS,1,1,100.00
20,72,727GS2026,GS,467,467,100.00
20,73,729IRFC26,NN,75,75,100.00
20,74,729NHAI26,NC,113,113,100.00
20,75,732GS2030,GS,2900,2900,100.00
20,76,732IRFC25,NI,158,158,100.00
20,77,733GS2026,GS,25000,24000,96.00
20,78,734GS2064,GS,3320,3320,100.00
20,79,735NHAI31,N9,1,1,100.00
20,80,736GS2052,GS,10502,10501,99.99
20,81,736NTPC25D,NB,78,78,100.00
20,82,737GR2054,GS,2000,2000,100.00
20,83,737GS2028,GS,61698,40158,65.09
20,84,738GS2027,GS,315213,299013,94.86
20,85,739NHAI26,N8,164,164,100.00
20,86,73GS2053,GS,89000,80500,90.45
20,87,740IIFCL33,N1,100,100,100.00
20,88,741GS2036,GS,29204,29203,100.00
20,89,743REC35,NH,107,107,100.00
20,90,744AP33,SG,100,100,100.00
20,91,746GS2073,GS,36801,36801,100.00
20,92,74GS2062,GS,115,109,94.78
20,93,751HUDCO28,N5,25,25,100.00
20,94,753IRFC30,NJ,1053,1053,100.00
20,95,754GS2036,GS,398751,394562,98.95
20,96,759GS2026,GS,12,12,100.00
20,97,762GS2039,GS,480,480,100.00
20,98,764HUDCO31,N8,312,312,100.00
20,99,764IRFC31,NO,3957,3542,89.51
20,100,764NABAR31,N2,1,1,100.00
20,101,765TN30,SG,200,200,100.00
20,102,769HUDCO31,N9,524,523,99.81
20,103,769NHAI31,NE,130,130,100.00
20,104,76IGT26,ND,23,23,100.00
20,105,76NHAI31,NA,18441,11546,62.61
20,106,774IREDA31,N7,239,239,100.00
20,107,775UP33,SG,400,200,50.00
20,108,775UP34,SG,100,100,100.00
20,109,77MH33A,SG,400,400,100.00
20,110,79IGT28,NF,99,99,100.00
20,111,79NHIT35,N1,2665,2665,100.00
20,112,79NHIT40,N2,1,1,100.00
20,113,79NHIT47,N3,1401,1401,100.00
20,114,810IRFC27,N2,451,451,100.00
20,115,812REC27,NI,1518,1398,92.09
20,116,81TCHF28,N8,130,130,100.00
20,117,820IIFL27,N9,685,685,100.00
20,118,824GS2027,GS,201,201,100.00
20,119,829LTF24,NL,180,100,55.56
20,120,82HUDCO27,N2,733,689,94.00
20,121,82IGT31,NJ,1175,1175,100.00
