MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AP,950NFL23A,SEC RE NCD 9.65% SR I,      1050.00,      1054.80,      1054.80,      1054.80,      1054.80,                    17931.60,17, ,1,      1148.00,       900.10
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       962.36,       970.00,       970.00,       970.00,       970.00,                    97000.00,100, ,2,      1110.00,       900.10
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       993.00,      1000.00,      1000.00,      1000.00,      1000.00,                   175000.00,175, ,7,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1024.00,      1020.51,      1020.51,      1020.51,      1020.51,                    25512.75,25, ,3,      1184.40,       901.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       991.00,       991.00,      1010.00,       987.25,       987.25,                    92371.00,93, ,6,      1010.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1041.00,      1040.00,      1040.00,      1038.50,      1038.50,                   103925.00,100, ,2,      1041.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       254.90,       254.90,       257.95,       254.90,       255.00,                    21163.80,83, ,5,       265.98,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,       990.00,       989.00,       989.00,       989.00,       989.00,                    19780.00,20, ,1,      1000.00,       860.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1155.79,      1164.41,      1164.41,      1164.41,      1164.41,                    23288.20,20, ,1,      1298.00,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       304.50,       305.50,       305.50,       303.30,       305.17,                  3018040.15,9898, ,43,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1010.66,      1025.00,      1025.00,      1025.00,      1025.00,                    51250.00,50, ,2,      1145.00,       972.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       254.00,       254.00,       254.00,       254.00,       254.00,                     2286.00,9, ,1,       263.74,       240.00
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1094.35,      1094.35,      1094.35,      1094.00,      1094.00,                  1203435.00,1100, ,5,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1132.33,      1132.00,      1132.00,      1130.63,      1131.53,                   999410.23,883, ,19,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       305.50,       305.50,       305.90,       304.20,       304.85,                   157868.75,517, ,14,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1119.00,      1122.00,      1123.00,      1122.00,      1122.00,                   565890.00,504, ,10,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1099.00,      1091.01,      1091.02,      1091.01,      1091.02,                  1106289.21,1014, ,4,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1128.07,      1129.99,      1130.00,      1128.40,      1129.99,                    71178.61,63, ,6,      1177.00,      1062.20
N,N3,760PFCL35,7.60% TAX FREE NCD,      1211.21,      1211.00,      1212.54,      1211.00,      1212.51,                   420569.73,347, ,6,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       406.60,       405.55,       409.90,       405.55,       409.90,                    16632.90,41, ,5,       428.46,       392.00
N,N3,ABFL28,SEC RE NCD SR IV,      1039.00,      1038.00,      1038.00,      1036.00,      1037.86,                   276078.00,266, ,9,      1039.00,       860.01
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       254.00,       254.00,       255.40,       254.00,       254.10,                   283421.00,1115, ,19,       266.50,       241.81
N,N3,M&MFIN,UNSECURED NCD,      1995.00,      2169.00,      2169.00,      2169.00,      2169.00,                     2169.00,1, ,1,      2244.00,      1728.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       996.00,       996.99,       998.99,       995.00,       996.92,                   323005.10,324, ,12,      1018.99,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,      1009.00,       995.00,       995.00,       994.00,       994.00,                   149105.00,150, ,5,      1082.00,       937.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1101.16,      1101.20,      1101.20,      1101.20,      1101.20,                     2202.40,2, ,1,      1169.90,      1050.50
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,      1000.00,      1070.00,      1070.00,      1070.00,      1070.00,                    10700.00,10, ,1,      1070.00,       960.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,      1000.00,      1080.00,      1080.00,      1080.00,      1080.00,                    21600.00,20, ,1,      1080.00,       975.11
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1290.11,      1282.00,      1291.00,      1282.00,      1291.00,                  1300074.00,1014, ,2,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1006.00,      1000.10,      1006.00,      1000.00,      1006.00,                    52013.30,52, ,4,      1015.90,       990.35
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       970.00,       970.00,       970.00,       965.00,       965.00,                    19350.00,20, ,2,      1170.00,       941.00
N,N4,CAGL25A,SEC RE NCD SR. IV,      1150.00,      1175.00,      1175.00,      1175.00,      1175.00,                    19975.00,17, ,1,      1175.00,       863.65
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,       997.00,       989.00,      1002.76,       985.00,      1002.76,                    60711.14,61, ,10,      1180.00,       931.35
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1025.34,      1025.34,      1025.34,      1011.02,      1014.00,                   136941.90,135, ,5,      1066.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1097.99,      1099.80,      1099.90,      1081.25,      1091.06,                  2129230.25,1945, ,16,      1154.98,      1065.00
N,N5,81ABFL33,SEC RE NCD 8.10% SR VI,      1039.10,      1040.00,      1040.00,      1040.00,      1040.00,                    20800.00,20, ,2,      1125.00,       993.00
