Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18062024,2149238794,0002532
Trade Date <18-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL27,YW,10,10,100.00
20,2,0MOFSL26,N1,20,20,100.00
20,3,1003IHF30A,NV,1,1,100.00
20,4,1003ISFL28,N4,324,324,100.00
20,5,1015ECL29,NR,268,266,99.25
20,6,1018GS2026,GS,100,100,100.00
20,7,1025NFL25,N5,61,36,59.02
20,8,1035UCL24,N6,9,9,100.00
20,9,1035UCL26,NA,162,162,100.00
20,10,1040NFL26,NA,1,1,100.00
20,11,1049DLS25A,Y5,10,10,100.00
20,12,1049DLSL25,NX,47,47,100.00
20,13,1050NFL26,N7,400,400,100.00
20,14,1050UCL25,N7,50,50,100.00
20,15,1060ECL29,NS,40,40,100.00
20,16,1065NFL27,NC,195,195,100.00
20,17,10CAGL27,N5,135,85,62.96
20,18,10IIFL28,N4,150,150,100.00
20,19,10IIFL28A,NE,811,811,100.00
20,20,10IIFL29,N6,20,20,100.00
20,21,10NFL25,N9,14,14,100.00
20,22,1119NFL27,ND,26,16,61.54
20,23,11UCL26,NC,20,10,50.00
20,24,182D011124,TB,900,900,100.00
20,25,182D040724,TB,100,100,100.00
20,26,182D050924,TB,300,300,100.00
20,27,182D080824,TB,100,100,100.00
20,28,182D111024,TB,5100,5000,98.04
20,29,182D120924,TB,5100,5100,100.00
20,30,182D150824,TB,1100,1100,100.00
20,31,182D180724,TB,100,100,100.00
20,32,182D190924,TB,100,100,100.00
20,33,182D221124,TB,400,400,100.00
20,34,182D270624,TB,1400,1400,100.00
20,35,20MICRONS,EQ,464546,221577,47.70
20,36,360ONE,EQ,1663594,1304881,78.44
20,37,364D040724,TB,6000,6000,100.00
20,38,364D080525,TB,100,100,100.00
20,39,364D080824,TB,20000,20000,100.00
20,40,364D191224,TB,100,100,100.00
20,41,364D211124,TB,6000,6000,100.00
20,42,364D240425,TB,1000,1000,100.00
20,43,364D261224,TB,100,100,100.00
20,44,364D290525,TB,1000,1000,100.00
20,45,3IINFOLTD,EQ,1096177,496470,45.29
20,46,3MINDIA,EQ,6367,3105,48.77
20,47,3PLAND,EQ,10582,6542,61.82
20,48,574GS2026,GS,1728,1728,100.00
20,49,5PAISA,EQ,46697,25715,55.07
20,50,610GS2031,GS,164,164,100.00
20,51,618GS2024,GS,101,101,100.00
20,52,619GS2034,GS,167,167,100.00
20,53,63MOONS,EQ,87768,56184,64.01
20,54,654GS2032,GS,3399,3398,99.97
20,55,667GS2050,GS,3695,3695,100.00
20,56,669GS2024,GS,6888,6885,99.96
20,57,68GS2060,GS,16200,16200,100.00
20,58,695GS2061,GS,10,10,100.00
20,59,699GS2026,GS,9700,9700,100.00
20,60,699GS2051,GS,7,7,100.00
20,61,704GS2029,GS,800,800,100.00
20,62,706GS2028,GS,13142,13142,100.00
20,63,710GS2029,GS,10160,10160,100.00
20,64,718GS2033,GS,9300,9300,100.00
20,65,718GS2037,GS,34541,34441,99.71
20,66,719GS2060,GS,1724,1678,97.33
20,67,725GS2063,GS,22056,22056,100.00
20,68,726GS2029,GS,1,1,100.00
20,69,726GS2032,GS,16530,16330,98.79
20,70,726GS2033,GS,2600,2600,100.00
20,71,732GS2030,GS,18453,18453,100.00
20,72,732IRFC25,NI,792,792,100.00
20,73,733GS2026,GS,2801,2801,100.00
20,74,734GS2064,GS,1,1,100.00
20,75,734IRFC28,N4,2,2,100.00
20,76,736GS2052,GS,4916,4916,100.00
20,77,736NTPC25D,NB,93,93,100.00
20,78,737GS2028,GS,2500,2500,100.00
20,79,738GS2027,GS,193607,192297,99.32
20,80,738REC27TF,N2,1100,1100,100.00
20,81,739NHAI26,N8,500,500,100.00
20,82,73GS2053,GS,45190,43309,95.84
20,83,740IIFCL33,N1,20,20,100.00
20,84,741GS2036,GS,77258,77258,100.00
20,85,746GS2073,GS,1002,1002,100.00
20,86,74GS2062,GS,1839,1685,91.63
20,87,751HUDCO28,N5,1945,1560,80.21
20,88,753IRFC30,NJ,1362,1362,100.00
20,89,754GS2036,GS,445261,400572,89.96
20,90,755GJ31,SG,4200,4200,100.00
20,91,755TS30,SG,300,300,100.00
20,92,760PFCL35,N3,347,347,100.00
20,93,762NTPC35F,ND,48,48,100.00
